time,spir,snimac1,setpoint,vent
13.3,2.08571328125,0.29296875,0.35,6
13.4,2.0637609375,0.2978515625,0.35,6
13.5,2.07481640625,0.2978515625,0.35,6
13.6,1.84757109375,0.33203125,0.35,6
13.7,1.8173375,0.3369140625,0.35,6
13.8,1.88819765625,0.3271484375,0.35,6
13.9,1.688784375,0.3564453125,0.35,6
14,1.55124609375,0.3759765625,0.35,6
14.1,1.85212578125,0.33203125,0.35,6
14.2,1.5495484375,0.3759765625,0.35,6
14.3,1.27169765625,0.4150390625,0.35,6
14.4,1.257909375,0.4150390625,0.35,6
14.5,1.17603515625,0.4248046875,0.35,6
14.6,1.05804765625,0.439453125,0.35,6
14.7,1.10716953125,0.4296875,0.35,6
14.8,1.1924046875,0.4150390625,0.35,6
14.9,0.770100781250002,0.4736328125,0.35,6
15,0.880062500000002,0.4541015625,0.35,6
15.1,0.823950000000002,0.458984375,0.35,6
15.2,0.800845312500002,0.458984375,0.35,6
15.3,0.675611718750002,0.4736328125,0.35,6
15.4,0.547272656250002,0.48828125,0.35,6
15.5,0.552000000000002,0.4833984375,0.35,6
15.6,0.353504687500002,0.5078125,0.35,6
15.7,0.660478125000003,0.458984375,0.35,6
15.8,0.330986718750002,0.5029296875,0.35,6
15.9,0.366651562500002,0.4931640625,0.35,6
16,0.370343750000003,0.48828125,0.35,6
16.1,0.170813281250003,0.5126953125,0.35,6
16.2,0.136321875000003,0.5126953125,0.35,6
16.3,0.238002343750003,0.4931640625,0.35,6
16.4,0.0374367187500031,0.517578125,0.35,6
16.5,0.0359531250000025,0.5126953125,0.35,6
16.6,0.0695476562500028,0.5029296875,0.35,6
16.7,-0.0990453124999968,0.5224609375,0.35,6
16.8,-0.0675210937499973,0.5126953125,0.35,6
16.9,0.0341593750000033,0.4931640625,0.35,6
17,-0.336621093749997,0.5419921875,0.35,6
17.1,-0.275194531249997,0.52734375,0.35,6
17.2,-0.0744906249999975,0.4931640625,0.35,6
17.3,0.0313304687500029,0.4736328125,0.35,6
17.4,0.175335156250003,0.44921875,0.35,6
17.5,-0.118042968749998,0.48828125,0.35,6
17.6,-0.283530468749998,0.5078125,0.35,6
17.7,-0.0786859374999977,0.4736328125,0.35,6
17.8,-0.138939062499998,0.478515625,0.35,6
17.9,-0.0640554687499977,0.4638671875,0.35,6
18,-0.326496093749998,0.498046875,0.35,6
18.1,-0.153624218749998,0.46875,0.35,6
18.2,-0.00858437499999809,0.4443359375,0.35,6
18.3,-0.232841406249998,0.4736328125,0.35,6
18.4,0.217550000000002,0.4052734375,0.35,6
18.5,0.0356171875000015,0.4296875,0.35,6
18.6,-0.117448437499998,0.44921875,0.35,6
18.7,-0.138482812499998,0.44921875,0.35,6
18.8,-0.0233453124999983,0.4296875,0.35,6
18.9,0.300190625000002,0.380859375,0.35,6
19,0.225562500000002,0.390625,0.35,6
19.1,-0.0553937499999981,0.4296875,0.35,6
19.2,-0.0382445312499979,0.4248046875,0.35,6
19.3,0.0139828125000019,0.4150390625,0.35,6
19.4,-0.0338484374999979,0.419921875,0.35,6
19.5,0.359843750000002,0.361328125,0.35,6
19.6,0.425528125000002,0.3515625,0.35,6
19.7,-0.0173617187499979,0.4150390625,0.35,6
19.8,0.241193750000002,0.3759765625,0.35,6
19.9,0.0995148437500024,0.3955078125,0.35,6
20,0.294125000000002,0.3662109375,0.35,6
20.1,0.392817187500002,0.3515625,0.35,6
20.2,0.188228125000002,0.380859375,0.35,6
20.3,0.522115625000002,0.33203125,0.35,6
20.4,0.321667187500002,0.361328125,0.35,6
20.5,0.455437500000002,0.341796875,0.35,6
20.6,0.457176562500002,0.341796875,0.35,6
20.7,0.663173437500002,0.3125,0.35,6
20.8,0.432822656250002,0.3466796875,0.35,6
20.9,0.331397656250002,0.361328125,0.35,6
21,0.499210937500002,0.3369140625,0.35,6
21.1,0.536028125000002,0.33203125,0.35,6
