t,r,snimac1,ym,spir,theta1,theta2,theta3,ypb,Ts,vent
598.310424,0.013268,6.315530,0.155080,3.009246,-0.042985,0.001609,0.652190,6.315530,0.100000,6.000000
598.410339,0.012484,6.305746,0.154371,3.008369,-0.042968,0.001604,0.652260,6.315530,0.100000,6.000000
598.510375,0.011698,6.315530,0.153661,3.007751,-0.042953,0.001604,0.652327,6.315530,0.100000,6.000000
598.610351,0.010913,6.295962,0.152951,3.007609,-0.042936,0.001600,0.652400,6.315530,0.100004,6.000000
598.710388,0.010128,6.305746,0.152241,3.007148,-0.042921,0.001599,0.652470,6.315530,0.100000,6.000000
598.810363,0.009343,6.295962,0.151530,3.006743,-0.042904,0.001596,0.652542,6.315530,0.100000,6.000000
598.910400,0.008557,6.315530,0.150819,3.005860,-0.042890,0.001593,0.652606,6.315530,0.100000,6.000000
599.010375,0.007772,6.315530,0.150108,3.005036,-0.042875,0.001593,0.652669,6.315530,0.100004,6.000000
599.110412,0.006986,6.305746,0.149396,3.004787,-0.042860,0.001590,0.652736,6.315530,0.100004,6.000000
599.210388,0.006202,6.276395,0.148684,3.005223,-0.042843,0.001588,0.652814,6.315530,0.100000,6.000000
599.310424,0.005416,6.266612,0.147972,3.005440,-0.042824,0.001582,0.652895,6.315530,0.100000,6.000000
599.410339,0.004631,6.315530,0.147259,3.003761,-0.042811,0.001579,0.652956,6.315530,0.100004,6.000000
599.510375,0.003845,6.295962,0.146545,3.003003,-0.042796,0.001579,0.653024,6.315530,0.100000,6.000000
599.610351,0.003060,6.305746,0.145832,3.002535,-0.042781,0.001574,0.653088,6.315530,0.100004,6.000000
599.710388,0.002274,6.276395,0.145118,3.002661,-0.042765,0.001575,0.653163,6.315530,0.100000,6.000000
599.810363,0.001489,6.276395,0.144404,3.002610,-0.042748,0.001567,0.653237,6.315530,0.100000,6.000000
599.910400,0.000703,6.276395,0.143689,3.002096,-0.042732,0.001567,0.653310,6.315530,0.100000,6.000000
600.010375,-0.000082,6.305746,0.142974,3.000788,-0.042719,0.001560,0.653372,6.315530,0.100000,6.000000
600.110412,-0.000867,6.305746,0.142258,2.999815,-0.042706,0.001563,0.653432,6.315530,0.100000,6.000000
600.210388,-0.001652,6.315530,0.141543,2.999037,-0.042694,0.001557,0.653488,6.315530,0.100000,6.000000
600.310424,-0.002438,6.266612,0.140827,2.999697,-0.042678,0.001562,0.653563,6.315530,0.100004,6.000000
600.410339,-0.003223,6.276395,0.140110,2.999680,-0.042662,0.001549,0.653633,6.315530,0.100000,6.000000
600.510375,-0.004009,6.295962,0.139393,2.998481,-0.042649,0.001554,0.653695,6.315530,0.100000,6.000000
600.610412,-0.004794,6.315530,0.138676,2.997134,-0.042638,0.001545,0.653749,6.315530,0.100004,6.000000
600.710388,-0.005579,6.315530,0.137959,2.996316,-0.042626,0.001551,0.653803,6.315530,0.100000,6.000000
600.810424,-0.006365,6.315530,0.137241,2.995802,-0.042615,0.001543,0.653855,6.315530,0.100000,6.000000
600.910400,-0.007150,6.286179,0.136523,2.996086,-0.042602,0.001550,0.653919,6.315530,0.100004,6.000000
601.010437,-0.007936,6.286179,0.135804,2.996025,-0.042588,0.001537,0.653982,6.315530,0.100000,6.000000
601.110412,-0.008721,6.305746,0.135086,2.994978,-0.042577,0.001543,0.654036,6.315530,0.100000,6.000000
601.210449,-0.009507,6.305746,0.134366,2.994163,-0.042565,0.001534,0.654091,6.315530,0.100004,6.000000
601.310424,-0.010291,6.305746,0.133647,2.993649,-0.042554,0.001540,0.654144,6.315530,0.100004,6.000000
601.410461,-0.011077,6.266612,0.132927,2.994197,-0.042540,0.001528,0.654212,6.315530,0.100000,6.000000
601.510375,-0.011862,6.266612,0.132207,2.994285,-0.042526,0.001531,0.654279,6.315530,0.100000,6.000000
601.610412,-0.012647,6.295962,0.131487,2.992971,-0.042514,0.001522,0.654335,6.315530,0.100000,6.000000
601.710388,-0.013432,6.315530,0.130766,2.991473,-0.042504,0.001526,0.654382,6.315530,0.100004,6.000000
601.810424,-0.014217,6.305746,0.130045,2.990927,-0.042494,0.001519,0.654433,6.315530,0.100000,6.000000
601.910400,-0.015002,6.315530,0.129323,2.990294,-0.042484,0.001523,0.654480,6.315530,0.100004,6.000000
602.010437,-0.015787,6.276395,0.128601,2.990698,-0.042472,0.001516,0.654541,6.315530,0.100004,6.000000
602.110473,-0.016573,6.286179,0.127879,2.990511,-0.042460,0.001516,0.654597,6.315530,0.100004,6.000000
602.210449,-0.017358,6.286179,0.127157,2.989848,-0.042449,0.001510,0.654653,6.315530,0.100000,6.000000
602.310424,-0.018143,6.315530,0.126434,2.988530,-0.042440,0.001511,0.654697,6.315530,0.100000,6.000000
602.410461,-0.018927,6.325313,0.125711,2.987305,-0.042431,0.001509,0.654738,6.315530,0.100000,6.000000
602.510437,-0.019712,6.315530,0.124988,2.986910,-0.042423,0.001510,0.654782,6.315530,0.100004,6.000000
602.610412,-0.020496,6.266612,0.124264,2.987880,-0.042410,0.001506,0.654842,6.315530,0.100004,6.000000
602.710449,-0.021281,6.286179,0.123540,2.987567,-0.042400,0.001503,0.654895,6.315530,0.100000,6.000000
602.810424,-0.022066,6.305746,0.122816,2.986222,-0.042390,0.001501,0.654941,6.315530,0.100004,6.000000
602.910461,-0.022851,6.295962,0.122091,2.985681,-0.042381,0.001500,0.654989,6.315530,0.100004,6.000000
603.010437,-0.023635,6.315530,0.121367,2.984776,-0.042372,0.001497,0.655030,6.315530,0.100004,6.000000
603.110473,-0.024420,6.286179,0.120641,2.984772,-0.042362,0.001498,0.655081,6.315530,0.100004,6.000000
603.210449,-0.025204,6.266612,0.119916,2.985232,-0.042351,0.001492,0.655138,6.315530,0.100004,6.000000
603.310485,-0.025989,6.286179,0.119190,2.984473,-0.042341,0.001491,0.655187,6.315530,0.100000,6.000000
603.410461,-0.026773,6.295962,0.118464,2.983397,-0.042332,0.001488,0.655233,6.315530,0.100004,6.000000
603.510437,-0.027557,6.286179,0.117738,2.983004,-0.042323,0.001487,0.655282,6.315530,0.100004,6.000000
603.610473,-0.028342,6.305746,0.117011,2.982097,-0.042315,0.001484,0.655323,6.315530,0.100004,6.000000
603.710449,-0.029125,6.276395,0.116284,2.982098,-0.042305,0.001485,0.655374,6.315530,0.100000,6.000000
603.810485,-0.029910,6.286179,0.115557,2.981749,-0.042296,0.001478,0.655421,6.315530,0.100004,6.000000
603.910461,-0.030693,6.266612,0.114830,2.981626,-0.042286,0.001481,0.655473,6.315530,0.100004,6.000000
604.010498,-0.031478,6.305746,0.114102,2.980324,-0.042278,0.001474,0.655513,6.315530,0.100000,6.000000
604.110473,-0.032261,6.295962,0.113374,2.979499,-0.042270,0.001479,0.655555,6.315530,0.100000,6.000000
604.210510,-0.033046,6.305746,0.112645,2.978859,-0.042263,0.001471,0.655594,6.315530,0.100000,6.000000
604.310485,-0.033829,6.266612,0.111917,2.979278,-0.042253,0.001478,0.655644,6.315530,0.100004,6.000000
604.410522,-0.034613,6.286179,0.111188,2.978800,-0.042245,0.001466,0.655688,6.315530,0.100000,6.000000
604.510437,-0.035396,6.305746,0.110459,2.977455,-0.042238,0.001473,0.655725,6.315530,0.100004,6.000000
604.610473,-0.036179,6.295962,0.109729,2.976923,-0.042231,0.001463,0.655765,6.315530,0.100000,6.000000
604.710449,-0.036962,6.286179,0.109000,2.976822,-0.042223,0.001470,0.655807,6.315530,0.100004,6.000000
604.810485,-0.037746,6.247045,0.108270,2.977526,-0.042213,0.001456,0.655861,6.315530,0.100000,6.000000
604.910461,-0.038528,6.286179,0.107539,2.976503,-0.042206,0.001460,0.655902,6.315530,0.100004,6.000000
605.010498,-0.039312,6.276395,0.106809,2.975688,-0.042198,0.001452,0.655946,6.315530,0.100000,6.000000
605.110534,-0.040095,6.295962,0.106078,2.974773,-0.042191,0.001454,0.655983,6.315530,0.100000,6.000000
605.210510,-0.040878,6.266612,0.105347,2.974785,-0.042183,0.001448,0.656028,6.315530,0.100000,6.000000
605.310546,-0.041661,6.295962,0.104616,2.973883,-0.042176,0.001448,0.656065,6.315530,0.100004,6.000000
605.410522,-0.042443,6.276395,0.103884,2.973485,-0.042169,0.001444,0.656106,6.315530,0.100004,6.000000
605.510498,-0.043225,6.256829,0.103153,2.973796,-0.042161,0.001443,0.656153,6.315530,0.100004,6.000000
605.610473,-0.044008,6.256829,0.102420,2.973563,-0.042153,0.001437,0.656199,6.315530,0.100000,6.000000
605.710510,-0.044790,6.295962,0.101688,2.971959,-0.042147,0.001436,0.656234,6.315530,0.100004,6.000000
605.810485,-0.045572,6.305746,0.100956,2.970610,-0.042142,0.001434,0.656265,6.315530,0.100004,6.000000
605.910522,-0.046354,6.286179,0.100223,2.970499,-0.042136,0.001434,0.656301,6.315530,0.100004,6.000000
606.010498,-0.047136,6.256829,0.099490,2.971080,-0.042128,0.001430,0.656345,6.315530,0.100000,6.000000
606.110534,-0.047919,6.266612,0.098756,2.970713,-0.042122,0.001427,0.656386,6.315530,0.100004,6.000000
606.210571,-0.048700,6.295962,0.098023,2.969240,-0.042116,0.001425,0.656418,6.315530,0.100004,6.000000
606.310546,-0.049482,6.276395,0.097289,2.968852,-0.042110,0.001424,0.656456,6.315530,0.100000,6.000000
606.410522,-0.050263,6.305746,0.096555,2.967798,-0.042106,0.001421,0.656484,6.315530,0.100000,6.000000
606.510498,-0.051044,6.276395,0.095821,2.967685,-0.042100,0.001423,0.656521,6.315530,0.100000,6.000000
606.610534,-0.051826,6.266612,0.095086,2.967859,-0.042094,0.001416,0.656559,6.315530,0.100000,6.000000
606.710510,-0.052607,6.276395,0.094352,2.967210,-0.042088,0.001418,0.656594,6.315530,0.100000,6.000000
606.810546,-0.053388,6.286179,0.093617,2.966283,-0.042083,0.001413,0.656626,6.315530,0.100004,6.000000
606.910522,-0.054169,6.305746,0.092881,2.965083,-0.042079,0.001414,0.656653,6.315530,0.100000,6.000000
607.010559,-0.054950,6.276395,0.092146,2.965112,-0.042074,0.001410,0.656687,6.315530,0.100000,6.000000
607.110534,-0.055730,6.256829,0.091410,2.965560,-0.042068,0.001410,0.656725,6.315530,0.100000,6.000000
607.210571,-0.056511,6.276395,0.090675,2.964774,-0.042063,0.001405,0.656758,6.315530,0.100004,6.000000
607.310546,-0.057291,6.256829,0.089938,2.964532,-0.042058,0.001406,0.656796,6.315530,0.100000,6.000000
607.410583,-0.058071,6.295962,0.089202,2.963195,-0.042054,0.001400,0.656823,6.315530,0.100000,6.000000
607.510498,-0.058850,6.295962,0.088466,2.962132,-0.042050,0.001404,0.656850,6.315530,0.100000,6.000000
607.610534,-0.059631,6.286179,0.087729,2.961892,-0.042046,0.001398,0.656878,6.315530,0.100000,6.000000
607.710510,-0.060410,6.266612,0.086992,2.962065,-0.042041,0.001401,0.656912,6.315530,0.100004,6.000000
607.810546,-0.061190,6.256829,0.086255,2.962098,-0.042036,0.001392,0.656947,6.315530,0.100004,6.000000
607.910522,-0.061969,6.266612,0.085517,2.961445,-0.042032,0.001395,0.656979,6.315530,0.100004,6.000000
608.010559,-0.062749,6.266612,0.084780,2.960795,-0.042027,0.001387,0.657010,6.315530,0.100000,6.000000
608.110534,-0.063528,6.276395,0.084042,2.960005,-0.042024,0.001390,0.657039,6.315530,0.100004,6.000000
608.210571,-0.064307,6.247045,0.083304,2.960181,-0.042019,0.001382,0.657075,6.315530,0.100000,6.000000
608.310546,-0.065086,6.256829,0.082565,2.959799,-0.042015,0.001382,0.657108,6.315530,0.100004,6.000000
608.410583,-0.065865,6.247045,0.081827,2.959425,-0.042010,0.001376,0.657142,6.315530,0.100004,6.000000
608.510620,-0.066643,6.286179,0.081088,2.957941,-0.042007,0.001375,0.657167,6.315530,0.100004,6.000000
608.610534,-0.067421,6.295962,0.080349,2.956613,-0.042005,0.001374,0.657190,6.315530,0.100004,6.000000
608.710571,-0.068200,6.286179,0.079610,2.956242,-0.042002,0.001374,0.657214,6.315530,0.100004,6.000000
608.810546,-0.068977,6.247045,0.078871,2.956970,-0.041998,0.001370,0.657246,6.315530,0.100000,6.000000
608.910583,-0.069756,6.247045,0.078132,2.956993,-0.041994,0.001367,0.657278,6.315530,0.100000,6.000000
609.010559,-0.070533,6.247045,0.077392,2.956480,-0.041991,0.001363,0.657310,6.315530,0.100000,6.000000
609.110595,-0.071311,6.286179,0.076652,2.954856,-0.041988,0.001361,0.657333,6.315530,0.100000,6.000000
609.210571,-0.072087,6.286179,0.075912,2.953810,-0.041986,0.001361,0.657355,6.315530,0.100000,6.000000
609.310607,-0.072865,6.276395,0.075172,2.953575,-0.041984,0.001358,0.657379,6.315530,0.100004,6.000000
609.410583,-0.073642,6.247045,0.074432,2.954030,-0.041981,0.001358,0.657409,6.315530,0.100004,6.000000
609.510620,-0.074419,6.247045,0.073691,2.953915,-0.041978,0.001352,0.657438,6.315530,0.100004,6.000000
609.610534,-0.075195,6.266612,0.072950,2.952846,-0.041976,0.001351,0.657463,6.315530,0.100004,6.000000
609.710571,-0.075971,6.286179,0.072209,2.951512,-0.041974,0.001348,0.657484,6.315530,0.100000,6.000000
609.810546,-0.076748,6.266612,0.071468,2.951293,-0.041972,0.001349,0.657508,6.315530,0.100000,6.000000
609.910583,-0.077524,6.256829,0.070727,2.951323,-0.041969,0.001344,0.657534,6.315530,0.100000,6.000000
610.010620,-0.078300,6.247045,0.069986,2.951222,-0.041967,0.001344,0.657561,6.315530,0.100004,6.000000
610.110595,-0.079075,6.237262,0.069244,2.951120,-0.041965,0.001338,0.657589,6.315530,0.100000,6.000000
610.210571,-0.079850,6.276395,0.068502,2.949621,-0.041964,0.001337,0.657610,6.315530,0.100000,6.000000
610.310607,-0.080626,6.266612,0.067760,2.948865,-0.041962,0.001335,0.657632,6.315530,0.100000,6.000000
610.410644,-0.081401,6.276395,0.067018,2.948204,-0.041961,0.001333,0.657652,6.315530,0.100004,6.000000
610.510620,-0.082176,6.237262,0.066276,2.948683,-0.041959,0.001331,0.657679,6.315530,0.100000,6.000000
610.610595,-0.082950,6.237262,0.065533,2.948693,-0.041958,0.001326,0.657705,6.315530,0.100004,6.000000
610.710571,-0.083724,6.247045,0.064791,2.947901,-0.041956,0.001324,0.657729,6.315530,0.100004,6.000000
610.810607,-0.084499,6.266612,0.064048,2.946697,-0.041955,0.001321,0.657750,6.315530,0.100004,6.000000
610.910583,-0.085273,6.256829,0.063305,2.946209,-0.041955,0.001321,0.657771,6.315530,0.100000,6.000000
611.010620,-0.086047,6.266612,0.062562,2.945546,-0.041954,0.001317,0.657791,6.315530,0.100004,6.000000
611.110595,-0.086820,6.237262,0.061819,2.945751,-0.041953,0.001317,0.657815,6.315530,0.100004,6.000000
611.210632,-0.087594,6.247045,0.061075,2.945345,-0.041952,0.001311,0.657837,6.315530,0.100004,6.000000
611.310607,-0.088367,6.256829,0.060332,2.944423,-0.041952,0.001312,0.657857,6.315530,0.100004,6.000000
611.410644,-0.089140,6.266612,0.059588,2.943503,-0.041951,0.001307,0.657875,6.315530,0.100004,6.000000
611.510681,-0.089913,6.256829,0.058844,2.943147,-0.041951,0.001309,0.657895,6.315530,0.100000,6.000000
611.610595,-0.090685,6.227478,0.058100,2.943612,-0.041951,0.001301,0.657919,6.315530,0.100004,6.000000
611.710632,-0.091457,6.237262,0.057356,2.943203,-0.041951,0.001301,0.657940,6.315530,0.100004,6.000000
611.810607,-0.092229,6.227478,0.056611,2.942849,-0.041951,0.001295,0.657963,6.315530,0.100000,6.000000
611.910644,-0.093001,6.247045,0.055867,2.941899,-0.041951,0.001294,0.657983,6.315530,0.100004,6.000000
612.010620,-0.093773,6.256829,0.055122,2.940852,-0.041951,0.001290,0.658000,6.315530,0.100004,6.000000
612.110656,-0.094544,6.266612,0.054378,2.939932,-0.041952,0.001290,0.658016,6.315530,0.100000,6.000000
612.210632,-0.095316,6.247045,0.053633,2.939865,-0.041952,0.001286,0.658034,6.315530,0.100000,6.000000
612.310668,-0.096086,6.237262,0.052888,2.939893,-0.041953,0.001285,0.658054,6.315530,0.100004,6.000000
612.410644,-0.096857,6.227478,0.052143,2.939795,-0.041954,0.001280,0.658074,6.315530,0.100000,6.000000
612.510681,-0.097628,6.247045,0.051398,2.938841,-0.041955,0.001278,0.658092,6.315530,0.100004,6.000000
612.610717,-0.098398,6.266612,0.050652,2.937511,-0.041956,0.001276,0.658106,6.315530,0.100004,6.000000
612.710632,-0.099167,6.266612,0.049907,2.936754,-0.041957,0.001275,0.658119,6.315530,0.100004,6.000000
612.810668,-0.099937,6.227478,0.049161,2.937388,-0.041958,0.001272,0.658138,6.315530,0.100000,6.000000
612.910644,-0.100706,6.237262,0.048415,2.937093,-0.041959,0.001268,0.658156,6.315530,0.100000,6.000000
613.010681,-0.101476,6.256829,0.047670,2.935888,-0.041961,0.001267,0.658170,6.315530,0.100000,6.000000
613.110656,-0.102245,6.237262,0.046924,2.935705,-0.041962,0.001265,0.658186,6.315530,0.100004,6.000000
613.210693,-0.103013,6.256829,0.046178,2.934872,-0.041964,0.001262,0.658200,6.315530,0.100004,6.000000
613.310668,-0.103782,6.207912,0.045431,2.935553,-0.041966,0.001261,0.658219,6.315530,0.100000,6.000000
613.410705,-0.104550,6.217695,0.044685,2.935375,-0.041968,0.001253,0.658237,6.315530,0.100000,6.000000
613.510681,-0.105318,6.217695,0.043939,2.934745,-0.041971,0.001253,0.658255,6.315530,0.100000,6.000000
613.610717,-0.106086,6.256829,0.043192,2.933086,-0.041973,0.001247,0.658267,6.315530,0.100000,6.000000
613.710632,-0.106853,6.256829,0.042446,2.932090,-0.041975,0.001250,0.658279,6.315530,0.100004,6.000000
613.810668,-0.107620,6.237262,0.041699,2.932160,-0.041977,0.001243,0.658293,6.315530,0.100000,6.000000
613.910644,-0.108387,6.207912,0.040952,2.932766,-0.041980,0.001245,0.658310,6.315530,0.100004,6.000000
614.010681,-0.109154,6.207912,0.040205,2.932624,-0.041983,0.001234,0.658327,6.315530,0.100000,6.000000
614.110656,-0.109919,6.217695,0.039458,2.931829,-0.041987,0.001236,0.658342,6.315530,0.100000,6.000000
614.210693,-0.110686,6.247045,0.038711,2.930333,-0.041989,0.001229,0.658353,6.315530,0.100004,6.000000
614.310668,-0.111452,6.256829,0.037964,2.929174,-0.041992,0.001232,0.658364,6.315530,0.100004,6.000000
614.410705,-0.112217,6.247045,0.037216,2.928839,-0.041995,0.001226,0.658375,6.315530,0.100000,6.000000
614.510742,-0.112983,6.207912,0.036469,2.929618,-0.041999,0.001229,0.658389,6.315530,0.100004,6.000000
614.610717,-0.113748,6.227478,0.035721,2.929012,-0.042002,0.001219,0.658402,6.315530,0.100000,6.000000
614.710693,-0.114512,6.256829,0.034974,2.927392,-0.042005,0.001222,0.658411,6.315530,0.100004,6.000000
614.810668,-0.115277,6.247045,0.034226,2.926821,-0.042008,0.001216,0.658421,6.315530,0.100000,6.000000
614.910705,-0.116041,6.247045,0.033478,2.926437,-0.042011,0.001218,0.658430,6.315530,0.100004,6.000000
615.010681,-0.116804,6.237262,0.032731,2.926225,-0.042015,0.001212,0.658441,6.315530,0.100000,6.000000
615.110717,-0.117568,6.217695,0.031983,2.926425,-0.042019,0.001214,0.658452,6.315530,0.100000,6.000000
615.210693,-0.118331,6.217695,0.031235,2.926159,-0.042023,0.001205,0.658463,6.315530,0.100004,6.000000
615.310729,-0.119094,6.237262,0.030487,2.925069,-0.042027,0.001207,0.658473,6.315530,0.100000,6.000000
615.410705,-0.119857,6.217695,0.029738,2.924917,-0.042032,0.001200,0.658483,6.315530,0.100000,6.000000
615.510742,-0.120620,6.237262,0.028990,2.924062,-0.042036,0.001201,0.658492,6.315530,0.100004,6.000000
615.610717,-0.121381,6.207912,0.028242,2.924206,-0.042041,0.001194,0.658503,6.315530,0.100004,6.000000
615.710693,-0.122143,6.217695,0.027493,2.923762,-0.042046,0.001193,0.658512,6.315530,0.100004,6.000000
615.810668,-0.122904,6.227478,0.026745,2.922848,-0.042051,0.001188,0.658521,6.315530,0.100000,6.000000
615.910705,-0.123665,6.237262,0.025997,2.921935,-0.042055,0.001188,0.658529,6.315530,0.100000,6.000000
616.010681,-0.124426,6.237262,0.025248,2.921317,-0.042060,0.001184,0.658536,6.315530,0.100000,6.000000
616.110717,-0.125187,6.237262,0.024499,2.920815,-0.042064,0.001184,0.658543,6.315530,0.100000,6.000000
616.210693,-0.125947,6.207912,0.023751,2.921201,-0.042070,0.001179,0.658552,6.315530,0.100000,6.000000
616.310729,-0.126707,6.198129,0.023002,2.921344,-0.042077,0.001177,0.658561,6.315530,0.100000,6.000000
616.410705,-0.127467,6.207912,0.022253,2.920662,-0.042083,0.001171,0.658569,6.315530,0.100004,6.000000
616.510742,-0.128227,6.227478,0.021504,2.919452,-0.042088,0.001170,0.658575,6.315530,0.100004,6.000000
616.610778,-0.128985,6.247045,0.020755,2.918128,-0.042092,0.001167,0.658581,6.315530,0.100004,6.000000
616.710693,-0.129744,6.198129,0.020006,2.918888,-0.042099,0.001167,0.658588,6.315530,0.100000,6.000000
616.810729,-0.130502,6.207912,0.019257,2.918661,-0.042106,0.001160,0.658595,6.315530,0.100004,6.000000
616.910705,-0.131260,6.207912,0.018508,2.918048,-0.042113,0.001160,0.658602,6.315530,0.100004,6.000000
617.010742,-0.132018,6.247045,0.017759,2.916354,-0.042117,0.001155,0.658606,6.315530,0.100000,6.000000
617.110717,-0.132775,6.227478,0.017010,2.915999,-0.042123,0.001158,0.658611,6.315530,0.100000,6.000000
617.210754,-0.133532,6.227478,0.016261,2.915727,-0.042129,0.001151,0.658616,6.315530,0.100000,6.000000
617.310729,-0.134289,6.198129,0.015512,2.916127,-0.042136,0.001155,0.658622,6.315530,0.100000,6.000000
617.410766,-0.135046,6.198129,0.014762,2.915966,-0.042144,0.001143,0.658627,6.315530,0.100000,6.000000
617.510742,-0.135802,6.207912,0.014013,2.915168,-0.042151,0.001147,0.658632,6.315530,0.100000,6.000000
617.610778,-0.136557,6.217695,0.013264,2.914258,-0.042158,0.001138,0.658636,6.315530,0.100000,6.000000
617.710693,-0.137312,6.237262,0.012514,2.913047,-0.042164,0.001141,0.658639,6.315530,0.100000,6.000000
617.810729,-0.138067,6.227478,0.011765,2.912628,-0.042170,0.001134,0.658642,6.315530,0.100000,6.000000
617.910705,-0.138822,6.207912,0.011015,2.912846,-0.042177,0.001137,0.658646,6.315530,0.100000,6.000000
618.010742,-0.139577,6.198129,0.010266,2.912872,-0.042186,0.001128,0.658650,6.315530,0.100000,6.000000
618.110717,-0.140331,6.178564,0.009517,2.913092,-0.042195,0.001130,0.658654,6.315530,0.100000,6.000000
618.210754,-0.141084,6.217695,0.008767,2.911608,-0.042202,0.001121,0.658656,6.315530,0.100000,6.000000
618.310729,-0.141838,6.217695,0.008018,2.910670,-0.042210,0.001126,0.658659,6.315530,0.100004,6.000000
618.410766,-0.142591,6.188346,0.007268,2.911083,-0.042219,0.001114,0.658661,6.315530,0.100000,6.000000
618.510742,-0.143343,6.198129,0.006518,2.910614,-0.042228,0.001117,0.658664,6.315530,0.100000,6.000000
618.610778,-0.144096,6.178564,0.005769,2.910618,-0.042238,0.001106,0.658666,6.315530,0.100000,6.000000
618.710693,-0.144847,6.207912,0.005019,2.909428,-0.042247,0.001107,0.658668,6.315530,0.100000,6.000000
618.810729,-0.145599,6.217695,0.004270,2.908304,-0.042254,0.001101,0.658669,6.315530,0.100000,6.000000
618.910705,-0.146350,6.217695,0.003520,2.907701,-0.042262,0.001103,0.658670,6.315530,0.100000,6.000000
619.010742,-0.147101,6.198129,0.002770,2.907818,-0.042271,0.001096,0.658671,6.315530,0.100004,6.000000
619.110717,-0.147851,6.178564,0.002021,2.908154,-0.042282,0.001096,0.658671,6.315530,0.100000,6.000000
619.210754,-0.148601,6.178564,0.001271,2.907875,-0.042293,0.001086,0.658672,6.315530,0.100000,6.000000
619.310729,-0.149351,6.198129,0.000521,2.906768,-0.042303,0.001087,0.658672,6.315530,0.100004,6.000000
619.410766,-0.150101,6.198129,-0.000228,2.906063,-0.042312,0.001080,0.658672,6.315530,0.100000,6.000000
619.510742,-0.150850,6.207912,-0.000978,2.905262,-0.042321,0.001081,0.658672,6.315530,0.100000,6.000000
619.610778,-0.151598,6.178564,-0.001728,2.905589,-0.042333,0.001074,0.658671,6.315530,0.100004,6.000000
619.710693,-0.152346,6.188346,-0.002477,2.905107,-0.042343,0.001072,0.658670,6.315530,0.100000,6.000000
619.810729,-0.153094,6.188346,-0.003227,2.904510,-0.042354,0.001067,0.658669,6.315530,0.100000,6.000000
619.910705,-0.153841,6.207912,-0.003976,2.903400,-0.042363,0.001066,0.658668,6.315530,0.100000,6.000000
620.010742,-0.154589,6.198129,-0.004726,2.903010,-0.042374,0.001062,0.658666,6.315530,0.100000,6.000000
620.110717,-0.155336,6.188346,-0.005476,2.902935,-0.042385,0.001060,0.658665,6.315530,0.100004,6.000000
620.210754,-0.156082,6.178564,-0.006225,2.902859,-0.042397,0.001054,0.658662,6.315530,0.100004,6.000000
620.310791,-0.156828,6.188346,-0.006975,2.902162,-0.042408,0.001052,0.658660,6.315530,0.100000,6.000000
620.410766,-0.157574,6.207912,-0.007724,2.900946,-0.042418,0.001048,0.658658,6.315530,0.100004,6.000000
620.510803,-0.158319,6.198129,-0.008474,2.900563,-0.042428,0.001047,0.658655,6.315530,0.100000,6.000000
620.610778,-0.159064,6.207912,-0.009223,2.899864,-0.042438,0.001043,0.658653,6.315530,0.100004,6.000000
620.710754,-0.159808,6.178564,-0.009973,2.900212,-0.042450,0.001043,0.658649,6.315530,0.100000,6.000000
620.810729,-0.160552,6.178564,-0.010722,2.900030,-0.042463,0.001036,0.658645,6.315530,0.100004,6.000000
620.910766,-0.161296,6.168780,-0.011472,2.899857,-0.042477,0.001035,0.658641,6.315530,0.100004,6.000000
621.010742,-0.162039,6.207912,-0.012221,2.898214,-0.042486,0.001029,0.658638,6.315530,0.100004,6.000000
621.110778,-0.162782,6.217695,-0.012971,2.897006,-0.042495,0.001031,0.658635,6.315530,0.100004,6.000000
621.210754,-0.163524,6.198129,-0.013720,2.897048,-0.042506,0.001025,0.658631,6.315530,0.100000,6.000000
621.310791,-0.164266,6.178564,-0.014469,2.897394,-0.042519,0.001026,0.658626,6.315530,0.100000,6.000000
621.410766,-0.165008,6.168780,-0.015219,2.897424,-0.042533,0.001017,0.658620,6.315530,0.100000,6.000000
621.510803,-0.165749,6.168780,-0.015968,2.897040,-0.042547,0.001017,0.658614,6.315530,0.100000,6.000000
621.610778,-0.166490,6.188346,-0.016717,2.895921,-0.042559,0.001010,0.658609,6.315530,0.100004,6.000000
621.710754,-0.167230,6.188346,-0.017466,2.895237,-0.042572,0.001011,0.658604,6.315530,0.100000,6.000000
621.810791,-0.167970,6.168780,-0.018215,2.895387,-0.042586,0.001003,0.658597,6.315530,0.100004,6.000000
621.910766,-0.168710,6.168780,-0.018965,2.895101,-0.042601,0.001003,0.658590,6.315530,0.100004,6.000000
622.010803,-0.169449,6.149215,-0.019714,2.895255,-0.042618,0.000994,0.658582,6.315530,0.100000,6.000000
622.110778,-0.170188,6.168780,-0.020463,2.894330,-0.042633,0.000992,0.658575,6.315530,0.100000,6.000000
622.210815,-0.170926,6.178564,-0.021212,2.893332,-0.042646,0.000986,0.658568,6.315530,0.100004,6.000000
622.310791,-0.171664,6.188346,-0.021960,2.892432,-0.042659,0.000986,0.658562,6.315530,0.100000,6.000000
622.410827,-0.172402,6.149215,-0.022709,2.893136,-0.042676,0.000979,0.658553,6.315530,0.100000,6.000000
622.510803,-0.173138,6.119866,-0.023458,2.894005,-0.042698,0.000974,0.658541,6.315530,0.100000,6.000000
622.610839,-0.173875,6.158998,-0.024207,2.892524,-0.042714,0.000966,0.658532,6.315530,0.100004,6.000000
