t,r,snimac1,ym,spir,theta1,theta2,theta3,ypb,Ts,vent
703.112304,-0.499403,5.376245,-0.461773,2.283874,0.271095,0.028628,1.200017,5.787250,0.100000,6.000000
703.212341,-0.499364,5.376245,-0.461962,2.289268,0.271311,0.028612,1.200347,5.787250,0.100004,6.000000
703.312316,-0.499323,5.366456,-0.462150,2.283606,0.271485,0.028639,1.200614,5.787250,0.100004,6.000000
703.412353,-0.499282,5.395823,-0.462337,2.302633,0.271786,0.028619,1.201073,5.787250,0.100000,6.000000
703.512329,-0.499239,5.405611,-0.462522,2.299388,0.272128,0.028663,1.201597,5.787250,0.100004,6.000000
703.612365,-0.499195,5.395823,-0.462707,2.290779,0.272432,0.028641,1.202059,5.787250,0.100000,6.000000
703.712341,-0.499150,5.395823,-0.462890,2.293289,0.272735,0.028682,1.202522,5.787250,0.100000,6.000000
703.812377,-0.499104,5.376245,-0.463072,2.282041,0.272957,0.028666,1.202859,5.787250,0.100000,6.000000
703.912292,-0.499056,5.366456,-0.463253,2.281975,0.273138,0.028692,1.203135,5.787250,0.100000,6.000000
704.012329,-0.499007,5.395823,-0.463433,2.301073,0.273446,0.028673,1.203602,5.787250,0.100004,6.000000
704.112365,-0.498957,5.395823,-0.463612,2.292354,0.273754,0.028711,1.204070,5.787250,0.100004,6.000000
704.212341,-0.498906,5.376245,-0.463789,2.281081,0.273981,0.028697,1.204413,5.787250,0.100004,6.000000
704.312377,-0.498853,5.356667,-0.463966,2.275519,0.274124,0.028716,1.204630,5.787250,0.100004,6.000000
704.412353,-0.498799,5.356667,-0.464141,2.281032,0.274268,0.028709,1.204848,5.787250,0.100004,6.000000
704.512390,-0.498745,5.356667,-0.464315,2.280927,0.274414,0.028729,1.205067,5.787250,0.100004,6.000000
704.612365,-0.498688,5.395823,-0.464488,2.302817,0.274730,0.028713,1.205543,5.787250,0.100000,6.000000
704.712402,-0.498631,5.386034,-0.464660,2.285777,0.275004,0.028742,1.205955,5.787250,0.100004,6.000000
704.812377,-0.498572,5.356667,-0.464831,2.271826,0.275152,0.028736,1.206178,5.787250,0.100004,6.000000
704.912353,-0.498512,5.356667,-0.465001,2.280164,0.275301,0.028755,1.206402,5.787250,0.100000,6.000000
705.012329,-0.498451,5.366456,-0.465169,2.285571,0.275494,0.028747,1.206691,5.787250,0.100000,6.000000
705.112365,-0.498389,5.376245,-0.465336,2.288117,0.275731,0.028774,1.207045,5.787250,0.100004,6.000000
705.212402,-0.498325,5.395823,-0.465502,2.296138,0.276054,0.028759,1.207528,5.787250,0.100000,6.000000
705.312377,-0.498260,5.386034,-0.465667,2.284698,0.276335,0.028788,1.207948,5.787250,0.100000,6.000000
705.412353,-0.498194,5.376245,-0.465831,2.281748,0.276576,0.028778,1.208306,5.787250,0.100000,6.000000
705.512390,-0.498127,5.356667,-0.465994,2.273321,0.276730,0.028795,1.208537,5.787250,0.100000,6.000000
705.612426,-0.498058,5.356667,-0.466155,2.278857,0.276887,0.028791,1.208769,5.787250,0.100004,6.000000
705.712402,-0.497988,5.386034,-0.466316,2.295344,0.277173,0.028821,1.209194,5.787250,0.100004,6.000000
705.812438,-0.497917,5.386034,-0.466475,2.286649,0.277461,0.028808,1.209620,5.787250,0.100004,6.000000
705.912353,-0.497845,5.356667,-0.466633,2.269800,0.277619,0.028824,1.209856,5.787250,0.100000,6.000000
706.012390,-0.497772,5.337088,-0.466790,2.267085,0.277693,0.028823,1.209964,5.787250,0.100004,6.000000
706.112365,-0.497697,5.356667,-0.466946,2.283811,0.277853,0.028841,1.210202,5.787250,0.100000,6.000000
706.212402,-0.497621,5.366456,-0.467100,2.283616,0.278059,0.028833,1.210505,5.787250,0.100000,6.000000
706.312377,-0.497544,5.386034,-0.467254,2.291737,0.278352,0.028865,1.210937,5.787250,0.100004,6.000000
706.412414,-0.497466,5.376245,-0.467406,2.280305,0.278603,0.028852,1.211306,5.787250,0.100004,6.000000
706.512390,-0.497386,5.356667,-0.467557,2.271836,0.278768,0.028871,1.211548,5.787250,0.100004,6.000000
706.612426,-0.497305,5.366456,-0.467707,2.282947,0.278977,0.028863,1.211855,5.787250,0.100000,6.000000
706.712463,-0.497223,5.366456,-0.467856,2.279979,0.279187,0.028885,1.212163,5.787250,0.100004,6.000000
706.812438,-0.497140,5.376245,-0.468004,2.285399,0.279443,0.028876,1.212537,5.787250,0.100000,6.000000
706.912353,-0.497056,5.376245,-0.468150,2.282383,0.279699,0.028901,1.212911,5.787250,0.100000,6.000000
707.012390,-0.496970,5.386034,-0.468296,2.287762,0.280001,0.028890,1.213351,5.787250,0.100004,6.000000
707.112426,-0.496883,5.366456,-0.468440,2.273562,0.280214,0.028909,1.213664,5.787250,0.100004,6.000000
707.212402,-0.496795,5.356667,-0.468583,2.273507,0.280386,0.028905,1.213913,5.787250,0.100004,6.000000
707.312438,-0.496705,5.366456,-0.468725,2.281821,0.280602,0.028926,1.214227,5.787250,0.100000,6.000000
707.412414,-0.496615,5.386034,-0.468866,2.290011,0.280908,0.028917,1.214671,5.787250,0.100000,6.000000
707.512451,-0.496523,5.376245,-0.469005,2.278537,0.281170,0.028938,1.215052,5.787250,0.100000,6.000000
707.612426,-0.496430,5.386034,-0.469144,2.286768,0.281478,0.028932,1.215499,5.787250,0.100000,6.000000
707.712463,-0.496335,5.356667,-0.469281,2.266943,0.281653,0.028944,1.215753,5.787250,0.100000,6.000000
707.812438,-0.496240,5.366456,-0.469417,2.280944,0.281874,0.028944,1.216072,5.787250,0.100000,6.000000
707.912475,-0.496143,5.346878,-0.469552,2.266791,0.282006,0.028953,1.216264,5.787250,0.100004,6.000000
708.012390,-0.496045,5.376245,-0.469686,2.289208,0.282274,0.028956,1.216650,5.787250,0.100000,6.000000
708.112426,-0.495946,5.386034,-0.469818,2.286122,0.282587,0.028970,1.217101,5.787250,0.100004,6.000000
708.212402,-0.495845,5.356667,-0.469950,2.266254,0.282767,0.028971,1.217360,5.787250,0.100000,6.000000
708.312438,-0.495744,5.376245,-0.470080,2.285888,0.283037,0.028988,1.217749,5.787250,0.100004,6.000000
708.412414,-0.495641,5.356667,-0.470209,2.268821,0.283219,0.028986,1.218010,5.787250,0.100004,6.000000
708.512451,-0.495537,5.356667,-0.470337,2.274415,0.283401,0.029000,1.218272,5.787250,0.100000,6.000000
708.612426,-0.495431,5.386034,-0.470464,2.291174,0.283719,0.028997,1.218728,5.787250,0.100000,6.000000
708.712463,-0.495325,5.376245,-0.470590,2.276818,0.283993,0.029013,1.219120,5.787250,0.100000,6.000000
708.812438,-0.495217,5.346878,-0.470714,2.262620,0.284133,0.029012,1.219320,5.787250,0.100000,6.000000
708.912475,-0.495108,5.346878,-0.470838,2.271113,0.284274,0.029023,1.219521,5.787250,0.100004,6.000000
709.012451,-0.494998,5.366456,-0.470960,2.282334,0.284506,0.029022,1.219852,5.787250,0.100000,6.000000
709.112426,-0.494887,5.386034,-0.471081,2.287778,0.284829,0.029042,1.220313,5.787250,0.100000,6.000000
709.212463,-0.494774,5.395823,-0.471201,2.287507,0.285199,0.029037,1.220839,5.787250,0.100004,6.000000
709.312438,-0.494660,5.386034,-0.471320,2.278764,0.285524,0.029054,1.221302,5.787250,0.100000,6.000000
709.412475,-0.494545,5.346878,-0.471437,2.258832,0.285668,0.029053,1.221507,5.787250,0.100004,6.000000
709.512451,-0.494429,5.346878,-0.471554,2.270185,0.285813,0.029064,1.221713,5.787250,0.100004,6.000000
709.612487,-0.494311,5.346878,-0.471669,2.270163,0.285959,0.029063,1.221919,5.787250,0.100004,6.000000
709.712463,-0.494192,5.386034,-0.471783,2.292718,0.286287,0.029088,1.222385,5.787250,0.100004,6.000000
709.812500,-0.494072,5.366456,-0.471896,2.269823,0.286526,0.029080,1.222723,5.787250,0.100000,6.000000
709.912475,-0.493951,5.366456,-0.472008,2.275399,0.286766,0.029102,1.223061,5.787250,0.100000,6.000000
710.012451,-0.493829,5.346878,-0.472118,2.263969,0.286914,0.029097,1.223271,5.787250,0.100000,6.000000
710.112426,-0.493705,5.356667,-0.472228,2.275305,0.287109,0.029116,1.223547,5.787250,0.100000,6.000000
710.212463,-0.493580,5.258763,-0.472336,2.215775,0.286845,0.029126,1.223175,5.787250,0.100000,6.000000
710.312438,-0.493454,5.376245,-0.472443,2.312674,0.287134,0.029173,1.223582,5.787250,0.100004,6.000000
710.412475,-0.493327,5.376245,-0.472549,2.278294,0.287425,0.029140,1.223989,5.787250,0.100004,6.000000
710.512512,-0.493198,5.346878,-0.472654,2.261132,0.287577,0.029164,1.224202,5.787250,0.100004,6.000000
710.612487,-0.493069,5.327298,-0.472757,2.258335,0.287637,0.029159,1.224287,5.787250,0.100000,6.000000
710.712524,-0.492938,5.346878,-0.472860,2.275477,0.287791,0.029185,1.224502,5.787250,0.100004,6.000000
710.812500,-0.492806,5.386034,-0.472961,2.292453,0.288132,0.029149,1.224977,5.787250,0.100000,6.000000
710.912536,-0.492672,5.376245,-0.473061,2.275144,0.288426,0.029191,1.225388,5.787250,0.100004,6.000000
711.012451,-0.492538,5.386034,-0.473160,2.283519,0.288769,0.029159,1.225865,5.787250,0.100004,6.000000
711.112487,-0.492402,5.346878,-0.473258,2.257731,0.288925,0.029180,1.226083,5.787250,0.100000,6.000000
711.212463,-0.492265,5.366456,-0.473354,2.280510,0.289176,0.029162,1.226431,5.787250,0.100000,6.000000
711.312500,-0.492127,5.356667,-0.473450,2.269004,0.289380,0.029187,1.226715,5.787250,0.100000,6.000000
711.412475,-0.491987,5.366456,-0.473544,2.277492,0.289632,0.029171,1.227065,5.787250,0.100004,6.000000
711.512512,-0.491847,5.376245,-0.473637,2.280220,0.289931,0.029204,1.227481,5.787250,0.100004,6.000000
711.612487,-0.491705,5.346878,-0.473729,2.260120,0.290091,0.029193,1.227702,5.787250,0.100000,6.000000
711.712524,-0.491562,5.327298,-0.473820,2.257298,0.290158,0.029202,1.227794,5.787250,0.100004,6.000000
711.812500,-0.491417,5.356667,-0.473909,2.280213,0.290366,0.029191,1.228081,5.787250,0.100004,6.000000
711.912536,-0.491272,5.405611,-0.473998,2.300083,0.290809,0.029239,1.228694,5.787250,0.100000,6.000000
712.012573,-0.491125,5.376245,-0.474085,2.268380,0.291113,0.029213,1.229113,5.787250,0.100004,6.000000
712.112487,-0.490977,5.376245,-0.474171,2.276817,0.291417,0.029252,1.229532,5.787250,0.100000,6.000000
712.212524,-0.490828,5.366456,-0.474256,2.270954,0.291675,0.029230,1.229887,5.787250,0.100004,6.000000
712.312500,-0.490678,5.346878,-0.474340,2.262286,0.291839,0.029252,1.230113,5.787250,0.100004,6.000000
712.412536,-0.490526,5.346878,-0.474422,2.268013,0.292004,0.029240,1.230339,5.787250,0.100000,6.000000
712.512512,-0.490373,5.376245,-0.474503,2.285180,0.292310,0.029280,1.230761,5.787250,0.100000,6.000000
712.612548,-0.490219,5.366456,-0.474584,2.270721,0.292571,0.029257,1.231118,5.787250,0.100004,6.000000
712.712524,-0.490064,5.356667,-0.474663,2.267765,0.292784,0.029285,1.231411,5.787250,0.100000,6.000000
712.812561,-0.489908,5.356667,-0.474741,2.270586,0.292999,0.029268,1.231704,5.787250,0.100004,6.000000
712.912536,-0.489750,5.356667,-0.474817,2.270545,0.293214,0.029296,1.231999,5.787250,0.100004,6.000000
713.012573,-0.489591,5.346878,-0.474893,2.264765,0.293382,0.029283,1.232228,5.787250,0.100004,6.000000
713.112487,-0.489431,5.386034,-0.474967,2.290598,0.293741,0.029332,1.232718,5.787250,0.100000,6.000000
713.212524,-0.489270,5.376245,-0.475040,2.273200,0.294054,0.029300,1.233144,5.787250,0.100004,6.000000
713.312500,-0.489108,5.337088,-0.475112,2.252947,0.294175,0.029317,1.233310,5.787250,0.100004,6.000000
713.412536,-0.488944,5.346878,-0.475183,2.270236,0.294346,0.029304,1.233542,5.787250,0.100000,6.000000
713.512573,-0.488779,5.346878,-0.475253,2.267381,0.294516,0.029326,1.233774,5.787250,0.100004,6.000000
713.612548,-0.488613,5.268555,-0.475321,2.221362,0.294303,0.029343,1.233485,5.787250,0.100004,6.000000
713.712585,-0.488446,5.386034,-0.475389,2.313833,0.294666,0.029408,1.233979,5.787250,0.100004,6.000000
713.812561,-0.488277,5.366456,-0.475455,2.267657,0.294936,0.029369,1.234343,5.787250,0.100004,6.000000
713.912597,-0.488108,5.346878,-0.475520,2.261809,0.295108,0.029401,1.234577,5.787250,0.100000,6.000000
714.012573,-0.487937,5.356667,-0.475584,2.273347,0.295331,0.029372,1.234876,5.787250,0.100000,6.000000
714.112548,-0.487765,5.346878,-0.475646,2.264672,0.295504,0.029403,1.235111,5.787250,0.100004,6.000000
714.212524,-0.487592,5.376245,-0.475708,2.284884,0.295825,0.029363,1.235542,5.787250,0.100004,6.000000
714.312561,-0.487417,5.386034,-0.475768,2.281892,0.296192,0.029422,1.236039,5.787250,0.100004,6.000000
714.412536,-0.487241,5.386034,-0.475827,2.278846,0.296562,0.029374,1.236536,5.787250,0.100004,6.000000
714.512573,-0.487064,5.346878,-0.475885,2.255560,0.296738,0.029402,1.236773,5.787250,0.100000,6.000000
714.612609,-0.486886,5.346878,-0.475942,2.267090,0.296914,0.029383,1.237010,5.787250,0.100000,6.000000
714.712585,-0.486707,5.356667,-0.475997,2.272901,0.297139,0.029418,1.237312,5.787250,0.100000,6.000000
714.812622,-0.486526,5.376245,-0.476052,2.281580,0.297463,0.029383,1.237746,5.787250,0.100012,6.000000
714.912597,-0.486345,5.366456,-0.476105,2.269914,0.297737,0.029422,1.238115,5.787250,0.100004,6.000000
715.012634,-0.486162,5.337088,-0.476157,2.255337,0.297867,0.029409,1.238288,5.787250,0.100000,6.000000
715.112548,-0.485978,5.346878,-0.476208,2.269858,0.298045,0.029437,1.238527,5.787250,0.100000,6.000000
715.212585,-0.485792,5.356667,-0.476258,2.272814,0.298273,0.029413,1.238831,5.787250,0.100000,6.000000
715.312561,-0.485606,5.474125,-0.476306,2.339498,0.299086,0.029536,1.239920,5.787250,0.100004,6.000000
715.412597,-0.485418,5.366456,-0.476354,2.240397,0.299364,0.029487,1.240290,5.787250,0.100000,6.000000
715.512573,-0.485229,5.366456,-0.476400,2.272136,0.299641,0.029547,1.240661,5.787250,0.100004,6.000000
715.612609,-0.485039,5.356667,-0.476445,2.266250,0.299871,0.029507,1.240967,5.787250,0.100000,6.000000
715.712585,-0.484848,5.346878,-0.476489,2.263308,0.300051,0.029546,1.241208,5.787250,0.100004,6.000000
715.812622,-0.484655,5.346878,-0.476531,2.266240,0.300233,0.029516,1.241449,5.787250,0.100004,6.000000
715.912597,-0.484462,5.366456,-0.476573,2.277940,0.300512,0.029576,1.241821,5.787250,0.100000,6.000000
716.012634,-0.484267,5.366456,-0.476613,2.272106,0.300793,0.029527,1.242194,5.787250,0.100000,6.000000
716.112609,-0.484071,5.346878,-0.476652,2.260380,0.300975,0.029565,1.242436,5.787250,0.100000,6.000000
716.212585,-0.483874,5.356667,-0.476690,2.272050,0.301208,0.029528,1.242743,5.787250,0.100004,6.000000
716.312622,-0.483675,5.366456,-0.476727,2.274992,0.301488,0.029585,1.243117,5.787250,0.100000,6.000000
716.412597,-0.483476,5.346878,-0.476762,2.260356,0.301672,0.029554,1.243360,5.787250,0.100004,6.000000
716.512634,-0.483274,5.366456,-0.476797,2.277892,0.301953,0.029615,1.243734,5.787250,0.100000,6.000000
716.612609,-0.483073,5.356667,-0.476830,2.266203,0.302188,0.029574,1.244042,5.787250,0.100000,6.000000
716.712646,-0.482869,5.327298,-0.476862,2.251544,0.302273,0.029592,1.244155,5.787250,0.100000,6.000000
716.812622,-0.482665,5.346878,-0.476893,2.272103,0.302459,0.029563,1.244399,5.787250,0.100004,6.000000
716.912658,-0.482459,5.337088,-0.476923,2.260510,0.302594,0.029591,1.244578,5.787250,0.100004,6.000000
717.012634,-0.482252,5.337088,-0.476951,2.263515,0.302730,0.029570,1.244757,5.787250,0.100000,6.000000
717.112609,-0.482045,5.376245,-0.476979,2.287059,0.303064,0.029637,1.245197,5.787250,0.100000,6.000000
717.212585,-0.481835,5.356667,-0.477005,2.263655,0.303301,0.029597,1.245507,5.787250,0.100004,6.000000
717.312622,-0.481625,5.346878,-0.477030,2.263602,0.303487,0.029636,1.245752,5.787250,0.100000,6.000000
717.412597,-0.481413,5.356667,-0.477054,2.272435,0.303724,0.029598,1.246063,5.787250,0.100004,6.000000
717.512634,-0.481200,5.346878,-0.477077,2.263677,0.303911,0.029635,1.246308,5.787250,0.100004,6.000000
717.612670,-0.480987,5.366456,-0.477098,2.278392,0.304199,0.029591,1.246684,5.787250,0.100004,6.000000
717.712646,-0.480772,5.366456,-0.477118,2.272556,0.304486,0.029645,1.247060,5.787250,0.100000,6.000000
717.812622,-0.480555,5.356667,-0.477138,2.266642,0.304725,0.029608,1.247371,5.787250,0.100000,6.000000
717.912658,-0.480338,5.346878,-0.477156,2.263681,0.304912,0.029644,1.247617,5.787250,0.100000,6.000000
718.012695,-0.480119,5.346878,-0.477172,2.266652,0.305101,0.029616,1.247863,5.787250,0.100004,6.000000
718.112609,-0.479899,5.346878,-0.477188,2.266725,0.305289,0.029652,1.248109,5.787250,0.100004,6.000000
718.212646,-0.479678,5.386034,-0.477202,2.290364,0.305680,0.029596,1.248616,5.787250,0.100004,6.000000
718.312622,-0.479456,5.386034,-0.477216,2.278631,0.306069,0.029660,1.249124,5.787250,0.100004,6.000000
718.412658,-0.479233,5.366456,-0.477228,2.266712,0.306360,0.029618,1.249501,5.787250,0.100000,6.000000
718.512634,-0.479008,5.366456,-0.477239,2.272496,0.306649,0.029669,1.249879,5.787250,0.100004,6.000000
718.612670,-0.478782,5.346878,-0.477248,2.260664,0.306840,0.029642,1.250125,5.787250,0.100004,6.000000
718.712646,-0.478555,5.356667,-0.477257,2.272459,0.307079,0.029686,1.250437,5.787250,0.100004,6.000000
718.812683,-0.478327,5.376245,-0.477264,2.281415,0.307422,0.029636,1.250880,5.787250,0.100004,6.000000
718.912719,-0.478098,5.386034,-0.477270,2.281447,0.307813,0.029703,1.251388,5.787250,0.100004,6.000000
719.012695,-0.477867,5.356667,-0.477275,2.260673,0.308054,0.029667,1.251700,5.787250,0.100000,6.000000
719.112731,-0.477635,5.346878,-0.477279,2.263513,0.308244,0.029702,1.251946,5.787250,0.100004,6.000000
719.212646,-0.477403,5.376245,-0.477282,2.284282,0.308588,0.029653,1.252389,5.787250,0.100000,6.000000
719.312683,-0.477169,5.386034,-0.477283,2.281423,0.308980,0.029718,1.252897,5.787250,0.100000,6.000000
719.412658,-0.476934,5.386034,-0.477284,2.278415,0.309375,0.029661,1.253406,5.787250,0.100000,6.000000
719.512695,-0.476697,5.366456,-0.477283,2.266447,0.309666,0.029709,1.253783,5.787250,0.100004,6.000000
719.612670,-0.476459,5.366456,-0.477281,2.272249,0.309960,0.029670,1.254161,5.787250,0.100004,6.000000
719.712707,-0.476221,5.346878,-0.477277,2.260367,0.310151,0.029700,1.254407,5.787250,0.100000,6.000000
719.812683,-0.475981,5.366456,-0.477273,2.278163,0.310444,0.029665,1.254785,5.787250,0.100004,6.000000
719.912719,-0.475740,5.395823,-0.477267,2.290176,0.310889,0.029731,1.255358,5.787250,0.100000,6.000000
720.012695,-0.475498,5.376245,-0.477261,2.269414,0.311234,0.029685,1.255801,5.787250,0.100000,6.000000
720.112731,-0.475254,5.356667,-0.477253,2.263283,0.311476,0.029723,1.256113,5.787250,0.100004,6.000000
720.212646,-0.475009,5.356667,-0.477244,2.269150,0.311719,0.029693,1.256425,5.787250,0.100004,6.000000
720.312683,-0.474764,5.356667,-0.477233,2.269206,0.311961,0.029731,1.256736,5.787250,0.100000,6.000000
720.412658,-0.474517,5.337088,-0.477222,2.257334,0.312102,0.029714,1.256917,5.787250,0.100000,6.000000
720.512695,-0.474269,5.386034,-0.477209,2.293138,0.312497,0.029780,1.257425,5.787250,0.100000,6.000000
720.612731,-0.474019,5.395823,-0.477195,2.284483,0.312946,0.029713,1.257998,5.787250,0.100004,6.000000
720.712707,-0.473769,5.366456,-0.477180,2.263520,0.313239,0.029760,1.258375,5.787250,0.100004,6.000000
720.812744,-0.473517,5.366456,-0.477164,2.272260,0.313534,0.029722,1.258751,5.787250,0.100000,6.000000
720.912719,-0.473264,5.386034,-0.477147,2.284233,0.313930,0.029784,1.259258,5.787250,0.100004,6.000000
721.012756,-0.473010,5.386034,-0.477128,2.278335,0.314328,0.029728,1.259765,5.787250,0.100004,6.000000
721.112731,-0.472755,5.395823,-0.477108,2.284244,0.314774,0.029798,1.260338,5.787250,0.100000,6.000000
721.212707,-0.472499,5.366456,-0.477088,2.263217,0.315070,0.029755,1.260714,5.787250,0.100000,6.000000
721.312683,-0.472241,5.366456,-0.477065,2.271990,0.315363,0.029806,1.261090,5.787250,0.100004,6.000000
721.412719,-0.471983,5.366456,-0.477042,2.272016,0.315659,0.029764,1.261465,5.787250,0.100000,6.000000
721.512695,-0.471723,5.366456,-0.477018,2.272041,0.315952,0.029813,1.261841,5.787250,0.100000,6.000000
721.612731,-0.471462,5.395823,-0.476992,2.290104,0.316402,0.029750,1.262412,5.787250,0.100000,6.000000
721.712707,-0.471200,5.366456,-0.476965,2.263206,0.316696,0.029794,1.262787,5.787250,0.100000,6.000000
721.812744,-0.470937,5.337088,-0.476937,2.253924,0.316837,0.029777,1.262966,5.787250,0.100000,6.000000
721.912719,-0.470672,5.376245,-0.476908,2.286926,0.317182,0.029834,1.263406,5.787250,0.100004,6.000000
722.012756,-0.470406,5.376245,-0.476878,2.275254,0.317529,0.029784,1.263846,5.787250,0.100004,6.000000
722.112731,-0.470140,5.346878,-0.476846,2.257169,0.317720,0.029816,1.264089,5.787250,0.100004,6.000000
722.212707,-0.469872,5.386034,-0.476814,2.290171,0.318119,0.029766,1.264594,5.787250,0.100000,6.000000
722.312683,-0.469603,5.395823,-0.476780,2.284467,0.318567,0.029828,1.265164,5.787250,0.100004,6.000000
722.412719,-0.469332,5.346878,-0.476745,2.251261,0.318759,0.029803,1.265406,5.787250,0.100004,6.000000
722.512756,-0.469061,5.346878,-0.476709,2.266005,0.318950,0.029835,1.265649,5.787250,0.100004,6.000000
722.612731,-0.468788,5.366456,-0.476671,2.278238,0.319245,0.029797,1.266022,5.787250,0.100000,6.000000
722.712768,-0.468515,5.386034,-0.476633,2.284528,0.319642,0.029858,1.266525,5.787250,0.100000,6.000000
722.812744,-0.468240,5.386034,-0.476593,2.278648,0.320041,0.029803,1.267028,5.787250,0.100004,6.000000
722.912780,-0.467964,5.395823,-0.476552,2.284652,0.320489,0.029871,1.267596,5.787250,0.100000,6.000000
723.012756,-0.467686,5.366456,-0.476510,2.263461,0.320784,0.029829,1.267968,5.787250,0.100000,6.000000
723.112792,-0.467408,5.366456,-0.476467,2.272288,0.321077,0.029878,1.268339,5.787250,0.100004,6.000000
723.212707,-0.467129,5.366456,-0.476422,2.272345,0.321373,0.029837,1.268710,5.787250,0.100000,6.000000
723.312744,-0.466848,5.386034,-0.476377,2.284537,0.321769,0.029902,1.269211,5.787250,0.100000,6.000000
723.412719,-0.466566,5.395823,-0.476330,2.284737,0.322220,0.029835,1.269778,5.787250,0.100004,6.000000
723.512756,-0.466283,5.366456,-0.476282,2.263505,0.322512,0.029881,1.270148,5.787250,0.100004,6.000000
723.612731,-0.465999,5.346878,-0.476233,2.260167,0.322703,0.029856,1.270387,5.787250,0.100004,6.000000
723.712768,-0.465714,5.356667,-0.476183,2.272266,0.322944,0.029896,1.270691,5.787250,0.100000,6.000000
723.812744,-0.465428,5.366456,-0.476131,2.275549,0.323238,0.029856,1.271060,5.787250,0.100004,6.000000
723.912780,-0.465140,5.386034,-0.476078,2.284867,0.323634,0.029919,1.271559,5.787250,0.100004,6.000000
724.012817,-0.464851,5.386034,-0.476025,2.278998,0.324033,0.029861,1.272057,5.787250,0.100000,6.000000
724.112792,-0.464561,5.356667,-0.475970,2.260690,0.324273,0.029899,1.272360,5.787250,0.100004,6.000000
724.212829,-0.464270,5.356667,-0.475913,2.269586,0.324514,0.029868,1.272662,5.787250,0.100000,6.000000
724.312744,-0.463978,5.356667,-0.475856,2.269712,0.324754,0.029906,1.272963,5.787250,0.100000,6.000000
724.412780,-0.463685,5.395823,-0.475798,2.294268,0.325205,0.029849,1.273525,5.787250,0.100004,6.000000
724.512756,-0.463391,5.395823,-0.475738,2.282497,0.325652,0.029908,1.274087,5.787250,0.100000,6.000000
724.612792,-0.463095,5.386034,-0.475677,2.276322,0.326049,0.029859,1.274583,5.787250,0.100000,6.000000
724.712768,-0.462798,5.376245,-0.475615,2.273125,0.326392,0.029906,1.275013,5.787250,0.100000,6.000000
724.812805,-0.462500,5.366456,-0.475552,2.269965,0.326685,0.029871,1.275378,5.787250,0.100000,6.000000
724.912780,-0.462202,5.356667,-0.475487,2.266860,0.326923,0.029905,1.275677,5.787250,0.100000,6.000000
725.012817,-0.461901,5.366456,-0.475422,2.276054,0.327215,0.029873,1.276040,5.787250,0.100000,6.000000
725.112792,-0.461600,5.376245,-0.475355,2.279347,0.327558,0.029918,1.276468,5.787250,0.100000,6.000000
725.212829,-0.461298,5.366456,-0.475287,2.270335,0.327849,0.029885,1.276831,5.787250,0.100000,6.000000
725.312744,-0.460994,5.376245,-0.475218,2.279496,0.328191,0.029931,1.277258,5.787250,0.100000,6.000000
725.412780,-0.460689,5.366456,-0.475148,2.270480,0.328482,0.029897,1.277620,5.787250,0.100000,6.000000
725.512756,-0.460384,5.366456,-0.475076,2.273511,0.328772,0.029938,1.277981,5.787250,0.100004,6.000000
725.612792,-0.460076,5.386034,-0.475004,2.285914,0.329167,0.029891,1.278472,5.787250,0.100000,6.000000
725.712768,-0.459768,5.395823,-0.474930,2.286210,0.329613,0.029948,1.279027,5.787250,0.100000,6.000000
725.812805,-0.459459,5.366456,-0.474855,2.264775,0.329903,0.029913,1.279386,5.787250,0.100000,6.000000
725.912780,-0.459149,5.366456,-0.474779,2.273680,0.330191,0.029954,1.279745,5.787250,0.100004,6.000000
726.012817,-0.458837,5.366456,-0.474702,2.273793,0.330480,0.029919,1.280103,5.787250,0.100000,6.000000
726.112792,-0.458525,5.376245,-0.474623,2.280071,0.330820,0.029968,1.280526,5.787250,0.100000,6.000000
726.212829,-0.458211,5.386034,-0.474543,2.283382,0.331214,0.029919,1.281013,5.787250,0.100004,6.000000
726.312744,-0.457896,5.395823,-0.474463,2.286641,0.331658,0.029978,1.281565,5.787250,0.100000,6.000000
726.412780,-0.457580,5.356667,-0.474381,2.258967,0.331894,0.029948,1.281856,5.787250,0.100004,6.000000
726.512756,-0.457263,5.366456,-0.474298,2.277057,0.332180,0.029993,1.282211,5.787250,0.100000,6.000000
726.612792,-0.456945,5.356667,-0.474213,2.268064,0.332415,0.029961,1.282500,5.787250,0.100000,6.000000
726.712768,-0.456625,5.395823,-0.474128,2.295923,0.332857,0.030032,1.283049,5.787250,0.100000,6.000000
726.812805,-0.456305,5.395823,-0.474041,2.284179,0.333303,0.029964,1.283598,5.787250,0.100004,6.000000
726.912841,-0.455983,5.386034,-0.473953,2.277972,0.333692,0.030025,1.284080,5.787250,0.100004,6.000000
727.012817,-0.455660,5.366456,-0.473864,2.268532,0.333978,0.029983,1.284432,5.787250,0.100000,6.000000
727.112854,-0.455336,5.346878,-0.473774,2.262136,0.334157,0.030013,1.284654,5.787250,0.100004,6.000000
727.212829,-0.455011,5.376245,-0.473683,2.286872,0.334495,0.029968,1.285070,5.787250,0.100000,6.000000
727.312805,-0.454685,5.386034,-0.473590,2.284356,0.334883,0.030026,1.285550,5.787250,0.100000,6.000000
727.412780,-0.454358,5.395823,-0.473497,2.287687,0.335327,0.029965,1.286094,5.787250,0.100004,6.000000
