0,6,0,4.79,5.5518
0.1,6,0,4.7852,5.5322
0.2,6,0,4.7852,5.5469
0.3,6,0,4.7607,5.5273
0.4,6,0,4.7607,5.5615
0.5,6,0,4.7705,5.5371
0.6,6,0,4.7607,5.5859
0.7,6,0,4.7852,5.5811
0.8,6,0,4.7705,5.5518
0.9,6,0,4.7656,5.5518
1,6,0,4.7607,5.5713
1.1,6,0,4.7852,5.5518
1.2,6,0,4.7363,5.5566
1.3,6,0,4.7656,5.5615
1.4,6,0,4.7656,5.5615
1.5,6,0,4.7461,5.5322
1.6,6,0,4.751,5.5566
1.7,6,0,4.7559,5.5615
1.8,6,0,4.7607,5.5273
1.9,6,0,4.7803,5.5371
2,6,0,4.7656,5.5273
2.1,6,0,4.7705,5.5518
2.2,6,0,4.7656,5.5518
2.3,6,0,4.7363,5.5518
2.4,6,0,4.7461,5.5127
2.5,6,0,4.7266,5.5225
2.6,6,0,4.7217,5.5225
2.7,6,0,4.7656,5.5078
2.8,6,0,4.7363,5.5371
2.9,6,0,4.7461,5.5322
3,6,0,4.7656,5.5518
3.1,6,0,4.7119,5.5176
3.2,6,0,4.7461,5.5322
3.3,6,0,4.7266,5.542
3.4,6,0,4.7607,5.5518
3.5,6,0,4.7168,5.542
3.6,6,0,4.7266,5.5322
3.7,6,0,4.7363,5.5225
3.8,6,0,4.7168,5.5078
3.9,6,0,4.7217,5.5225
4,6,0,4.7021,5.5225
4.1,6,0,4.7266,5.5176
4.2,6,0,4.7461,5.4883
4.3,6,0,4.7266,5.4736
4.4,6,0,4.7266,5.5078
4.5,6,0,4.6973,5.5029
4.6,6,0,4.6729,5.498
4.7,6,0,4.6924,5.5371
4.8,6,0,4.7412,5.5176
4.9,6,0,4.7266,5.5029
5,6,0,4.707,5.4785
5.1,6,0,4.7119,5.5127
5.2,6,0,4.707,5.5225
5.3,6,0,4.6924,5.5273
5.4,6,0,4.6924,5.5127
5.5,6,0,4.7119,5.498
5.6,6,0,4.6826,5.4932
5.7,6,0,4.707,5.4492
5.8,6,0,4.6973,5.4932
5.9,6,0,4.707,5.4785
6,6,0,4.7021,5.4736
6.1,6,0,4.7314,5.498
6.2,6,0,4.7021,5.4785
6.3,6,0,4.7168,5.4932
6.4,6,0,4.6533,5.4346
6.5,6,0,4.6924,5.4688
6.6,6,0,4.6729,5.4883
6.7,6,0,4.7021,5.4883
6.8,6,0,4.6777,5.4785
6.9,6,0,4.7021,5.4932
7,6,0,4.6533,5.4443
7.1,6,0,4.6875,5.4492
7.2,6,0,4.6631,5.4785
7.3,6,0,4.707,5.4785
7.4,6,0,4.7021,5.4883
7.5,6,0,4.6777,5.4932
7.6,6,0,4.707,5.498
7.7,6,0,4.6826,5.4736
7.8,6,0,4.6826,5.4492
7.9,6,0,4.6729,5.4688
8,6,0,4.6875,5.4199
8.1,6,0,4.6826,5.4346
8.2,6,0,4.6436,5.415
8.3,6,0,4.6582,5.4688
8.4,6,0,4.6777,5.4443
8.5,6,0,4.668,5.4443
8.6,6,0,4.6631,5.4297
8.7,6,0,4.668,5.4639
8.8,6,0,4.6582,5.4248
8.9,6,0,4.6631,5.4541
9,6,0,4.6533,5.4102
9.1,6,0,4.6582,5.459
9.2,6,0,4.6729,5.4395
9.3,6,0,4.6533,5.4492
9.4,6,0,4.6777,5.4199
9.5,6,0,4.6582,5.4199
9.6,6,0,4.6582,5.4248
9.7,6,0,4.6387,5.4053
9.8,6,0,4.6289,5.4053
9.9,6,0,4.6436,5.4297
10,6,0,4.624,5.4248
10.1,6,0,4.6094,5.4297
10.2,6,0,4.6484,5.3955
10.3,6,0,4.6094,5.4102
10.4,6,0,4.6191,5.4248
10.5,6,0,4.6289,5.4443
10.6,6,0,4.6484,5.4297
10.7,6,0,4.5947,5.4297
10.8,6,0,4.6143,5.4346
10.9,6,0,4.6729,5.4346
11,6,0,4.6387,5.4004
11.1,6,0,4.5947,5.3955
11.2,6,0,4.6094,5.4297
11.3,6,0,4.6533,5.3906
11.4,6,0,4.6191,5.4297
11.5,6,0,4.6387,5.3955
11.6,6,0,4.5703,5.4004
11.7,6,0,4.6143,5.4248
11.8,6,0,4.6387,5.3613
11.9,6,0,4.624,5.4102
12,6,0,4.6387,5.4297
12.1,6,0,4.5898,5.4248
12.2,6,0,4.6191,5.4297
12.3,6,0,4.5996,5.3955
12.4,6,0,4.5947,5.4199
12.5,6,0,4.5947,5.4248
12.6,6,0,4.5752,5.3906
12.7,6,0,4.6289,5.4004
12.8,6,0,4.624,5.376
12.9,6,0,4.585,5.3809
13,6,0,4.6094,5.3955
13.1,6,0,4.6045,5.3516
13.2,6,0,4.5703,5.3711
13.3,6,0,4.6045,5.3467
13.4,6,0,4.5654,5.3662
13.5,6,0,4.5752,5.3564
13.6,6,0,4.5801,5.3369
13.7,6,0,4.5898,5.3662
13.8,6,0,4.5801,5.376
13.9,6,0,4.5947,5.3906
14,6,0,4.5654,5.4053
14.1,6,0,4.585,5.3564
14.2,6,0,4.5654,5.3369
14.3,6,0,4.5752,5.415
14.4,6,0,4.6094,5.3564
14.5,6,0,4.585,5.3467
