t,r,snimac1,ym,spir,theta1,theta2,theta3,ypb,Ts,vent
355.506134,-0.321691,5.875299,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
355.606140,-0.321089,5.865516,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
355.706146,-0.320487,5.865516,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
355.806152,-0.319884,5.894865,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
355.906158,-0.319280,5.885082,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
356.006134,-0.318675,5.894865,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
356.106140,-0.318069,5.855733,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
356.206146,-0.317463,5.865516,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
356.306182,-0.316855,5.885082,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
356.406158,-0.316248,5.885082,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
356.506164,-0.315639,5.904647,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
356.606170,-0.315029,5.855733,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
356.706176,-0.314419,5.855733,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
356.806182,-0.313808,5.845950,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
356.906188,-0.313196,5.894865,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
357.006164,-0.312583,5.894865,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
357.106170,-0.311970,5.894865,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
357.206176,-0.311356,5.865516,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
357.306182,-0.310741,5.865516,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
357.406188,-0.310125,5.865516,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
357.506164,-0.309509,5.904647,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
357.606170,-0.308891,5.885082,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
357.706176,-0.308274,5.875299,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
357.806182,-0.307655,5.855733,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
357.906188,-0.307035,5.865516,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
358.006164,-0.306415,5.885082,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
358.106170,-0.305794,5.894865,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
358.206176,-0.305172,5.894865,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
358.306182,-0.304550,5.855733,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
358.406188,-0.303927,5.855733,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
358.506164,-0.303303,5.865516,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
358.606170,-0.302678,5.885082,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
358.706176,-0.302052,5.894865,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
358.806182,-0.301426,5.865516,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
358.906188,-0.300799,5.855733,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
359.006195,-0.300171,5.865516,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
359.106201,-0.299543,5.855733,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
359.206207,-0.298913,5.894865,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
359.306213,-0.298283,5.894865,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
359.406219,-0.297653,5.875299,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
359.506195,-0.297021,5.826384,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
359.606201,-0.296389,5.875299,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
359.706207,-0.295756,5.885082,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
359.806213,-0.295122,5.894865,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
359.906219,-0.294488,5.885082,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
360.006195,-0.293853,5.865516,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
360.106201,-0.293217,5.855733,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100008,6.000000
360.206207,-0.292581,5.855733,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
360.306243,-0.291943,5.894865,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
360.406219,-0.291305,5.885082,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
360.506225,-0.290667,5.894865,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
360.606231,-0.290027,5.865516,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
360.706237,-0.289387,5.865516,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
360.806243,-0.288746,5.855733,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
360.906250,-0.288105,5.894865,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
361.006225,-0.287463,5.875299,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
361.106231,-0.286820,5.885082,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
361.206237,-0.286176,5.865516,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
361.306243,-0.285532,5.875299,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
361.406280,-0.284886,5.885082,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
361.506286,-0.284240,5.885082,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
361.606262,-0.283594,5.894865,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
361.706268,-0.282947,5.845950,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
