t,r,y,ym,u,t1,t2,t3,ypb
701.45,-0.4998703,5.751953,-0.4588035,2.403047,0.1786237,0.01401625,1.027603,6.217086
701.65,-0.4998321,5.750868,-0.4592181,2.40335,0.1785248,0.01401356,1.02749,6.217086
701.851,-0.4997886,5.745442,-0.4596282,2.40177,0.1784242,0.01401114,1.027376,6.217086
702.051,-0.4997405,5.742549,-0.4600337,2.402139,0.1782543,0.01400696,1.027183,6.217086
702.25,-0.4996877,5.750144,-0.4604347,2.40443,0.1780867,0.01400381,1.026992,6.217086
702.45,-0.4996298,5.741464,-0.4608312,2.401009,0.1779994,0.01400202,1.026893,6.217086
702.65,-0.4995669,5.742549,-0.4612231,2.400922,0.1778918,0.01400191,1.026772,6.217086
702.85,-0.499499,5.736762,-0.4616105,2.401366,0.1777121,0.01399777,1.026568,6.217086
703.05,-0.4994262,5.751953,-0.4619933,2.40416,0.1775944,0.01399877,1.026435,6.217086
703.25,-0.4993486,5.739655,-0.4623716,2.402368,0.1774892,0.0139946,1.026316,6.217086
703.45,-0.4992659,5.730613,-0.4627452,2.398813,0.1773549,0.01399353,1.026165,6.217086
703.65,-0.4991784,5.750868,-0.4631144,2.405148,0.1771873,0.01399433,1.025975,6.217086
703.85,-0.4990859,5.757017,-0.463479,2.407557,0.1771277,0.01399244,1.025908,6.217086
704.051,-0.498988,5.74906,-0.4638389,2.404469,0.1771347,0.01399128,1.025916,6.217086
704.25,-0.4988862,5.753038,-0.4641944,2.405185,0.177127,0.01399269,1.025908,6.217086
704.45,-0.4987789,5.74906,-0.4645452,2.40375,0.1771569,0.0139942,1.025941,6.217086
704.65,-0.4986668,5.754485,-0.4648915,2.40626,0.1771406,0.01399499,1.025923,6.217086
704.85,-0.4985497,5.741826,-0.4652332,2.403244,0.1771242,0.01399294,1.025904,6.217086
705.05,-0.4984277,5.761719,-0.4655703,2.409342,0.177055,0.01399381,1.025827,6.217086
705.25,-0.4983007,5.756655,-0.4659028,2.406444,0.1771597,0.01399436,1.025944,6.217086
705.45,-0.4981689,5.751953,-0.4662307,2.406062,0.1771969,0.01399375,1.025986,6.217086
705.651,-0.4980314,5.753761,-0.466554,2.407607,0.177177,0.01399225,1.025964,6.217086
705.85,-0.4978904,5.741102,-0.4668727,2.402846,0.1772071,0.01399236,1.025997,6.217086
706.05,-0.4977438,5.747251,-0.4671868,2.40504,0.1771651,0.01399405,1.02595,6.217086
706.25,-0.4975923,5.75557,-0.4674963,2.409999,0.177076,0.01399052,1.02585,6.217086
706.45,-0.4974359,5.755208,-0.4678012,2.409185,0.1770749,0.01398823,1.025849,6.217086
706.65,-0.4972745,5.742549,-0.4681015,2.403702,0.1771409,0.01398888,1.025923,6.217086
706.85,-0.4971083,5.755208,-0.4683972,2.40789,0.1771363,0.01399081,1.025918,6.217086
707.05,-0.4969372,5.750506,-0.4686882,2.405709,0.1772412,0.01399283,1.026035,6.217086
707.25,-0.4967611,5.734953,-0.4689746,2.405362,0.1771415,0.0139874,1.025923,6.217086
707.45,-0.4965802,5.746166,-0.4692565,2.406128,0.1770812,0.01398896,1.025856,6.217086
707.65,-0.4963943,5.752676,-0.4695336,2.40964,0.177039,0.01398771,1.025809,6.217086
707.85,-0.4962036,5.743634,-0.4698062,2.4047,0.17713,0.01398955,1.025911,6.217086
708.05,-0.4960079,5.733507,-0.4700741,2.402915,0.1771198,0.01399047,1.025899,6.217086
708.25,-0.4958073,5.742911,-0.4703373,2.406805,0.1770272,0.01399152,1.025796,6.217086
708.45,-0.4956019,5.742549,-0.470596,2.408202,0.176942,0.01398881,1.025701,6.217086
708.651,-0.4953905,5.75774,-0.4708499,2.412051,0.1769089,0.01398887,1.025664,6.217086
708.851,-0.4951753,5.745081,-0.4710993,2.406723,0.1770289,0.01398941,1.025798,6.217086
709.05,-0.4949563,5.75123,-0.471344,2.411222,0.1769803,0.01398752,1.025744,6.217086
709.25,-0.4947313,5.743272,-0.471584,2.408888,0.1769732,0.01398533,1.025736,6.217086
709.45,-0.4945014,5.753761,-0.4718194,2.411391,0.1769667,0.01398575,1.025728,6.217086
709.65,-0.4942666,5.752315,-0.4720502,2.410692,0.1770427,0.01398589,1.025813,6.217086
709.85,-0.494027,5.738209,-0.4722762,2.406818,0.1770957,0.01398568,1.025872,6.217086
710.05,-0.4937825,5.747613,-0.4724977,2.411978,0.1769895,0.01398369,1.025754,6.217086
710.25,-0.4935331,5.75123,-0.4727145,2.411265,0.1770306,0.01398421,1.025799,6.217086
710.45,-0.4932789,5.735677,-0.4729266,2.407692,0.1770484,0.01398335,1.025819,6.217086
710.65,-0.4930197,5.741826,-0.473134,2.409558,0.176993,0.01398326,1.025758,6.217086
710.85,-0.4927557,5.743272,-0.4733368,2.410515,0.1769681,0.01398298,1.02573,6.217086
711.05,-0.4924869,5.749783,-0.4735349,2.412867,0.1769543,0.0139827,1.025715,6.217086
711.25,-0.4922132,5.737485,-0.4737284,2.407534,0.1770515,0.01398392,1.025822,6.217086
711.45,-0.4919346,5.751591,-0.4739172,2.413267,0.1770358,0.01398472,1.025805,6.217086
711.65,-0.4916512,5.739655,-0.4741013,2.410811,0.1770615,0.01398352,1.025833,6.217086
711.85,-0.4913629,5.740379,-0.4742807,2.411751,0.1770024,0.01398253,1.025768,6.217086
712.05,-0.4910698,5.74689,-0.4744555,2.413534,0.1769758,0.01398227,1.025739,6.217086
712.25,-0.4907718,5.728443,-0.4746255,2.406765,0.1770408,0.01398306,1.02581,6.217086
712.45,-0.490469,5.749421,-0.4747909,2.414243,0.1769768,0.01398397,1.02574,6.217086
712.65,-0.4901613,5.741464,-0.4749516,2.411761,0.1770504,0.01398436,1.025821,6.217086
712.85,-0.4898488,5.743996,-0.4751077,2.412222,0.177104,0.01398624,1.02588,6.217086
713.05,-0.4895315,5.7364,-0.475259,2.412233,0.1770851,0.01398495,1.025859,6.217086
713.25,-0.4892094,5.737485,-0.4754057,2.412602,0.1770373,0.01398482,1.025807,6.217086
713.45,-0.4888824,5.734953,-0.4755476,2.411964,0.1770065,0.01398496,1.025773,6.217086
713.65,-0.4885505,5.750144,-0.4756849,2.417321,0.1769555,0.01398512,1.025717,6.217086
713.85,-0.4882139,5.743996,-0.4758175,2.413722,0.1770799,0.01398654,1.025853,6.217086
714.05,-0.4878725,5.735677,-0.4759454,2.413881,0.1770628,0.01398502,1.025835,6.217086
714.25,-0.4875262,5.740017,-0.4760686,2.414781,0.1770341,0.01398563,1.025803,6.217086
714.45,-0.4871751,5.740017,-0.4761871,2.414613,0.1770553,0.01398673,1.025826,6.217086
714.65,-0.4868192,5.7364,-0.4763009,2.415235,0.1770184,0.01398561,1.025786,6.217086
714.849,-0.4864603,5.734592,-0.47641,2.414349,0.1769916,0.01398606,1.025757,6.217086
715.05,-0.486093,5.734592,-0.4765145,2.415503,0.1769241,0.01398551,1.025684,6.217086
715.25,-0.4857227,5.735315,-0.4766142,2.415175,0.1768999,0.01398671,1.025657,6.217086
715.45,-0.4853476,5.729528,-0.4767092,2.413851,0.1768768,0.0139878,1.025632,6.217086
715.65,-0.4849677,5.732783,-0.4767995,2.416281,0.1767795,0.01398797,1.025526,6.217086
715.85,-0.4845831,5.750144,-0.4768851,2.422196,0.1767053,0.01398786,1.025445,6.217086
716.05,-0.4841936,5.737485,-0.476966,2.417392,0.1767879,0.01398698,1.025535,6.217086
716.25,-0.4837994,5.729167,-0.4770422,2.415526,0.1767779,0.01398768,1.025524,6.217086
716.45,-0.4834004,5.741464,-0.4771137,2.420629,0.1766865,0.01398827,1.025425,6.217086
716.65,-0.4829966,5.739294,-0.4771805,2.420688,0.1766583,0.01398622,1.025395,6.217086
716.85,-0.4825881,5.731337,-0.4772426,2.418682,0.1766152,0.01398459,1.025348,6.217086
717.05,-0.4821748,5.7364,-0.4772999,2.42043,0.1765394,0.01398476,1.025266,6.217086
717.25,-0.4817567,5.741826,-0.4773526,2.422355,0.1765066,0.01398477,1.025231,6.217086
717.45,-0.4813339,5.722656,-0.4774005,2.416829,0.1765036,0.01398377,1.025227,6.217086
717.65,-0.4809063,5.729528,-0.4774438,2.420725,0.1763331,0.01398307,1.025043,6.217086
717.85,-0.480474,5.738932,-0.4774824,2.423793,0.1762257,0.01398257,1.024927,6.217086
718.05,-0.480037,5.728443,-0.4775162,2.420394,0.1762018,0.01398182,1.024902,6.217086
718.251,-0.4795929,5.730252,-0.4775454,2.423411,0.1760323,0.01397885,1.024719,6.217086
718.45,-0.4791487,5.731337,-0.4775698,2.424051,0.1758876,0.0139764,1.024563,6.217086
718.65,-0.4786974,5.745081,-0.4775895,2.426718,0.1758466,0.01397783,1.024519,6.217086
718.85,-0.4782414,5.72555,-0.4776045,2.420025,0.175932,0.01397887,1.024611,6.217086
719.051,-0.4777784,5.726996,-0.4776148,2.425059,0.1757224,0.01397522,1.024386,6.217086
719.25,-0.4773153,5.734953,-0.4776204,2.427346,0.17556,0.01397327,1.024212,6.217086
719.45,-0.4768452,5.739655,-0.4776212,2.429104,0.1754607,0.01397111,1.024106,6.217086
719.65,-0.4763703,5.737847,-0.4776174,2.427718,0.1754495,0.01397068,1.024094,6.217086
719.851,-0.4758884,5.736762,-0.4776088,2.428472,0.1754021,0.01396964,1.024043,6.217086
720.051,-0.4754041,5.7364,-0.4775956,2.428486,0.1753658,0.0139693,1.024004,6.217086
720.25,-0.4749177,5.739294,-0.4775776,2.429406,0.1753497,0.01396968,1.023987,6.217086
720.45,-0.474424,5.732783,-0.4775549,2.427067,0.1753854,0.01397082,1.024025,6.217086
720.65,-0.4739257,5.72555,-0.4775276,2.426993,0.1753075,0.01397034,1.023942,6.217086
720.85,-0.4734228,5.743634,-0.4774955,2.432745,0.1752087,0.01397159,1.023837,6.217086
721.05,-0.4729151,5.730975,-0.4774587,2.428789,0.1752435,0.0139713,1.023874,6.217086
721.249,-0.4724054,5.737485,-0.4774173,2.4332,0.1751209,0.01396978,1.023744,6.217086
721.45,-0.4718859,5.732783,-0.4773711,2.430697,0.1751093,0.01397016,1.023731,6.217086
721.65,-0.4713642,5.730252,-0.4773201,2.432164,0.1749945,0.01396836,1.02361,6.217086
721.85,-0.470838,5.727358,-0.4772645,2.432292,0.1748471,0.01396627,1.023453,6.217086
722.05,-0.470307,5.724826,-0.4772042,2.431729,0.1747011,0.01396522,1.023299,6.217086
722.25,-0.4697714,5.738209,-0.4771392,2.436221,0.1745565,0.01396512,1.023146,6.217086
722.45,-0.4692312,5.731337,-0.4770694,2.434516,0.1745024,0.01396384,1.023088,6.217086
722.65,-0.4686864,5.739294,-0.476995,2.438302,0.1743764,0.01396237,1.022955,6.217086
722.85,-0.4681369,5.729167,-0.4769158,2.435812,0.1742974,0.01396022,1.022872,6.217086
723.05,-0.4675829,5.729528,-0.476832,2.436159,0.1741739,0.01395951,1.022742,6.217086
723.25,-0.4670241,5.7364,-0.4767434,2.437793,0.1741041,0.0139604,1.022668,6.217086
723.45,-0.4664609,5.732422,-0.4766501,2.43699,0.1740836,0.01396102,1.022646,6.217086
723.65,-0.4658929,5.745442,-0.4765522,2.441963,0.1740252,0.0139618,1.022585,6.217086
723.85,-0.4653204,5.742911,-0.4764495,2.441891,0.1740413,0.01396057,1.022602,6.217086
724.05,-0.4647433,5.737485,-0.4763422,2.441202,0.1740216,0.01395927,1.022581,6.217086
724.251,-0.4641587,5.75123,-0.4762301,2.444056,0.174058,0.01396123,1.022619,6.217086
724.45,-0.4635754,5.743634,-0.4761133,2.442627,0.1741596,0.01396076,1.022726,6.217086
724.65,-0.4629845,5.747974,-0.4759919,2.445071,0.1741885,0.01396077,1.022756,6.217086
724.85,-0.4623891,5.724103,-0.4758657,2.440456,0.1741422,0.01395761,1.022708,6.217086
725.05,-0.4617891,5.743272,-0.4757349,2.445536,0.1740183,0.01395818,1.022578,6.217086
725.25,-0.4611846,5.748336,-0.4755993,2.447061,0.1740446,0.01395833,1.022606,6.217086
725.45,-0.4605755,5.746166,-0.4754591,2.447528,0.1740762,0.01395737,1.022639,6.217086
725.65,-0.4599619,5.726996,-0.4753142,2.44371,0.1740229,0.01395549,1.022583,6.217086
725.85,-0.4593437,5.742188,-0.4751646,2.449327,0.1738432,0.01395413,1.022395,6.217086
726.05,-0.458721,5.752676,-0.4750103,2.45033,0.17389,0.0139547,1.022444,6.217086
726.251,-0.4580906,5.740017,-0.4748514,2.447269,0.1739856,0.01395453,1.022544,6.217086
726.45,-0.457462,5.752676,-0.4746877,2.452658,0.1739637,0.01395448,1.022521,6.217086
726.651,-0.4568225,5.733507,-0.4745194,2.446458,0.1740552,0.01395439,1.022616,6.217086
726.85,-0.4561849,5.750144,-0.4743463,2.45399,0.1739504,0.01395382,1.022507,6.217086
727.051,-0.4555364,5.737847,-0.4741687,2.451221,0.1739312,0.01395322,1.022487,6.217086
727.25,-0.4548899,5.753038,-0.4739863,2.454632,0.1739236,0.01395314,1.022479,6.217086
727.45,-0.4542356,5.752676,-0.4737992,2.454422,0.174041,0.01395333,1.022601,6.217086
727.65,-0.4535769,5.740741,-0.4736075,2.453036,0.1740749,0.01395343,1.022636,6.217086
727.85,-0.4529136,5.739655,-0.4734111,2.452732,0.17406,0.01395329,1.02262,6.217086
728.05,-0.4522459,5.7364,-0.4732101,2.453576,0.1739848,0.01395299,1.022543,6.217086
728.25,-0.4515738,5.749421,-0.4730044,2.457859,0.1739115,0.01395252,1.022467,6.217086
728.45,-0.4508972,5.747974,-0.472794,2.457353,0.1739514,0.01395274,1.022508,6.217086
728.65,-0.4502161,5.729528,-0.472579,2.453399,0.1739284,0.0139531,1.022484,6.217086
728.85,-0.4495306,5.740017,-0.4723593,2.456892,0.1738121,0.01395179,1.022364,6.217086
729.05,-0.4488406,5.741102,-0.4721349,2.458354,0.173744,0.01395152,1.022294,6.217086
729.25,-0.4481463,5.7534,-0.4719059,2.462923,0.1736822,0.01395132,1.022231,6.217086
729.45,-0.4474474,5.748698,-0.4716723,2.46031,0.1737777,0.01395151,1.022329,6.217086
729.65,-0.4467442,5.747974,-0.4714339,2.461165,0.1738215,0.01395159,1.022374,6.217086
729.851,-0.4460331,5.743272,-0.471191,2.459964,0.1738761,0.01395155,1.02243,6.217086
730.05,-0.4453246,5.740741,-0.4709433,2.46077,0.1738579,0.01395143,1.022411,6.217086
730.25,-0.4446082,5.750868,-0.4706911,2.464816,0.1738155,0.0139512,1.022368,6.217086
730.45,-0.4438873,5.741464,-0.4704342,2.463326,0.1738025,0.01395135,1.022354,6.217086
730.65,-0.4431621,5.737485,-0.4701726,2.463524,0.1736977,0.01395116,1.022247,6.217086
730.85,-0.4424326,5.74906,-0.4699064,2.46544,0.1736779,0.01395035,1.022227,6.217086
731.05,-0.4416986,5.738571,-0.4696356,2.46349,0.1737012,0.0139504,1.022251,6.217086
731.251,-0.4409567,5.748698,-0.4693602,2.46699,0.1736745,0.0139503,1.022223,6.217086
731.45,-0.4402177,5.747251,-0.4690801,2.469154,0.1736256,0.01394994,1.022174,6.217086
731.65,-0.4394707,5.745081,-0.4687954,2.467559,0.1736406,0.01394998,1.022189,6.217086
731.85,-0.4387194,5.733507,-0.4685061,2.464758,0.1736356,0.01395006,1.022184,6.217086
732.05,-0.4379637,5.74906,-0.4682122,2.470424,0.1735546,0.01395051,1.022101,6.217086
732.25,-0.4372038,5.750506,-0.4679136,2.472849,0.1735164,0.01394994,1.022063,6.217086
732.45,-0.4364395,5.74689,-0.4676104,2.471318,0.1735373,0.01395,1.022084,6.217086
732.65,-0.4356709,5.74689,-0.4673027,2.471479,0.1735589,0.01395061,1.022106,6.217086
732.85,-0.434898,5.752315,-0.4669903,2.475371,0.1735135,0.0139504,1.02206,6.217086
733.05,-0.4341208,5.75123,-0.4666733,2.473841,0.1735878,0.01395102,1.022135,6.217086
733.25,-0.4333393,5.752676,-0.4663517,2.47635,0.1735926,0.01395094,1.02214,6.217086
733.45,-0.4325535,5.752676,-0.4660255,2.476355,0.1736376,0.01395127,1.022185,6.217086
733.65,-0.4317635,5.75123,-0.4656947,2.477777,0.1736294,0.01395079,1.022177,6.217086
733.85,-0.4309692,5.745804,-0.4653593,2.474491,0.1737149,0.01395215,1.022263,6.217086
734.05,-0.4301707,5.737124,-0.4650194,2.475018,0.1736514,0.01395228,1.022199,6.217086
734.25,-0.4293679,5.741826,-0.4646748,2.477687,0.1735158,0.01395311,1.022062,6.217086
734.45,-0.4285609,5.742911,-0.4643257,2.479634,0.1733757,0.01395256,1.021921,6.217086
734.651,-0.4277456,5.74689,-0.463972,2.479944,0.173322,0.01395438,1.021867,6.217086
734.851,-0.42693,5.746166,-0.4636136,2.482473,0.1732054,0.01395302,1.02175,6.217086
735.05,-0.4261144,5.751953,-0.4632507,2.483494,0.1731566,0.01395421,1.021701,6.217086
735.25,-0.4252906,5.743634,-0.4628833,2.483326,0.1730703,0.01395228,1.021614,6.217086
735.45,-0.4244625,5.743272,-0.4625113,2.483401,0.1729606,0.01395271,1.021504,6.217086
735.65,-0.4236302,5.751953,-0.4621347,2.487278,0.1728343,0.01395294,1.021378,6.217086
735.85,-0.4227937,5.740379,-0.4617536,2.48448,0.1727639,0.013952,1.021307,6.217086
736.051,-0.4219489,5.740741,-0.461368,2.485906,0.1725997,0.01395227,1.021143,6.217086
736.25,-0.4211083,5.743272,-0.4609777,2.490068,0.1723276,0.013949,1.020871,6.217086
736.45,-0.4202593,5.747251,-0.4605829,2.489624,0.1721906,0.01394933,1.020735,6.217086
736.65,-0.4194062,5.756655,-0.4601836,2.494,0.1720532,0.01394866,1.020598,6.217086
736.85,-0.418549,5.74906,-0.4597798,2.493684,0.1719224,0.01394599,1.020468,6.217086
737.051,-0.4176833,5.747251,-0.4593714,2.492803,0.1717979,0.01394559,1.020344,6.217086
737.25,-0.4168221,5.743996,-0.4589584,2.492846,0.171654,0.01394524,1.020201,6.217086
737.45,-0.4159525,5.749421,-0.458541,2.496044,0.1714626,0.01394467,1.020011,6.217086
737.65,-0.4150788,5.753761,-0.4581191,2.496956,0.1713665,0.01394481,1.019916,6.217086
737.85,-0.414201,5.748336,-0.4576926,2.496807,0.1712672,0.01394442,1.019818,6.217086
738.051,-0.4133147,5.750868,-0.4572616,2.498253,0.1711436,0.01394446,1.019695,6.217086
738.25,-0.4124331,5.746528,-0.4568261,2.498848,0.1709887,0.01394389,1.019542,6.217086
738.45,-0.4115431,5.746528,-0.4563861,2.499343,0.1708257,0.01394375,1.019382,6.217086
738.65,-0.4106489,5.762442,-0.4559416,2.504394,0.1706991,0.01394415,1.019257,6.217086
738.85,-0.4097508,5.752315,-0.4554926,2.501984,0.1706794,0.01394378,1.019237,6.217086
739.05,-0.4088486,5.75774,-0.4550391,2.505189,0.1705647,0.01394379,1.019124,6.217086
739.25,-0.4079423,5.748336,-0.4545811,2.504269,0.1704347,0.01394315,1.018997,6.217086
739.45,-0.4070321,5.754847,-0.4541186,2.507016,0.1702543,0.01394293,1.01882,6.217086
739.65,-0.4061178,5.743272,-0.4536517,2.503912,0.1701358,0.01394288,1.018703,6.217086
739.85,-0.4051995,5.751591,-0.4531803,2.507699,0.1699315,0.0139428,1.018503,6.217086
740.05,-0.4042772,5.746528,-0.4527044,2.507313,0.1697703,0.01394269,1.018345,6.217086
740.251,-0.4033463,5.756293,-0.4522241,2.511242,0.1695794,0.0139428,1.018159,6.217086
740.45,-0.4024206,5.764974,-0.4517393,2.51477,0.1694551,0.01394272,1.018037,6.217086
740.65,-0.4014864,5.753038,-0.45125,2.510997,0.1694299,0.01394261,1.018013,6.217086
740.85,-0.4005482,5.742549,-0.4507563,2.5108,0.1692319,0.01394226,1.01782,6.217086
741.05,-0.399606,5.759549,-0.4502581,2.51535,0.1690439,0.01394295,1.017637,6.217086
741.25,-0.39866,5.763165,-0.4497555,2.517395,0.1689643,0.01394327,1.01756,6.217086
741.45,-0.3977099,5.756655,-0.4492485,2.514991,0.1689649,0.01394408,1.01756,6.217086
741.65,-0.396756,5.758463,-0.4487371,2.5196,0.1687808,0.0139434,1.017382,6.217086
741.85,-0.3957981,5.76208,-0.4482212,2.519534,0.1687049,0.01394436,1.017308,6.217086
742.05,-0.3948363,5.762442,-0.4477009,2.522403,0.1685685,0.01394365,1.017176,6.217086
742.249,-0.3938755,5.768591,-0.4471762,2.525443,0.1684253,0.01394307,1.017038,6.217086
742.45,-0.3929011,5.775463,-0.4466471,2.528587,0.1683175,0.01394245,1.016933,6.217086
742.65,-0.3919277,5.766059,-0.4461136,2.525013,0.1683246,0.01394226,1.01694,6.217086
742.85,-0.3909504,5.755931,-0.4455757,2.524199,0.1682078,0.01394252,1.016828,6.217086
743.051,-0.3899643,5.758463,-0.4450333,2.525719,0.1680371,0.01394255,1.016663,6.217086
743.25,-0.3889841,5.755931,-0.4444866,2.526439,0.1678594,0.0139427,1.016492,6.217086
743.45,-0.3879953,5.766059,-0.4439355,2.531769,0.1676115,0.01394271,1.016254,6.217086
743.65,-0.3870026,5.760272,-0.44338,2.529063,0.1675155,0.01394297,1.016162,6.217086
743.85,-0.3860061,5.765697,-0.4428202,2.533584,0.1672977,0.01394331,1.015953,6.217086
744.05,-0.3850058,5.774378,-0.442256,2.535063,0.1672131,0.01394337,1.015872,6.217086
744.25,-0.3840017,5.760633,-0.4416874,2.531531,0.1671937,0.01394353,1.015853,6.217086
744.45,-0.3829938,5.748698,-0.4411145,2.532397,0.1669261,0.01394412,1.015598,6.217086
744.65,-0.3819821,5.751591,-0.4405372,2.531408,0.1667165,0.01394296,1.015397,6.217086
744.85,-0.3809666,5.766421,-0.4399556,2.539548,0.1664106,0.01394277,1.015106,6.217086
745.05,-0.3799474,5.759187,-0.4393696,2.536246,0.166296,0.01394311,1.014997,6.217086
745.25,-0.3789245,5.7534,-0.4387793,2.535602,0.1661293,0.01394364,1.014838,6.217086
745.45,-0.3778978,5.773293,-0.4381847,2.543729,0.1658802,0.0139444,1.014601,6.217086
745.65,-0.3768673,5.763527,-0.4375858,2.54174,0.1657591,0.0139443,1.014486,6.217086
745.85,-0.3758332,5.770038,-0.4369825,2.544773,0.1655741,0.01394488,1.014311,6.217086
746.051,-0.3747901,5.766421,-0.436375,2.545164,0.1654095,0.01394504,1.014155,6.217086
746.249,-0.373759,5.776186,-0.435763,2.547826,0.1652813,0.01394591,1.014034,6.217086
746.45,-0.3727085,5.766059,-0.4351469,2.546962,0.1651593,0.01394584,1.013919,6.217086
746.65,-0.3716596,5.769314,-0.4345265,2.548388,0.1649991,0.01394666,1.013767,6.217086
746.851,-0.3706017,5.772569,-0.4339017,2.550516,0.1648542,0.01394743,1.013631,6.217086
747.051,-0.3695454,5.767868,-0.4332727,2.550418,0.1647152,0.01394793,1.0135,6.217086
747.25,-0.3684908,5.772569,-0.4326393,2.554051,0.1644936,0.01394828,1.013291,6.217086
747.45,-0.3674273,5.775101,-0.4320018,2.55569,0.1643105,0.01394859,1.013119,6.217086
747.65,-0.3663601,5.770761,-0.4313599,2.554806,0.1641705,0.01394908,1.012988,6.217086
747.85,-0.3652894,5.763165,-0.4307139,2.554457,0.1639617,0.0139496,1.012792,6.217086
748.05,-0.364215,5.791377,-0.4300636,2.56337,0.1637376,0.01395071,1.012582,6.217086
748.25,-0.363137,5.780888,-0.429409,2.559544,0.1637659,0.01395022,1.012609,6.217086
748.45,-0.3620554,5.773293,-0.4287502,2.55832,0.1637206,0.01395089,1.012567,6.217086
748.65,-0.3609703,5.790292,-0.4280872,2.566376,0.1635414,0.01395175,1.012399,6.217086
748.85,-0.3598816,5.766782,-0.4274199,2.561461,0.1634164,0.01395101,1.012283,6.217086
749.05,-0.3587893,5.78125,-0.4267485,2.565496,0.1632062,0.01395203,1.012087,6.217086
749.25,-0.3576935,5.787037,-0.4260728,2.569498,0.163034,0.0139524,1.011927,6.217086
749.45,-0.3565942,5.778718,-0.4253929,2.56695,0.1629459,0.01395282,1.011845,6.217086
749.65,-0.3554914,5.772569,-0.4247089,2.567681,0.1627355,0.01395362,1.01165,6.217086
749.85,-0.354385,5.775463,-0.4240206,2.570292,0.1624584,0.01395445,1.011393,6.217086
750.05,-0.3532752,5.785952,-0.4233282,2.573532,0.1622467,0.01395526,1.011197,6.217086
750.25,-0.3521618,5.789569,-0.4226316,2.574142,0.1621699,0.01395572,1.011126,6.217086
750.45,-0.351045,5.777633,-0.4219308,2.573964,0.1620078,0.01395687,1.010976,6.217086
750.65,-0.3499247,5.775101,-0.4212259,2.57494,0.1617418,0.01395816,1.010731,6.217086
750.85,-0.348801,5.785952,-0.4205168,2.577528,0.161541,0.01395844,1.010546,6.217086
751.05,-0.3476738,5.779441,-0.4198036,2.575507,0.1614584,0.01395871,1.01047,6.217086
751.25,-0.3465433,5.795718,-0.4190862,2.582692,0.1612789,0.01395958,1.010305,6.217086
751.45,-0.3454092,5.783058,-0.4183648,2.579936,0.1612012,0.01396016,1.010234,6.217086
751.65,-0.3442718,5.775101,-0.4176391,2.580438,0.1609619,0.01396137,1.010014,6.217086
751.85,-0.3431309,5.780527,-0.4169094,2.583289,0.1606696,0.01396232,1.009747,6.217086
752.05,-0.3419867,5.798611,-0.4161755,2.586156,0.1605758,0.01396279,1.009661,6.217086
752.25,-0.3408391,5.787037,-0.4154376,2.586494,0.1604704,0.01396312,1.009565,6.217086
752.45,-0.3396882,5.792824,-0.4146955,2.589427,0.1602864,0.01396422,1.009397,6.217086
752.65,-0.3385339,5.805483,-0.4139494,2.592884,0.1602014,0.01396498,1.009319,6.217086
752.85,-0.3373762,5.801866,-0.4131992,2.591517,0.1602518,0.01396454,1.009365,6.217086
753.05,-0.3362153,5.802951,-0.4124449,2.594775,0.1601916,0.01396488,1.00931,6.217086
753.25,-0.3350509,5.809462,-0.4116865,2.597895,0.160131,0.01396531,1.009255,6.217086
753.45,-0.3338833,5.81778,-0.410924,2.599034,0.1602145,0.01396438,1.009331,6.217086
753.651,-0.3327066,5.805845,-0.4101576,2.597178,0.1603136,0.01396313,1.009421,6.217086
753.85,-0.3315383,5.81127,-0.409387,2.600132,0.1603203,0.01396305,1.009427,6.217086
754.05,-0.3303608,5.790292,-0.4086124,2.596778,0.1602738,0.01396358,1.009385,6.217086
754.25,-0.3291801,5.807653,-0.4078338,2.601747,0.1601535,0.01396407,1.009276,6.217086
754.45,-0.3279961,5.807653,-0.4070512,2.601549,0.1601948,0.0139638,1.009313,6.217086
754.65,-0.3268089,5.818866,-0.4062646,2.60614,0.1602238,0.01396393,1.00934,6.217086
754.85,-0.3256185,5.81778,-0.405474,2.606954,0.1603137,0.01396271,1.009421,6.217086
755.05,-0.3244248,5.809462,-0.4046794,2.605247,0.1604025,0.01396174,1.009501,6.217086
755.25,-0.323228,5.820313,-0.4038807,2.610786,0.1603811,0.01396213,1.009482,6.217086
755.45,-0.322028,5.820674,-0.4030781,2.611769,0.1604316,0.01396111,1.009527,6.217086
755.65,-0.3208247,5.825376,-0.4022716,2.614365,0.1604742,0.01396028,1.009565,6.217086
755.85,-0.3196184,5.817419,-0.401461,2.611123,0.1606244,0.01395831,1.0097,6.217086
756.05,-0.3184088,5.810547,-0.4006465,2.611572,0.1606557,0.01395801,1.009728,6.217086
756.25,-0.3171962,5.8091,-0.3998281,2.614043,0.1605613,0.01395874,1.009644,6.217086
756.45,-0.3159803,5.83261,-0.3990057,2.621259,0.1604974,0.01395963,1.009587,6.217086
756.65,-0.3147614,5.819951,-0.3981794,2.617601,0.1606153,0.01395755,1.009692,6.217086
756.85,-0.3135394,5.822121,-0.3973491,2.618895,0.1606686,0.01395707,1.00974,6.217086
757.05,-0.3123143,5.822844,-0.3965149,2.621299,0.1606822,0.01395681,1.009752,6.217086
757.25,-0.3110861,5.822844,-0.3956768,2.620507,0.1607776,0.01395599,1.009837,6.217086
757.45,-0.3098548,5.828631,-0.3948348,2.624055,0.1608355,0.01395571,1.009889,6.217086
