0,3,0,3.8916,4.0869
0.1,3,0,3.8867,4.0771
0.2,3,0,3.877,4.082
0.3,3,0,3.8672,4.0576
0.4,3,0,3.8916,4.082
0.5,3,0,3.8623,4.0576
0.6,3,0,3.8916,4.082
0.7,3,0,3.8721,4.0918
0.8,3,0,3.8965,4.0723
0.9,3,0,3.8672,4.0527
1,3,0,3.877,4.0527
1.1,3,0,3.8916,4.082
1.2,3,0,3.877,4.0869
1.3,3,0,3.8916,4.082
1.4,3,0,3.8867,4.0771
1.5,3,0,3.8965,4.0723
1.6,3,0,3.8721,4.0674
1.7,3,0,3.8916,4.0918
1.8,3,0,3.8672,4.0625
1.9,3,0,3.8623,4.0527
2,3,0,3.877,4.0332
2.1,3,0,3.8721,4.0771
2.2,3,0,3.8867,4.082
2.3,3,0,3.8721,4.0674
2.4,3,0,3.8672,4.0723
2.5,3,0,3.8721,4.0527
2.6,3,0,3.8623,4.0479
2.7,3,0,3.8574,4.0771
2.8,3,0,3.8916,4.0723
2.9,3,0,3.8672,4.082
3,3,0,3.8721,4.082
3.1,3,0,3.877,4.082
3.2,3,0,3.8623,4.0527
3.3,3,0,3.8672,4.0527
3.4,3,0,3.877,4.0625
3.5,3,0,3.8867,4.0625
3.6,3,0,3.8623,4.082
3.7,3,0,3.8623,4.0674
3.8,3,0,3.8574,4.0625
3.9,3,0,3.8916,4.0869
4,3,0,3.9014,4.0674
4.1,3,0,3.8574,4.0674
4.2,3,0,3.8672,4.0625
4.3,3,0,3.9111,4.0674
4.4,3,0,3.8574,4.0625
4.5,3,0,3.8867,4.0625
4.6,3,0,3.8672,4.0576
4.7,3,0,3.8818,4.0576
4.8,3,0,3.8574,4.0674
4.9,3,0,3.8623,4.0967
5,3,0,3.8574,4.0527
5.1,3,0,3.8525,4.0576
5.2,3,0,3.8818,4.0625
5.3,3,0,3.8721,4.0625
5.4,3,0,3.8623,4.0479
5.5,3,0,3.8721,4.0723
5.6,3,0,3.8818,4.0576
5.7,3,0,3.8672,4.0527
5.8,3,0,3.8623,4.0674
5.9,3,0,3.8721,4.0625
6,3,0,3.8721,4.0674
6.1,3,0,3.8623,4.0479
6.2,3,0,3.8721,4.0576
6.3,3,0,3.8623,4.0723
6.4,3,0,3.8672,4.0527
6.5,3,0,3.8916,4.0723
6.6,3,0,3.8672,4.0869
6.7,3,0,3.8623,4.0771
6.8,3,0,3.877,4.0771
6.9,3,0,3.8574,4.0527
7,3,0,3.833,4.0527
7.1,3,0,3.8672,4.043
7.2,3,0,3.8428,4.0625
7.3,3,0,3.8721,4.0771
7.4,3,0,3.877,4.0625
7.5,3,0,3.8867,4.0625
7.6,3,0,3.877,4.0479
7.7,3,0,3.8818,4.0479
7.8,3,0,3.8916,4.0674
7.9,3,0,3.8623,4.0527
8,3,0,3.8721,4.0723
8.1,3,0,3.8672,4.082
8.2,3,0,3.877,4.0723
8.3,3,0,3.8477,4.0479
8.4,3,0,3.8477,4.0625
8.5,3,0,3.8525,4.0527
8.6,3,0,3.877,4.0723
8.7,3,0,3.877,4.0283
8.8,3,0,3.877,4.082
8.9,3,0,3.8721,4.0674
9,3,0,3.877,4.082
9.1,3,0,3.8818,4.0723
9.2,3,0,3.8623,4.0576
9.3,3,0,3.877,4.0723
9.4,3,0,3.8477,4.0381
9.5,3,0,3.8672,4.0576
9.6,3,0,3.877,4.0674
9.7,3,0,3.8477,4.0625
9.8,3,0,3.877,4.0576
9.9,3,0,3.8818,4.0723
10,3,0,3.8672,4.0381
10.1,3,0,3.8428,4.043
10.2,3,0,3.8721,4.0576
10.3,3,0,3.8574,4.0625
10.4,3,0,3.8672,4.0576
10.5,3,0,3.8818,4.0625
10.6,3,0,3.8525,4.0576
10.7,3,0,3.8477,4.0576
10.8,3,0,3.8574,4.043
10.9,3,0,3.877,4.0771
11,3,0,3.877,4.0918
11.1,3,0,3.8477,4.043
11.2,3,0,3.8623,4.0674
11.3,3,0,3.8477,4.0527
11.4,3,0,3.8623,4.0479
11.5,3,0,3.8623,4.0332
11.6,3,0,3.8672,4.0674
11.7,3,0,3.877,4.0625
11.8,3,0,3.8672,4.0332
11.9,3,0,3.8574,4.043
12,3,0,3.8525,4.0576
12.1,3,0,3.8672,4.0625
12.2,3,0,3.8672,4.0771
12.3,3,0,3.8477,4.0527
12.4,3,0,3.8623,4.0479
12.5,3,0,3.877,4.0332
12.6,3,0,3.8428,4.0381
12.7,3,0,3.8574,4.043
12.8,3,0,3.8477,4.0332
12.9,3,0,3.8428,4.0625
13,3,0,3.8574,4.0527
13.1,3,0,3.8721,4.0479
13.2,3,0,3.877,4.043
13.3,3,0,3.8623,4.0527
13.4,3,0,3.8672,4.0527
13.5,3,0,3.8477,4.0332
13.6,3,0,3.833,4.0283
13.7,3,0,3.8428,4.0234
13.8,3,0,3.8525,4.0625
13.9,3,0,3.8574,4.0625
