0,6,0,4.2432,4.5801
0.1,6,0,4.2676,4.585
0.2,6,0,4.2383,4.5801
0.3,6,0,4.3066,4.585
0.4,6,0,4.2969,4.5996
0.5,6,0,4.3262,4.668
0.6,6,0,4.2725,4.5947
0.7,6,0,4.2871,4.5898
0.8,6,0,4.2334,4.5996
0.9,6,0,4.2529,4.6191
1,6,0,4.3018,4.5947
1.1,6,0,4.3018,4.6582
1.2,6,0,4.2432,4.5947
1.3,6,0,4.292,4.6094
1.4,6,0,4.2627,4.6045
1.5,6,0,4.2725,4.585
1.6,6,0,4.2725,4.5703
1.7,6,0,4.292,4.5752
1.8,6,0,4.2871,4.5801
1.9,6,0,4.2725,4.5947
2,6,0,4.2334,4.5947
2.1,6,0,4.248,4.5605
2.2,6,0,4.2725,4.5752
2.3,6,0,4.248,4.5703
2.4,6,0,4.3018,4.585
2.5,6,0,4.2529,4.5752
2.6,6,0,4.2822,4.5703
2.7,6,0,4.2432,4.5654
2.8,6,0,4.2725,4.5801
2.9,6,0,4.2822,4.585
3,6,0,4.2627,4.585
3.1,6,0,4.292,4.5996
3.2,6,0,4.2578,4.5752
3.3,6,0,4.2578,4.5801
3.4,6,0,4.2725,4.5605
3.5,6,0,4.2627,4.5947
3.6,6,0,4.2676,4.5801
3.7,6,0,4.2676,4.5801
3.8,6,0,4.2773,4.5459
3.9,6,0,4.2725,4.5898
4,6,0,4.2627,4.624
4.1,6,0,4.2822,4.6143
4.2,6,0,4.2529,4.585
4.3,6,0,4.292,4.5996
4.4,6,0,4.2627,4.624
4.5,6,0,4.248,4.5801
4.6,6,0,4.2725,4.6387
4.7,6,0,4.2578,4.5898
4.8,6,0,4.2285,4.5361
4.9,6,0,4.2627,4.5459
5,6,0,4.2432,4.5361
5.1,6,0,4.2725,4.5654
5.2,6,0,4.3066,4.5947
5.3,6,0,4.2578,4.5801
5.4,6,0,4.2725,4.5508
5.5,6,0,4.248,4.5703
5.6,6,0,4.2773,4.5947
5.7,6,0,4.2676,4.585
5.8,6,0,4.2334,4.5898
5.9,6,0,4.248,4.5557
6,6,0,4.2578,4.5312
6.1,6,0,4.2822,4.5752
6.2,6,0,4.2383,4.5801
6.3,6,0,4.2383,4.585
6.4,6,0,4.2676,4.5654
6.5,6,0,4.2383,4.585
6.6,6,0,4.2627,4.5752
6.7,6,0,4.2725,4.5801
6.8,6,0,4.2676,4.5654
6.9,6,0,4.2773,4.585
7,6,0,4.2529,4.5752
7.1,6,0,4.2725,4.5459
7.2,6,0,4.2529,4.5801
7.3,6,0,4.2578,4.541
7.4,6,0,4.2725,4.5898
7.5,6,0,4.2725,4.5703
7.6,6,0,4.2627,4.585
7.7,6,0,4.2578,4.5312
7.8,6,0,4.2725,4.5898
7.9,6,0,4.2578,4.5801
8,6,0,4.2432,4.5654
8.1,6,0,4.2529,4.5605
8.2,6,0,4.2432,4.5557
8.3,6,0,4.2725,4.5947
8.4,6,0,4.2578,4.5898
8.5,6,0,4.2578,4.5508
8.6,6,0,4.2578,4.5703
8.7,6,0,4.2725,4.5654
8.8,6,0,4.2725,4.5312
8.9,6,0,4.2822,4.5898
9,6,0,4.2578,4.5654
9.1,6,0,4.2676,4.585
9.2,6,0,4.2529,4.5898
9.3,6,0,4.2822,4.5996
9.4,6,0,4.2529,4.5947
9.5,6,0,4.2334,4.5459
9.6,6,0,4.2773,4.5557
9.7,6,0,4.2676,4.5703
9.8,6,0,4.2578,4.5801
9.9,6,0,4.2432,4.5947
10,6,0,4.2773,4.5801
10.1,6,0,4.2676,4.541
10.2,6,0,4.2676,4.5557
10.3,6,0,4.2627,4.5898
10.4,6,0,4.2822,4.5264
10.5,6,0,4.248,4.541
10.6,6,0,4.2725,4.5508
10.7,6,0,4.2725,4.5898
10.8,6,0,4.2725,4.5508
10.9,6,0,4.3066,4.5996
11,6,0,4.2773,4.5801
11.1,6,0,4.2676,4.5752
11.2,6,0,4.2578,4.541
11.3,6,0,4.248,4.5752
11.4,6,0,4.2627,4.5557
11.5,6,0,4.2578,4.5898
11.6,6,0,4.2578,4.5654
11.7,6,0,4.2578,4.541
11.8,6,0,4.2529,4.5654
11.9,6,0,4.2969,4.5898
12,6,0,4.2529,4.5752
12.1,6,0,4.292,4.5654
12.2,6,0,4.2578,4.5654
12.3,6,0,4.2773,4.5703
12.4,6,0,4.2334,4.5654
12.5,6,0,4.2236,4.5752
12.6,6,0,4.2383,4.5703
12.7,6,0,4.2578,4.5605
12.8,6,0,4.248,4.5703
12.9,6,0,4.2725,4.5654
13,6,0,4.2822,4.5654
13.1,6,0,4.2822,4.5459
13.2,6,0,4.2627,4.585
13.3,6,0,4.3848,4.5703
13.4,6,0,4.2822,4.5654
13.5,6,0,4.2676,4.5947
13.6,6,0,4.2578,4.5654
13.7,6,0,4.248,4.5508
13.8,6,0,4.2871,4.5508
13.9,6,0,4.2773,4.585
14,6,0,4.2773,4.5703
14.1,6,0,4.2529,4.5508
14.2,6,0,4.2578,4.5654
14.3,6,0,4.2529,4.5801
14.4,6,0,4.2871,4.585
14.5,6,0,4.2822,4.5752
14.6,6,0,4.2578,4.5654
14.7,6,0,4.2627,4.5605
14.8,6,0,4.2383,4.5996
14.9,6,0,4.2773,4.5996
15,6,0,4.2529,4.5605
15.1,6,0,4.2725,4.5605
15.2,6,0,4.2676,4.5703
15.3,6,0,4.2676,4.5752
15.4,6,0,4.2236,4.5654
15.5,6,0,4.2432,4.5605
15.6,6,0,4.2676,4.5752
15.7,6,0,4.2432,4.5703
15.8,6,0,4.2627,4.5898
15.9,6,0,4.2578,4.5801
16,6,0,4.2627,4.5752
16.1,6,0,4.2627,4.5312
16.2,6,0,4.2432,4.5557
16.3,6,0,4.2236,4.5752
16.4,6,0,4.2383,4.5508
16.5,6,0,4.2627,4.5654
16.6,6,0,4.2627,4.5801
16.7,6,0,4.2529,4.541
16.8,6,0,4.2529,4.5557
16.9,6,0,4.2529,4.5752
17,6,0,4.248,4.5703
17.1,6,0,4.2285,4.5898
17.2,6,0,4.2725,4.5752
17.3,6,0,4.2676,4.5947
17.4,6,0,4.2578,4.5557
17.5,6,0,4.2578,4.5654
17.6,6,0,4.2432,4.5654
17.7,6,0,4.2578,4.5703
17.8,6,0,4.2334,4.5264
17.9,6,0,4.2383,4.5654
18,6,0,4.2676,4.5508
18.1,6,0,4.2529,4.5752
18.2,6,0,4.2676,4.585
18.3,6,0,4.2432,4.5703
18.4,6,0,4.2432,4.5361
18.5,6,0,4.2529,4.585
18.6,6,0,4.2334,4.5605
18.7,6,0,4.2334,4.5264
18.8,6,0,4.248,4.5703
18.9,6,0,4.2285,4.5312
19,6,0,4.248,4.5459
19.1,6,0,4.2285,4.541
19.2,6,0,4.2285,4.5703
19.3,6,0,4.2578,4.5605
19.4,6,0,4.2139,4.541
19.5,6,0,4.248,4.5752
19.6,6,0,4.2285,4.5557
19.7,6,0,4.2578,4.5361
19.8,6,0,4.2529,4.5605
19.9,6,0,4.2236,4.5312
20,6,0,4.2578,4.5459
20.1,6,0,4.2285,4.5703
20.2,6,0,4.2188,4.541
20.3,6,0,4.2383,4.5703
20.4,6,0,4.248,4.5557
20.5,6,0,4.2383,4.5605
20.6,6,0,4.2285,4.5605
20.7,6,0,4.2236,4.5312
20.8,6,0,4.248,4.5752
20.9,6,0,4.2383,4.5703
21,6,0,4.2236,4.541
21.1,6,0,4.2236,4.5508
21.2,6,0,4.2432,4.5361
21.3,6,0,4.248,4.5508
21.4,6,0,4.2529,4.5459
21.5,6,0,4.248,4.5508
21.6,6,0,4.2285,4.5361
21.7,6,0,4.2334,4.5703
21.8,6,0,4.2432,4.5459
21.9,6,0,4.2432,4.5459
22,6,0,4.2432,4.5459
22.1,6,0,4.2432,4.541
22.2,6,0,4.2383,4.5605
22.3,6,0,4.2383,4.5557
22.4,6,0,4.2529,4.5605
22.5,6,0,4.209,4.5654
22.6,6,0,4.2334,4.541
22.7,6,0,4.2383,4.5312
22.8,6,0,4.2334,4.5361
22.9,6,0,4.2285,4.5459
23,6,0,4.2432,4.5459
23.1,6,0,4.2383,4.5752
23.2,6,0,4.2383,4.5752
23.3,6,0,4.2383,4.5752
23.4,6,0,4.248,4.5361
23.5,6,0,4.2334,4.541
23.6,6,0,4.209,4.5459
23.7,6,0,4.2236,4.5459
23.8,6,0,4.2188,4.5312
23.9,6,0,4.248,4.5264
24,6,0,4.2383,4.5801
24.1,6,0,4.2432,4.5557
24.2,6,0,4.2139,4.5557
24.3,6,0,4.2334,4.5361
24.4,6,0,4.2334,4.5264
24.5,6,0,4.2041,4.5312
24.6,6,0,4.2432,4.5557
24.7,6,0,4.2236,4.5361
24.8,6,0,4.2236,4.5557
24.9,6,0,4.2383,4.5361
25,6,0,4.2139,4.5361
25.1,6,0,4.1992,4.5459
