t,r,y,ym,u,theta1,theta2,theta3
494.6,5.4982023428223,5.42378852168692,5.44150910327706,8.01833982869702,0.260023767087379,0.0227923064311438,1.2018408368975
494.7,5.49826826813337,5.42405861849361,5.44179311451468,8.0186350941488,0.260037007332371,0.0227923295455736,1.20185433663634
494.8,5.49833296401702,5.42432766605494,5.44207603567251,8.01892874231043,0.260050259053297,0.0227923526345145,1.20186784768051
494.9,5.49839643031361,5.42459566363896,5.44235786605087,8.0192207723712,0.260063522219296,0.0227923756974972,1.20188136999729
495,5.49845866686656,5.42486261052405,5.44263860495596,8.01951118353003,0.260076796799505,0.0227923987346258,1.20189490355397
495.1,5.4985196735223,5.42512850598371,5.4429182516935,8.01979997498466,0.26009008276308,0.0227924217454342,1.20190844831786
495.2,5.49857945013031,5.42539334930169,5.44319680557506,8.02008714594237,0.260103380079171,0.0227924447300248,1.20192200425629
495.3,5.49863799654308,5.42565713975698,5.44347426591178,8.02037269560935,0.26011668871695,0.0227924676879345,1.20193557133657
495.4,5.49869531261616,5.42591987663871,5.44375063202062,8.02065662320129,0.260130008645582,0.0227924906192637,1.20194914952606
495.5,5.49875139820814,5.42618155923133,5.4440259032181,8.02093892793281,0.260143339834254,0.0227925135235525,1.20196273879208
495.6,5.49880625318061,5.42644218682936,5.44430007882657,8.02121960902799,0.260156682252145,0.0227925364008995,1.201976339102
495.7,5.49885987739825,5.42670175872276,5.444573158168,8.02149866570994,0.260170035868458,0.0227925592508478,1.2019899504232
495.8,5.49891227072872,5.42696027421141,5.44484514057011,8.02177609721113,0.260183400652388,0.0227925820734944,1.20200357272304
495.9,5.49896343304276,5.4272177325908,5.4451160253603,8.02205190276316,0.260196776573151,0.0227926048683852,1.20201720596891
496,5.49901336421414,5.42747413316621,5.4453858118717,8.0223260816069,0.260210163599958,0.0227926276356155,1.20203085012822
496.1,5.49906206411964,5.42772947523862,5.44565449943712,8.02259863298243,0.260223561702041,0.0227926503747343,1.20204450516837
496.2,5.49910953263911,5.42798375811873,5.44592208739512,8.02286955613906,0.260236970848626,0.0227926730858351,1.20205817105679
496.3,5.49915576965542,5.42823698111304,5.44618857508395,8.02313885032535,0.260250391008959,0.0227926957684699,1.2020718477609
496.4,5.49920077505449,5.42848914353767,5.44645396184756,8.02340651479903,0.260263822152282,0.0227927184227307,1.20208553524813
496.5,5.49924454872527,5.42874024470463,5.44671824702966,8.02367254881718,0.260277264247858,0.0227927410481722,1.20209923348595
496.6,5.49928709055976,5.42899028393548,5.44698142997963,8.02393695164597,0.260290717264943,0.0227927636448848,1.20211294244182
496.7,5.49932840045298,5.42923926054776,5.44724351004662,8.02419972255099,0.260304181172814,0.0227927862124261,1.20212666208319
496.8,5.49936847830301,5.42948717386846,5.44750448658543,8.02446086080684,0.260317655940745,0.022792808750885,1.20214039237757
496.9,5.49940732401096,5.42973402322068,5.44776435895068,8.02472036568765,0.260331141538027,0.0227928312598221,1.20215413329243
497,5.49944493748098,5.42997980793683,5.44802312650261,8.02497823647647,0.26034463793395,0.0227928537393245,1.20216788479528
497.1,5.49948131862027,5.43022452734558,5.44828078860129,8.02523447245596,0.260358145097821,0.0227928761889558,1.20218164685364
497.2,5.49951646733906,5.43046818078477,5.44853734461239,8.02548907291761,0.260371662998944,0.0227928986088014,1.20219541943502
497.3,5.49955038355062,5.43071076758863,5.44879279390148,8.02574203715265,0.260385191606643,0.0227929209984279,1.20220920250697
497.4,5.49958306717127,5.43095228710048,5.44904713583966,8.02599336446104,0.260398730890237,0.0227929433579192,1.20222299603702
497.5,5.49961451812036,5.43119273866011,5.44930036979797,8.02624305414253,0.260412280819066,0.0227929656868447,1.20223679999274
497.6,5.49964473632029,5.43143212161628,5.44955249515297,8.02649110550557,0.260425841362465,0.0227929879852867,1.20225061434168
497.7,5.49967372169651,5.43167043531438,5.44980351128119,8.02673751785847,0.260439412489788,0.0227930102528176,1.20226443905144
497.8,5.49970147417749,5.43190767910865,5.45005341756465,8.02698229051816,0.260452994170388,0.0227930324895181,1.20227827408959
497.9,5.49972799369475,5.43214385235004,5.45030221338534,8.02722542280153,0.260466586373635,0.0227930546949633,1.20229211942373
498,5.49975328018287,5.43237895439827,5.45054989813078,8.02746691403398,0.260480189068895,0.0227930768692327,1.20230597502148
498.1,5.49977733357944,5.43261298460991,5.45079647118844,8.02770676354098,0.260493802225555,0.0227930990119042,1.20231984085045
498.2,5.49980015382513,5.43284594235014,5.4510419319513,8.02794497065643,0.260507425812998,0.0227931211230557,1.20233371687828
498.3,5.49982174086362,5.43307782698114,5.45128627981235,8.02818153471438,0.260521059800626,0.0227931432022679,1.2023476030726
498.4,5.49984209464165,5.43330863787358,5.45152951417004,8.02841645505724,0.260534704157839,0.0227931652496173,1.20236149940108
498.5,5.499861215109,5.43353837439526,5.45177163442286,8.02864973102766,0.260548358854052,0.0227931872646874,1.20237540583136
498.6,5.49987910221849,5.43376703592234,5.45201263997475,8.02888136197654,0.260562023858683,0.0227932092475533,1.20238932233114
498.7,5.49989575592599,5.43399462182824,5.45225253022972,8.02911134725514,0.260575699141165,0.0227932311978013,1.20240324886809
498.8,5.4999111761904,5.43422113149462,5.45249130459719,8.02933968622288,0.260589384670928,0.022793253115505,1.20241718540991
498.9,5.49992536297369,5.43444656430054,5.45272896248668,8.02956637823962,0.260603080417422,0.0227932750002536,1.2024311319243
499,5.49993831624083,5.43467091963316,5.45296550331312,8.02979142267331,0.260616786350095,0.0227932968521192,1.202445088379
499.1,5.49995003595988,5.43489419687719,5.45320092649156,8.03001481889243,0.260630502438412,0.0227933186706938,1.20245905474171
499.2,5.49996052210191,5.43511639542529,5.4534352314424,8.03023656627345,0.260644228651836,0.0227933404560483,1.2024730309802
499.3,5.49996977464105,5.43533751466783,5.45366841758624,8.03045666419349,0.260657964959849,0.0227933622077773,1.2024870170622
499.4,5.49997779355447,5.43555755400298,5.45390048434899,8.03067511203754,0.26067171133193,0.0227933839259502,1.20250101295549
499.5,5.49998457882239,5.43577651282677,5.45413143115679,8.03089190919137,0.260685467737578,0.0227934056101645,1.20251501862782
499.6,5.49999013042807,5.4359943905429,5.45436125744105,8.03110705504849,0.260699234146287,0.0227934272604884,1.202529034047
499.7,5.4999944483578,5.43621118655307,5.45458996263344,8.03132054900333,0.260713010527572,0.0227934488765221,1.20254305918081
499.8,5.49999753260093,5.4364269002665,5.45481754617092,8.03153239045795,0.260726796850944,0.0227934704583322,1.20255709399707
499.9,5.49999938314985,5.43664153109056,5.45504400749069,8.03174257881541,0.260740593085933,0.0227934920055218,1.20257113846358
500,5.5,5.43685507844002,5.45526934603522,8.03195111348633,0.260754399202067,0.0227935135181562,1.20258519254819
500.1,5.49999938314985,5.43706754172794,5.45549356124728,8.03215799388245,0.260768215168892,0.0227935349958414,1.20259925621872
500.2,5.49999753260093,5.4372789203746,5.45571665257487,8.03236321942292,0.260782040955954,0.0227935564386412,1.20261332944304
500.3,5.4999944483578,5.43748921379878,5.4559386194663,8.03256678952816,0.260795876532813,0.0227935778461642,1.20262741218901
500.4,5.49999013042807,5.43769842142631,5.45615946137513,8.03276870362588,0.26080972186903,0.0227935992184732,1.20264150442449
500.5,5.49998457882239,5.43790654268165,5.45637917775522,8.03296896114516,0.260823576934184,0.0227936205551794,1.20265560611738
500.6,5.49997779355447,5.43811357699619,5.45659776806566,8.03316756152231,0.260837441697853,0.0227936418563443,1.20266971723557
500.7,5.49996977464105,5.4383195238001,5.45681523176589,8.03336450419508,0.26085131612963,0.0227936631215819,1.20268383774698
500.8,5.49996052210191,5.43852438253032,5.45703156832054,8.03355978860833,0.260865200199108,0.0227936843509523,1.20269796761951
500.9,5.49995003595988,5.43872815262276,5.45724677719464,8.03375341420853,0.2608790938759,0.0227937055440721,1.2027121068211
501,5.49993831624083,5.4389308335199,5.45746085785836,8.03394538044911,0.260892997129614,0.0227937267010005,1.2027262553197
501.1,5.49992536297369,5.43913242466338,5.45767380978229,8.03413568678523,0.260906909929878,0.0227937478213567,1.20274041308325
501.2,5.4999111761904,5.43933292550126,5.45788563244218,8.03432433267891,0.260920832246317,0.0227937689051985,1.20275458007973
501.3,5.49989575592599,5.4395323354809,5.45809632531421,8.03451131759401,0.260934764048576,0.0227937899521478,1.2027687562771
501.4,5.49987910221849,5.43973065405593,5.45830588787967,8.03469664100114,0.260948705306297,0.0227938109622614,1.20278294164336
501.5,5.499861215109,5.43992788067946,5.45851431962033,8.03488030237287,0.260962655989139,0.0227938319351637,1.2027971361465
501.6,5.49984209464165,5.44012401481069,5.45872162002305,8.03506230118841,0.260976616066762,0.0227938528709103,1.20281133975453
501.7,5.49982174086362,5.44031905590849,5.45892778857521,8.03524263692906,0.260990585508841,0.0227938737691284,1.20282555243548
501.8,5.49980015382513,5.44051300343765,5.45913282476924,8.0354213090826,0.261004564285052,0.0227938946298722,1.20283977415738
501.9,5.49977733357944,5.44070585686277,5.4593367280981,8.03559831713906,0.261018552365088,0.0227939154527717,1.20285400488828
502,5.49975328018287,5.44089761565424,5.4595394980598,8.03577366059485,0.261032549718641,0.0227939362378801,1.20286824459622
502.1,5.49972799369475,5.44108827928244,5.45974113415291,8.03594733894871,0.261046556315418,0.0227939569848297,1.20288249324929
502.2,5.49970147417749,5.44127784722334,5.45994163588103,8.03611935170566,0.261060572125129,0.0227939776936728,1.20289675081555
502.3,5.49967372169651,5.44146631895308,5.46014100274833,8.03628969837318,0.261074597117498,0.0227939983640442,1.2029110172631
502.4,5.49964473632029,5.44165369395325,5.46033923426399,8.03645837846491,0.261088631262251,0.0227940189959951,1.20292529256004
502.5,5.49961451812036,5.44183997170576,5.46053632993781,8.03662539149707,0.261102674529129,0.022794039589163,1.20293957667448
502.6,5.49958306717127,5.44202515169779,5.46073228928456,8.03679073699191,0.261116726887873,0.0227940601435979,1.20295386957455
502.7,5.49955038355062,5.44220923341706,5.46092711181964,8.03695441447441,0.261130788308241,0.02279408065894,1.20296817122839
502.8,5.49951646733906,5.44239221635635,5.46112079706342,8.03711642347545,0.261144858759991,0.0227941011352382,1.20298248160414
502.9,5.49948131862027,5.44257410000917,5.46131334453695,8.03727676352875,0.261158938212897,0.0227941215721352,1.20299680066996
503,5.49944493748098,5.44275488387392,5.46150475376618,8.03743543417383,0.261173026636734,0.0227941419696788,1.20301112839403
503.1,5.49940732401096,5.44293456744989,5.46169502427778,8.03759243495317,0.261187124001292,0.0227941623275144,1.20302546474453
503.2,5.49936847830301,5.44311315024113,5.46188415560333,8.03774776541491,0.261201230276361,0.0227941826456888,1.20303980968965
503.3,5.49932840045298,5.44329063175271,5.46207214727511,8.03790142511031,0.26121534543175,0.0227942029238499,1.20305416319759
503.4,5.49928709055976,5.44346701149432,5.46225899883033,8.03805341359616,0.261229469437264,0.0227942231620433,1.20306852523659
503.5,5.49924454872527,5.44364228897683,5.46244470980689,8.03820373043245,0.261243602262728,0.0227942433599197,1.20308289577486
503.6,5.49920077505449,5.44381646371558,5.46262927974762,8.03835237518466,0.261257743877966,0.0227942635175236,1.20309727478065
503.7,5.49915576965542,5.44398953522724,5.46281270819607,8.03849934742153,0.261271894252817,0.0227942836345082,1.2031116622222
503.8,5.49910953263911,5.4441615030328,5.46299499470069,8.03864464671721,0.261286053357121,0.0227943037109171,1.20312605806779
503.9,5.49906206411964,5.44433236665473,5.46317613881067,8.03878827264919,0.261300221160735,0.0227943237464059,1.20314046228569
504,5.49901336421414,5.4445021256197,5.46335614008007,8.03893022480029,0.261314397633515,0.0227943437410173,1.20315487484419
504.1,5.49896343304276,5.44467077945597,5.46353499806376,8.0390705027568,0.261328582745334,0.0227943636944095,1.20316929571158
504.2,5.49891227072872,5.44483832769588,5.46371271232141,8.03920910611018,0.261342776466065,0.0227943836066241,1.20318372485618
504.3,5.49885987739825,5.44500476987352,5.46388928241355,8.03934603445549,0.261356978765597,0.0227944034773218,1.20319816224631
504.4,5.49880625318061,5.44517010552689,5.46406470790549,8.03948128739291,0.26137118961382,0.0227944233065435,1.20321260785031
504.5,5.49875139820814,5.44533433419591,5.46423898836339,8.03961486452625,0.26138540898064,0.0227944430939521,1.20322706163651
504.6,5.49869531261616,5.44549745542426,5.46441212335824,8.03974676546437,0.261399636835961,0.0227944628395877,1.20324152357328
504.7,5.49863799654308,5.44565946875765,5.46458411246184,8.03987698981987,0.261413873149706,0.0227944825431157,1.20325599362899
504.8,5.49857945013031,5.44582037374551,5.46475495525082,8.04000553721029,0.261428117891798,0.0227945022045753,1.20327047177201
504.9,5.4985196735223,5.44598016993933,5.46492465130265,8.04013240725704,0.261442371032174,0.0227945218236343,1.20328495797075
505,5.49845866686656,5.44613885689424,5.46509320019961,8.04025759958634,0.261456632540774,0.022794541400331,1.2032994521936
505.1,5.49839643031361,5.44629643416758,5.46526060152485,8.04038111382837,0.261470902387552,0.0227945609343358,1.20331395440898
505.2,5.49833296401702,5.44645290132017,5.46542685486628,8.04050294961809,0.261485180542462,0.0227945804256861,1.20332846458532
505.3,5.49826826813337,5.44660825791518,5.46559195981274,8.04062310659443,0.261499466975478,0.0227945998740546,1.20334298269105
505.4,5.4982023428223,5.44676250351916,5.46575591595779,8.04074158440107,0.261513761656568,0.0227946192794779,1.20335750869464
505.5,5.49813518824647,5.44691563770107,5.46591872289595,8.04085838268575,0.261528064555722,0.0227946386416313,1.20337204256453
505.6,5.49806680457159,5.44706766003324,5.46608038022643,8.04097350110085,0.261542375642926,0.0227946579605505,1.20338658426921
505.7,5.49799719196637,5.44721857009043,5.46624088754945,8.04108693930288,0.261556694888186,0.022794677235913,1.20340113377717
505.8,5.49792635060259,5.44736836745071,5.46640024446989,8.04119869695298,0.261571022261503,0.0227946964677538,1.2034156910569
505.9,5.49785428065504,5.44751705169467,5.46655845059362,8.04130877371644,0.2615853577329,0.0227947156557531,1.2034302560769
506,5.49778098230154,5.44766462240613,5.46671550553121,8.04141716926313,0.261599701272395,0.0227947347999447,1.20344482880571
506.1,5.49770645572295,5.4478110791715,5.46687140889423,8.04152388326711,0.261614052850026,0.0227947539000113,1.20345940921186
506.2,5.49763070110315,5.44795642158036,5.46702616029892,8.041628915407,0.261628412435829,0.0227947729559862,1.20347399726388
506.3,5.49755371862907,5.44810064922496,5.46717975936252,8.04173226536566,0.261642779999857,0.0227947919675541,1.20348859293034
506.4,5.49747550849065,5.44824376170065,5.46733220570696,8.04183393283045,0.261657155512162,0.0227948109347477,1.20350319617981
506.5,5.49739607088086,5.44838575860549,5.46748349895519,8.04193391749302,0.261671538942814,0.0227948298572541,1.20351780698086
506.6,5.49731540599572,5.44852663954061,5.4676336387348,8.04203221904949,0.261685930261881,0.0227948487351052,1.2035324253021
506.7,5.49723351403424,5.44866640410992,5.46778262467444,8.04212883720028,0.261700329439449,0.0227948675679905,1.20354705111211
506.8,5.4971503951985,5.44880505192034,5.46793045640741,8.04222377165028,0.261714736445603,0.0227948863559412,1.20356168437952
506.9,5.49706604969358,5.44894258258157,5.46807713356804,8.04231702210871,0.261729151250445,0.0227949050986492,1.20357632507296
507,5.49698047772759,5.44907899570636,5.46822265579532,8.04240858828921,0.261743573824075,0.0227949237961448,1.20359097316106
507.1,5.49689367951168,5.44921429091024,5.4683670227293,8.04249846990979,0.261758004136611,0.0227949424481222,1.20360562861247
507.2,5.49680565526,5.44934846781175,5.46851023401464,8.04258666669288,0.261772442158171,0.0227949610546113,1.20362029139586
507.3,5.49671640518976,5.44948152603226,5.46865228929712,8.04267317836527,0.261786887858889,0.0227949796153085,1.2036349614799
507.4,5.49662592952117,5.44961346519613,5.46879318822709,8.04275800465815,0.261801341208897,0.0227949981302429,1.20364963883328
507.5,5.49653422847746,5.44974428493056,5.46893293045605,8.04284114530713,0.261815802178346,0.0227950165991134,1.20366432342469
507.6,5.49644130228491,5.44987398486573,5.46907151564003,8.04292260005218,0.261830270737386,0.0227950350219482,1.20367901522285
507.7,5.49634715117279,5.45000256463468,5.46920894343626,8.04300236863768,0.261844746856182,0.0227950533984487,1.20369371419647
507.8,5.49625177537341,5.45013002387341,5.46934521350648,8.0430804508124,0.261859230504901,0.0227950717286425,1.20370842031429
507.9,5.49615517512211,5.45025636222081,5.46948032551363,8.04315684632951,0.261873721653722,0.0227950900122331,1.20372313354506
508,5.49605735065724,5.45038157931871,5.46961427912515,8.04323155494658,0.26188822027283,0.0227951082492476,1.20373785385752
508.1,5.49595830222016,5.45050567481185,5.46974707400971,8.04330457642557,0.261902726332421,0.0227951264393918,1.20375258122044
508.2,5.49585803005528,5.45062864834789,5.46987870984047,8.04337591053285,0.261917239802692,0.022795144582692,1.20376731560262
508.3,5.49575653441,5.45075049957743,5.47000918629182,8.04344555703917,0.261931760653859,0.0227951626788565,1.20378205697283
508.4,5.49565381553475,5.45087122815399,5.47013850304262,8.04351351571969,0.261946288856133,0.0227951807279109,1.20379680529989
508.5,5.49554987368299,5.45099083373399,5.470266659773,8.04357978635399,0.261960824379746,0.0227951987295657,1.2038115605526
508.6,5.49544470911117,5.45110931597681,5.47039365616754,8.043644368726,0.261975367194925,0.0227952166838461,1.20382632269979
508.7,5.49533832207878,5.45122667454475,5.4705194919121,8.04370726262411,0.261989917271917,0.0227952345904647,1.2038410917103
508.8,5.49523071284833,5.45134290910303,5.47064416669698,8.04376846784106,0.262004474580967,0.022795252449446,1.20385586755299
508.9,5.49512188168531,5.45145801931982,5.47076768021377,8.04382798417405,0.262019039092337,0.0227952702605052,1.20387065019671
509,5.49501182885828,5.45157200486621,5.47089003215849,8.04388581142462,0.262033610776286,0.022795288023666,1.20388543961033
509.1,5.49490055463876,5.45168486541623,5.47101122222848,8.04394194939876,0.262048189603092,0.0227953057386458,1.20390023576274
509.2,5.49478805930133,5.45179660064685,5.47113125012549,8.04399639790684,0.262062775543031,0.022795323405468,1.20391503862284
509.3,5.49467434312354,5.45190721023796,5.47125011555258,8.04404915676366,0.262077368566397,0.022795341023852,1.20392984815954
509.4,5.49455940638598,5.45201669387242,5.47136781821725,8.04410022578839,0.262091968643481,0.0227953585938207,1.20394466434175
509.5,5.49444324937225,5.45212505123599,5.47148435782829,8.04414960480465,0.262106575744591,0.0227953761150958,1.20395948713841
509.6,5.49432587236896,5.45223228201742,5.47159973409894,8.04419729364042,0.262121189840036,0.0227953935876996,1.20397431651846
509.7,5.49420727566571,5.45233838590838,5.47171394674373,8.04424329212813,0.262135810900139,0.0227954110113561,1.20398915245085
509.8,5.49408745955514,5.45244336260347,5.47182699548164,8.04428760010459,0.262150438895224,0.022795428386087,1.20400399490455
509.9,5.49396642433288,5.45254721180027,5.47193888003295,8.04433021741103,0.262165073795629,0.0227954457116186,1.20401884384854
510,5.49384417029757,5.45264993319929,5.47204960012237,8.04437114389308,0.262179715571693,0.022795462987972,1.20403369925181
510.1,5.49372069775086,5.452751526504,5.47215915547595,8.0444103794008,0.262194364193771,0.0227954802148757,1.20404856108336
510.2,5.49359600699741,5.45285199142083,5.47226754582412,8.04444792378864,0.262209019632217,0.0227954973923504,1.2040634293122
510.3,5.49347009834488,5.45295132765916,5.4723747708987,8.04448377691547,0.2622236818574,0.0227955145201268,1.20407830390735
510.4,5.49334297210393,5.45304953493133,5.47248083043586,8.04451793864458,0.26223835083969,0.0227955315982251,1.20409318483786
510.5,5.49321462858825,5.45314661295264,5.47258572417316,8.04455040884366,0.262253026549472,0.0227955486263781,1.20410807207276
510.6,5.49308506811449,5.45324256144137,5.47268945185254,8.04458118738481,0.26226770895713,0.0227955656046056,1.20412296558112
510.7,5.49295429100235,5.45333738011875,5.47279201321731,8.04461027414458,0.262282398033064,0.0227955825326426,1.204137865332
510.8,5.4928222975745,5.45343106870899,5.47289340801516,8.04463766900387,0.262297093747673,0.0227955994105084,1.20415277129449
510.9,5.49268908815662,5.45352362693928,5.47299363599516,8.04466337184806,0.262311796071373,0.0227956162379402,1.20416768343768
511,5.49255466307739,5.4536150545398,5.47309269691075,8.04468738256691,0.262326504974577,0.0227956330149569,1.20418260173067
511.1,5.49241902266849,5.45370535124369,5.47319059051678,8.04470970105463,0.262341220427715,0.0227956497412979,1.20419752614258
511.2,5.4922821672646,5.4537945167871,5.47328731657242,8.0447303272098,0.262355942401217,0.0227956664169815,1.20421245664254
511.3,5.49214409720341,5.45388255090917,5.4733828748383,8.04474926093548,0.262370670865526,0.0227956830417493,1.20422739319967
511.4,5.49200481282557,5.45396945335204,5.47347726507934,8.0447665021391,0.262385405791086,0.0227956996156193,1.20424233578314
511.5,5.49186431447477,5.45405522386088,5.47357048706195,8.04478205073256,0.262400147148355,0.0227957161383352,1.2042572843621
511.6,5.49172260249766,5.45413986218386,5.4736625405568,8.04479590663215,0.262414894907791,0.0227957326099146,1.20427223890571
511.7,5.49157967724392,5.45422336807219,5.47375342533608,8.04480806975861,0.262429649039867,0.0227957490301032,1.20428719938318
511.8,5.49143553906619,5.45430574128011,5.47384314117621,8.04481854003709,0.262444409515056,0.0227957653989184,1.20430216576368
511.9,5.49129018832012,5.45438698156493,5.47393168785515,8.04482731739722,0.262459176303842,0.022795781716108,1.20431713801641
512,5.49114362536434,5.45446708868703,5.47401906515511,8.04483440177301,0.262473949376712,0.0227957979816889,1.20433211611061
512.1,5.4909958505605,5.45454606240987,5.4741052728598,8.04483979310297,0.262488728704166,0.0227958141954111,1.20434710001548
512.2,5.4908468642732,5.45462390250002,5.4741903107572,8.04484349133,0.262503514256703,0.0227958303572911,1.20436208970027
512.3,5.49069666687006,5.45470060872721,5.47427417863681,8.04484549640151,0.262518306004835,0.0227958464670812,1.20437708513422
512.4,5.49054525872167,5.45477618086432,5.47435687629236,8.04484580826933,0.262533103919075,0.0227958625247973,1.20439208628658
512.5,5.49039264020162,5.45485061868743,5.47443840351914,8.0448444268898,0.262547907969947,0.0227958785301938,1.20440709312664
512.6,5.49023881168647,5.4549239219759,5.47451876011665,8.04484135222371,0.262562718127975,0.0227958944832865,1.20442210562365
512.7,5.49008377355579,5.45499609051235,5.47459794588597,8.04483658423636,0.262577534363697,0.0227959103838317,1.20443712374691
512.8,5.48992752619212,5.45506712408277,5.47467596063235,8.04483012289754,0.262592356647647,0.022795926231845,1.20445214746571
512.9,5.48977006998098,5.45513702247653,5.47475280416266,8.04482196818158,0.262607184950371,0.0227959420270846,1.20446717674936
513,5.48961140531088,5.45520578548637,5.47482847628795,8.04481212006726,0.262622019242416,0.0227959577695658,1.20448221156717
513.1,5.48945153257331,5.45527341290829,5.47490297682085,8.04480057853783,0.262636859494337,0.0227959734590491,1.20449725188847
513.2,5.48929045216274,5.45533990454103,5.47497630557818,8.0447873435807,0.262651705676688,0.0227959890955494,1.20451229768257
513.3,5.48912816447661,5.45540526018434,5.47504846237837,8.0447724151868,0.262666557760033,0.0227960046788291,1.20452734891883
513.4,5.48896466991536,5.45546947963313,5.47511944704402,8.04475579334803,0.262681415714936,0.022796020208903,1.20454240556659
513.5,5.48879996888239,5.45553256265482,5.47518925939935,8.04473747804763,0.26269627951198,0.0227960356855355,1.2045574675952
513.6,5.4886340617841,5.45559450888031,5.47525789927274,8.04471746921201,0.262711149121774,0.0227960511087411,1.20457253497409
513.7,5.48846694902982,5.45565531707,5.47532536649418,8.04469576637669,0.262726024515075,0.0227960664782865,1.20458760767279
513.8,5.48829863103191,5.45571495250088,5.47539166089785,8.04467235285754,0.262740905663436,0.0227960817941867,1.20460268566167
513.9,5.48812910820567,5.45577204490997,5.47545678231954,8.04464656452092,0.262755792564549,0.0227960970562376,1.20461776893758
514,5.48795838096937,5.45583084800842,5.47552073059919,8.04462081288791,0.26277068625273,0.0227961122655183,1.20463285854763
514.1,5.48778644974428,5.45588669033604,5.4755835055784,8.04459181223648,0.262785584543763,0.0227961274187891,1.20464795227808
514.2,5.48761331495461,5.45594212480231,5.47564510710289,8.04456189553911,0.262800488787769,0.0227961425199626,1.20466305149601
514.3,5.48743897702756,5.45599618956344,5.47570553502006,8.04453000281048,0.262815398403224,0.0227961575646892,1.20467815561142
514.4,5.48726343639329,5.45604902815352,5.47576478918141,8.04449642576406,0.262830313536113,0.0227961725571389,1.2046932647715
514.5,5.48708669348492,5.45610074804347,5.47582286944013,8.04446118524539,0.262845234223888,0.0227961874930561,1.2047083790133
514.6,5.48690874873856,5.45615131259115,5.47587977565353,8.04442423869888,0.26286016042236,0.0227962023764651,1.20472349829138
514.7,5.48672960259327,5.45620074507029,5.47593550768058,8.04438560613673,0.262875092115147,0.0227962172031601,1.20473862258824
514.8,5.48654925549106,5.45624903678286,5.47599006538438,8.04434527802785,0.262890029267946,0.0227962319771157,1.20475375186846
514.9,5.48636770787694,5.45629618988667,5.47604344862971,8.0443032575336,0.262904971853116,0.0227962466941682,1.20476888610317
515,5.48618496019884,5.45634220399944,5.47609565728545,8.0442595440772,0.262919919841081,0.0227962613582546,1.20478402526174
515.1,5.48600101290768,5.45638707886184,5.47614669122218,8.04421413772782,0.262934873202639,0.0227962759652497,1.2047991693137
515.2,5.48581586645734,5.45643081442009,5.47619655031458,8.04416703863107,0.262949831908488,0.0227962905190538,1.20481431822872
515.3,5.48562952130464,5.45647341048313,5.47624523443904,8.04411824682213,0.262964795929451,0.0227963050155802,1.20482947197638
515.4,5.48544197790937,5.4565148669344,5.47629274347601,8.04406776240713,0.262979765236207,0.0227963194586926,1.20484463052632
515.5,5.48525323673427,5.45655518362498,5.47633907730769,8.04401558546373,0.262994739799613,0.0227963338443427,1.20485979384817
515.6,5.48506329824505,5.45659436042712,5.47638423582034,8.04396171609008,0.263009719590353,0.0227963481763577,1.20487496191158
515.7,5.48487216291036,5.45663239720604,5.47642821890196,8.04390615438066,0.263024704579301,0.0227963624507274,1.20489013468621
515.8,5.48467983120181,5.45666929383569,5.47647102644459,8.04384890043848,0.263039694737156,0.0227963766712429,1.20490531214173
515.9,5.48448630359396,5.45670505018948,5.47651265834204,8.0437899543689,0.263054690034803,0.0227963908339318,1.20492049424781
516,5.48429158056432,5.45673966614597,5.47655311449216,8.04372931628257,0.263069690442957,0.0227964049425494,1.20493568097416
516.1,5.48409566259334,5.45677314158528,5.47659239479456,8.04366698629436,0.263084695932517,0.0227964189931607,1.20495087229048
516.2,5.48389855016443,5.45680547639138,5.47663049915288,8.04360296452331,0.263099706474211,0.0227964329894857,1.20496606816647
516.3,5.48370024376396,5.45683667045062,5.47666742747255,8.04353725109334,0.263114722038953,0.0227964469276262,1.20498126857188
516.4,5.48350074388122,5.45686672365272,5.476703179663,8.04346984613217,0.263129742597485,0.0227964608112674,1.20499647347642
516.5,5.48330005100845,5.45689563589007,5.47673775563546,8.04340074977261,0.263144768120734,0.0227964746365478,1.20501168284986
516.6,5.48309816564086,5.45692340705822,5.47677115530518,8.04332996215114,0.263159798579457,0.0227964884071177,1.20502689666195
516.7,5.48289508827656,5.45695003705555,5.47680337858919,8.04325748340941,0.263174833944594,0.0227965021191521,1.20504211488246
516.8,5.48269081941664,5.45697552578353,5.47683442540854,8.04318331369269,0.263189874186917,0.0227965157762669,1.20505733748118
516.9,5.4824853595651,5.45699987314647,5.47686429568607,8.04310745315146,0.263204919277379,0.0227965293746733,1.2050725644279
517,5.4822787092289,5.45702307905175,5.47689298934862,8.04302990193976,0.263219969186767,0.0227965429179529,1.20508779569242
517.1,5.48207086891793,5.45704514340966,5.47692050632486,8.04295066021692,0.263235023886045,0.0227965564023528,1.20510303124455
517.2,5.481861839145,5.45706606613348,5.47694684654742,8.04286972814578,0.263250083346017,0.0227965698314209,1.20511827105414
517.3,5.4816516204259,5.45708584713945,5.47697200995079,8.04278710589445,0.26326514753766,0.0227965832014395,1.205133515091
517.4,5.48144021327929,5.4571044863468,5.4769959964734,8.0427027936346,0.26328021643179,0.0227965965159232,1.20514876332499
517.5,5.48122761822682,5.45712198367769,5.47701880605554,8.04261679154314,0.2632952899994,0.0227966097711895,1.20516401572598
