time,spir,snimac1,spir_n,snimac1_n
4.5,4.5,6.4501953125,0.5,-0.08730708089624
4.59999999999999,4.5,6.474609375,0.5,-0.0629069097048269
4.70000000000002,4.5,6.484375,0.5,-0.0531551760134139
4.80000000000001,4.5,6.4599609375,0.5,-0.0775831298220009
4.90000000000001,4.5,6.4306640625,0.5,-0.106893896130588
5,4.5,6.4453125,0.5,-0.0922593499391748
5.09999999999999,4.5,6.494140625,0.5,-0.0434451162477618
5.20000000000002,4.5,6.484375,0.5,-0.0532246325563488
5.30000000000001,4.5,6.494140625,0.5,-0.0434728988649358
5.40000000000001,4.5,6.4990234375,0.5,-0.0386039776735227
5.5,4.5,6.46484375,0.5,-0.0727975564821097
5.59999999999999,4.5,6.4794921875,0.5,-0.0581630102906967
5.70000000000002,4.5,6.5283203125,0.5,-0.00934877659928368
5.80000000000001,4.5,6.5234375,0.5,-0.0142454804078707
5.90000000000001,4.5,6.494140625,0.5,-0.0435562467164576
6,4.5,6.4794921875,0.5,-0.0582185755250446
6.09999999999999,4.5,6.513671875,0.5,-0.0240527793336307
6.20000000000002,4.5,6.5087890625,0.5,-0.0289494831422177
6.30000000000001,4.5,6.5234375,0.5,-0.0143149369508047
6.40000000000001,4.5,6.5087890625,0.5,-0.0289772657593916
6.5,4.5,6.5478515625,0.5,0.0100713429320214
6.59999999999999,4.5,6.494140625,0.5,-0.0436534858765656
6.70000000000002,4.5,6.5283203125,0.5,-0.00948768968515257
6.80000000000001,4.5,6.533203125,0.5,-0.00461876849373954
6.90000000000001,4.5,6.513671875,0.5,-0.0241639098023265
7,4.5,6.533203125,0.5,-0.0046465511109135
7.09999999999999,4.5,6.533203125,0.5,-0.00466044241950048
7.20000000000002,4.5,6.50390625,0.5,-0.0339712087280875
7.30000000000001,4.5,6.5478515625,0.5,0.00996021246332557
7.40000000000001,4.5,6.533203125,0.5,-0.00470211634526141
7.5,4.5,6.572265625,0.5,0.0343464923461516
7.59999999999999,4.5,6.5576171875,0.5,0.0196841635375646
7.70000000000002,4.5,6.533203125,0.5,-0.00474379027102234
7.80000000000001,4.5,6.5625,0.5,0.0245391934203907
7.90000000000001,4.5,6.533203125,0.5,-0.0047715728881963
8,4.5,6.58203125,0.5,0.0440426608032167
8.09999999999999,4.5,6.5478515625,0.5,0.00984908199462975
8.20000000000002,4.5,6.5380859375,0.5,6.95656860427718e-05
8.30000000000001,4.5,6.572265625,0.5,0.0342353618774558
8.40000000000001,4.5,6.5966796875,0.5,0.0586355330688688
8.5,4.5,6.591796875,0.5,0.0537388292602818
8.59999999999999,4.5,6.5625,0.5,0.0244280629516949
8.70000000000002,4.5,6.5673828125,0.5,0.0292969841431079
8.80000000000001,4.5,6.5234375,0.5,-0.0146622196654791
8.90000000000001,4.5,6.591796875,0.5,0.0536832640259339
9,4.5,6.572265625,0.5,0.034138122717347
9.09999999999999,4.5,6.5576171875,0.5,0.01947579390876
9.20000000000002,4.5,6.5966796875,0.5,0.058524402600173
9.30000000000001,4.5,6.54296875,0.5,0.00479957379158602
9.40000000000001,4.5,6.572265625,0.5,0.034082557482999
9.5,4.5,6.591796875,0.5,0.0535999161744121
9.59999999999999,4.5,6.6064453125,0.5,0.0682344623658251
9.70000000000002,4.5,6.5673828125,0.5,0.0291580710572381
9.80000000000001,4.5,6.5869140625,0.5,0.0486754297486511
9.90000000000001,4.5,6.5673828125,0.5,0.0291302884400642
10,4.5,6.6015625,0.5,0.0632960846314772
10.1,4.5,6.6064453125,0.5,0.0681650058228902
10.2,4.5,6.591796875,0.5,0.0535026770143032
10.3,4.5,6.5771484375,0.5,0.0388403482057162
10.4,4.5,6.5673828125,0.5,0.0290608318971293
10.5,4.5,6.611328125,0.5,0.0729922530885423
10.6,4.5,6.58203125,0.5,0.0436814867799553
10.7,4.5,6.572265625,0.5,0.0339019704713683
10.8,4.5,6.591796875,0.5,0.0534193291627814
10.9,4.5,6.572265625,0.5,0.0338741878541944
11,4.5,6.5478515625,0.5,0.0094462340456074
11.1,4.5,6.6015625,0.5,0.0631432802370204
11.2,4.5,6.6064453125,0.5,0.0680122014284334
11.3,4.5,6.58203125,0.5,0.0435842476198465
11.4,4.5,6.591796875,0.5,0.0533359813112595
11.5,4.5,6.572265625,0.5,0.0337908400026725
11.6,4.5,6.6162109375,0.5,0.0777222611940855
11.7,4.5,6.6357421875,0.5,0.0972396198854986
11.8,4.5,6.62109375,0.5,0.0825772910769116
11.9,4.5,6.6015625,0.5,0.0630321497683246
12,4.5,6.5869140625,0.5,0.0483698209597376
12.1,4.5,6.5478515625,0.5,0.00929342965115065
12.2,4.5,6.5966796875,0.5,0.0581076633425637
12.3,4.5,6.611328125,0.5,0.0727422095339767
12.4,4.5,6.611328125,0.5,0.0727283182253897
12.5,4.5,6.6259765625,0.5,0.0873628644168027
12.6,4.5,6.58203125,0.5,0.0434036606082158
12.7,4.5,6.58203125,0.5,0.0433897692996288
12.8,4.5,6.6064453125,0.5,0.0677899404910418
12.9,4.5,6.591796875,0.5,0.0531276116824548
13,4.5,6.591796875,0.5,0.0531137203738679
13.1,4.5,6.62109375,0.5,0.0823967040652809
13.2,4.5,6.6064453125,0.5,0.0677343752566939
13.3,4.5,6.62109375,0.5,0.0823689214481069
13.4,4.5,6.6259765625,0.5,0.0872378426395199
13.5,4.5,6.591796875,0.5,0.053044263830933
13.6,4.5,6.5869140625,0.5,0.048147560022346
13.7,4.5,6.5673828125,0.5,0.028602418713759
13.8,4.5,6.591796875,0.5,0.053002589905172
13.9,4.5,6.6259765625,0.5,0.0871683860965851
14,4.5,6.62109375,0.5,0.0822716822879981
14.1,4.5,6.62109375,0.5,0.0822577909794111
14.2,4.5,6.6015625,0.5,0.0627126496708241
14.3,4.5,6.58203125,0.5,0.0431675083622372
14.4,4.5,6.630859375,0.5,0.0919817420536502
14.5,4.5,6.650390625,0.5,0.111499100745063
14.6,4.5,6.640625,0.5,0.101719584436476
14.7,4.5,6.6064453125,0.5,0.0675260056278892
14.8,4.5,6.572265625,0.5,0.0333324268193023
14.9,4.5,6.640625,0.5,0.101677910510715
15,4.5,6.6259765625,0.5,0.0870155817021283
15.1,4.5,6.640625,0.5,0.101650127893541
15.2,4.5,6.6162109375,0.5,0.0772221740849544
15.3,4.5,6.6259765625,0.5,0.0869739077763674
15.4,4.5,6.6162109375,0.5,0.0771943914677804
15.5,4.5,6.6357421875,0.5,0.0967117501591934
15.6,4.5,6.6162109375,0.5,0.0771666088506064
15.7,4.5,6.62109375,0.5,0.0820355300420195
15.8,4.5,6.62109375,0.5,0.0820216387334325
15.9,4.5,6.5869140625,0.5,0.0478280599248455
16,4.5,6.6259765625,0.5,0.0868766686162585
16.1,4.5,6.650390625,0.5,0.111276839807672
16.2,4.5,6.630859375,0.5,0.0917316984990846
16.3,4.5,6.6162109375,0.5,0.0770693696904976
16.4,4.5,6.5869140625,0.5,0.0477586033819106
16.5,4.5,6.6162109375,0.5,0.0770415870733236
16.6,4.5,6.6357421875,0.5,0.0965589457647367
16.7,4.5,6.6357421875,0.5,0.0965450544561497
16.8,4.5,6.6357421875,0.5,0.0965311631475627
16.9,4.5,6.66015625,0.5,0.120931334338976
17,4.5,6.591796875,0.5,0.0525580680303888
17.1,4.5,6.630859375,0.5,0.0916066767218018
17.2,4.5,6.611328125,0.5,0.0720615354132148
17.3,4.5,6.6455078125,0.5,0.106227331604628
17.4,4.5,6.6357421875,0.5,0.0964478152960409
17.5,4.5,6.6015625,0.5,0.0622542364874539
17.6,4.5,6.62109375,0.5,0.0817715951788669
17.7,4.5,6.6455078125,0.5,0.10617176637028
17.8,4.5,6.66015625,0.5,0.120806312561693
17.9,4.5,6.62109375,0.5,0.081729921253106
18,4.5,6.650390625,0.5,0.111012904944519
18.1,4.5,6.62109375,0.5,0.0817021386359329
18.2,4.5,6.66015625,0.5,0.120750747327346
18.3,4.5,6.6259765625,0.5,0.0865571685187589
18.4,4.5,6.6552734375,0.5,0.115840152210172
18.5,4.5,6.640625,0.5,0.101177823401585
18.6,4.5,6.5966796875,0.5,0.057218619592998
18.7,4.5,6.62109375,0.5,0.081618790784411
18.8,4.5,6.6650390625,0.5,0.125550211975824
18.9,4.5,6.6650390625,0.5,0.125536320667237
19,4.5,6.66015625,0.5,0.12063961685865
19.1,4.5,6.6357421875,0.5,0.0962116630500631
19.2,4.5,6.6064453125,0.5,0.0669008967414761
19.3,4.5,6.6650390625,0.5,0.125480755432889
19.4,4.5,6.6748046875,0.5,0.135232489124302
19.5,4.5,6.669921875,0.5,0.130335785315715
19.6,4.5,6.66015625,0.5,0.120556269007128
19.7,4.5,6.611328125,0.5,0.0717142526985413
19.8,4.5,6.6455078125,0.5,0.105880048889954
19.9,4.5,6.6357421875,0.5,0.0961005325813673
20,4.5,6.58203125,0.5,0.0423757037727803
20.1,4.5,6.6650390625,0.5,0.125369624964193
20.2,4.5,6.6259765625,0.5,0.0862932336556064
20.3,4.5,6.6455078125,0.5,0.105810592347019
20.4,4.5,6.6552734375,0.5,0.115562326038432
20.5,4.5,6.650390625,0.5,0.110665622229845
20.6,4.5,6.6552734375,0.5,0.115534543421258
20.7,4.5,6.630859375,0.5,0.0911065896126715
20.8,4.5,6.6015625,0.5,0.0617958233040845
20.9,4.5,6.611328125,0.5,0.0715475569954975
21,4.5,6.6650390625,0.5,0.125244603186911
21.1,4.5,6.591796875,0.5,0.0519885243783236
21.2,4.5,6.630859375,0.5,0.0910371330697366
21.3,4.5,6.66015625,0.5,0.12032011676115
21.4,4.5,6.640625,0.5,0.100774975452563
21.5,4.5,6.6357421875,0.5,0.0958782716439757
21.6,4.5,6.6455078125,0.5,0.105630005335389
21.7,4.5,6.6650390625,0.5,0.125147364026802
21.8,4.5,6.6650390625,0.5,0.125133472718215
21.9,4.5,6.611328125,0.5,0.0714086439096278
22,4.5,6.6455078125,0.5,0.105574440101041
22.1,4.5,6.650390625,0.5,0.110443361292454
22.2,4.5,6.66015625,0.5,0.120195094983867
22.3,4.5,6.6455078125,0.5,0.10553276617528
22.4,4.5,6.6552734375,0.5,0.115284499866693
22.5,4.5,6.6259765625,0.5,0.0859737335581059
22.6,4.5,6.6650390625,0.5,0.125022342249519
22.7,4.5,6.650390625,0.5,0.110360013440932
22.8,4.5,6.6796875,0.5,0.139642997132345
22.9,4.5,6.6650390625,0.5,0.124980668323758
23,4.5,6.6162109375,0.5,0.076138652015171
23.1,4.5,6.650390625,0.5,0.110304448206584
23.2,4.5,6.6748046875,0.5,0.134704619397997
23.3,4.5,6.6796875,0.5,0.13957354058941
23.4,4.5,6.6650390625,0.5,0.124911211780823
23.5,4.5,6.6748046875,0.5,0.134662945472236
23.6,4.5,6.62109375,0.5,0.0809381166636491
23.7,4.5,6.66015625,0.5,0.119986725355062
23.8,4.5,6.689453125,0.5,0.149269709046475
23.9,4.5,6.6650390625,0.5,0.124841755237888
24,4.5,6.66015625,0.5,0.119945051429301
24.1,4.5,6.650390625,0.5,0.110165535120714
24.2,4.5,6.689453125,0.5,0.149214143812127
24.3,4.5,6.66015625,0.5,0.11990337750354
24.4,4.5,6.689453125,0.5,0.149186361194953
24.5,4.5,6.6259765625,0.5,0.0856959073863663
24.6,4.5,6.6650390625,0.5,0.124744516077779
24.7,4.5,6.650390625,0.5,0.110082187269192
24.8,4.5,6.650390625,0.5,0.110068295960605
24.9,4.5,6.66015625,0.5,0.119820029652018
25,4.5,6.6845703125,0.5,0.144220200843431
25.1,4.5,6.6943359375,0.5,0.153971934534844
25.2,4.5,6.630859375,0.5,0.0904814807262575
25.3,4.5,6.6748046875,0.5,0.134412901917671
25.4,4.5,6.669921875,0.5,0.129516198109084
25.5,4.5,6.6796875,0.5,0.139267931800497
25.6,4.5,6.6455078125,0.5,0.10507435299191
25.7,4.5,6.591796875,0.5,0.0513495241833226
25.8,4.5,6.66015625,0.5,0.119695007874736
25.9,4.5,6.6943359375,0.5,0.153860804066149
26,4.5,6.66015625,0.5,0.119667225257562
26.1,4.5,6.66015625,0.5,0.119653333948975
26.2,4.5,6.6748046875,0.5,0.134287880140388
26.3,4.5,6.650390625,0.5,0.109859926331801
26.4,4.5,6.6796875,0.5,0.139142910023214
26.5,4.5,6.6552734375,0.5,0.114714956214627
26.6,4.5,6.6650390625,0.5,0.12446668990604
26.7,4.5,6.7041015625,0.5,0.163515298597453
26.8,4.5,6.6552734375,0.5,0.114673282288866
26.9,4.5,6.6357421875,0.5,0.0951281409802789
27,4.5,6.689453125,0.5,0.148825187171692
27.1,4.5,6.6552734375,0.5,0.114631608363105
27.2,4.5,6.6552734375,0.5,0.114617717054518
27.3,4.5,6.6748046875,0.5,0.134135075745931
27.4,4.5,6.630859375,0.5,0.090175871937344
27.5,4.5,6.669921875,0.5,0.129224480628757
27.6,4.5,6.689453125,0.5,0.14874183932017
27.7,4.5,6.66015625,0.5,0.119431073011583
27.8,4.5,6.6259765625,0.5,0.0852374942029961
27.9,4.5,6.640625,0.5,0.0998720403944091
28,4.5,6.650390625,0.5,0.109623774085822
28.1,4.5,6.6796875,0.5,0.138906757777235
28.2,4.5,6.6455078125,0.5,0.104713178968648
28.3,4.5,6.6552734375,0.5,0.114464912660061
28.4,4.5,6.6796875,0.5,0.138865083851474
28.5,4.5,6.640625,0.5,0.0997886925428872
28.6,4.5,6.66015625,0.5,0.1193060512343
28.7,4.5,6.6552734375,0.5,0.114409347425713
28.8,4.5,6.6845703125,0.5,0.143692331117126
28.9,4.5,6.669921875,0.5,0.129030002308539
29,4.5,6.6650390625,0.5,0.124133298499952
29.1,4.5,6.6552734375,0.5,0.114353782191365
29.2,4.5,6.6455078125,0.5,0.104574265882778
29.3,4.5,6.650390625,0.5,0.109443187074191
29.4,4.5,6.6796875,0.5,0.138726170765604
29.5,4.5,6.6748046875,0.5,0.133829466957017
29.6,4.5,6.62109375,0.5,0.0801046381484305
29.7,4.5,6.6796875,0.5,0.138684496839844
29.8,4.5,6.6796875,0.5,0.138670605531257
29.9,4.5,6.66015625,0.5,0.11912546422267
30,4.5,6.66015625,0.5,0.119111572914083
30.1,4.5,6.640625,0.5,0.0995664316054956
30.2,4.5,6.6552734375,0.5,0.114200977796909
30.3,4.5,6.66015625,0.5,0.119069898988323
30.4,4.5,6.669921875,0.5,0.128821632679736
30.5,4.5,6.650390625,0.5,0.109276491371149
30.6,4.5,6.669921875,0.5,0.128793850062562
30.7,4.5,6.640625,0.5,0.0994830837539746
30.8,4.5,6.6845703125,0.5,0.143414504945388
30.9,4.5,6.6845703125,0.5,0.143400613636801
31,4.5,6.669921875,0.5,0.128738284828214
31.1,4.5,6.6552734375,0.5,0.114075956019627
31.2,4.5,6.6357421875,0.5,0.0945308147110397
31.3,4.5,6.650390625,0.5,0.109165360902453
31.4,4.5,6.6650390625,0.5,0.123799907093866
31.5,4.5,6.66015625,0.5,0.118903203285279
31.6,4.5,6.6796875,0.5,0.138420561976692
31.7,4.5,6.6943359375,0.5,0.153055108168105
31.8,4.5,6.6748046875,0.5,0.133509966859518
31.9,4.5,6.689453125,0.5,0.148144513050931
32,4.5,6.7041015625,0.5,0.162779059242344
32.1,4.5,6.6943359375,0.5,0.152999542933757
32.2,4.5,6.689453125,0.5,0.14810283912517
32.3,4.5,6.66015625,0.5,0.118792072816583
32.4,4.5,6.6455078125,0.5,0.104129744007996
32.5,4.5,6.6943359375,0.5,0.152943977699409
32.6,4.5,6.6943359375,0.5,0.152930086390822
32.7,4.5,6.6748046875,0.5,0.133384945082235
32.8,4.5,6.6796875,0.5,0.138253866273648
32.9,4.5,6.6796875,0.5,0.138239974965061
33,4.5,6.689453125,0.5,0.147991708656474
33.1,4.5,6.708984375,0.5,0.167509067347887
33.2,4.5,6.689453125,0.5,0.1479639260393
33.3,4.5,6.6650390625,0.5,0.123535972230713
33.4,4.5,6.66015625,0.5,0.118639268422126
33.5,4.5,6.6552734375,0.5,0.113742564613539
33.6,4.5,6.6845703125,0.5,0.143025548304952
33.7,4.5,6.6748046875,0.5,0.133246031996365
33.8,4.5,6.71875,0.5,0.177177453187778
33.9,4.5,6.6796875,0.5,0.138101061879191
34,4.5,6.650390625,0.5,0.108790295570604
34.1,4.5,6.7041015625,0.5,0.162487341762017
34.2,4.5,6.6796875,0.5,0.13805938795343
34.3,4.5,6.6748046875,0.5,0.133162684144843
34.4,4.5,6.6845703125,0.5,0.142914417836256
34.5,4.5,6.66015625,0.5,0.118486464027669
34.6,4.5,6.650390625,0.5,0.108706947719083
34.7,4.5,6.6796875,0.5,0.137989931410496
34.8,4.5,6.6650390625,0.5,0.123327602601909
34.9,4.5,6.669921875,0.5,0.128196523793322
35,4.5,6.7138671875,0.5,0.172127944984735
35.1,4.5,6.6748046875,0.5,0.133051553676148
35.2,4.5,6.6943359375,0.5,0.152568912367561
35.3,4.5,6.6748046875,0.5,0.133023771058974
35.4,4.5,6.69921875,0.5,0.157423942250387
35.5,4.5,6.689453125,0.5,0.1476444259418
35.6,4.5,6.650390625,0.5,0.108568034633213
35.7,4.5,6.6455078125,0.5,0.103671330824626
35.8,4.5,6.689453125,0.5,0.147602752016039
35.9,4.5,6.7041015625,0.5,0.162237298207452
36,4.5,6.689453125,0.5,0.147574969398865
36.1,4.5,6.708984375,0.5,0.167092328090278
36.2,4.5,6.66015625,0.5,0.118250311781691
36.3,4.5,6.689453125,0.5,0.147533295473104
36.4,4.5,6.689453125,0.5,0.147519404164517
36.5,4.5,6.69921875,0.5,0.15727113785593
36.6,4.5,6.7041015625,0.5,0.162140059047343
36.7,4.5,6.669921875,0.5,0.127946480238756
36.8,4.5,6.6943359375,0.5,0.152346651430169
36.9,4.5,6.7041015625,0.5,0.162098385121582
37,4.5,6.6943359375,0.5,0.152318868812995
37.1,4.5,6.7041015625,0.5,0.162070602504408
37.2,4.5,6.6845703125,0.5,0.142525461195821
37.3,4.5,6.669921875,0.5,0.127863132387234
37.4,4.5,6.6748046875,0.5,0.132732053578647
37.5,4.5,6.69921875,0.5,0.15713222477006
37.6,4.5,6.6748046875,0.5,0.132704270961473
37.7,4.5,6.708984375,0.5,0.166870067152886
37.8,4.5,6.640625,0.5,0.0984968008442992
37.9,4.5,6.6845703125,0.5,0.142428222035712
38,4.5,6.689453125,0.5,0.147297143227125
38.1,4.5,6.7236328125,0.5,0.181462939418538
38.2,4.5,6.689453125,0.5,0.147269360609951
38.3,4.5,6.6845703125,0.5,0.142372656801364
38.4,4.5,6.6552734375,0.5,0.113061890492777
38.5,4.5,6.7138671875,0.5,0.17164174918419
38.6,4.5,6.689453125,0.5,0.147213795375603
38.7,4.5,6.7138671875,0.5,0.171613966567016
38.8,4.5,6.71875,0.5,0.176482887758429
38.9,4.5,6.650390625,0.5,0.108109621449842
39,4.5,6.71875,0.5,0.176455105141256
39.1,4.5,6.7236328125,0.5,0.181324026332669
39.2,4.5,6.6845703125,0.5,0.142247635024082
39.3,4.5,6.69921875,0.5,0.156882181215495
39.4,4.5,6.6845703125,0.5,0.142219852406908
39.5,4.5,6.6796875,0.5,0.137323148598321
39.6,4.5,6.708984375,0.5,0.166606132289734
39.7,4.5,6.7041015625,0.5,0.161709428481147
39.8,4.5,6.689453125,0.5,0.14704709967256
39.9,4.5,6.7236328125,0.5,0.181212895863973
40,4.5,6.689453125,0.5,0.147019317055386
40.1,4.5,6.6357421875,0.5,0.0932944882467988
40.2,4.5,6.7041015625,0.5,0.161639971938212
40.3,4.5,6.6796875,0.5,0.137212018129625
40.4,4.5,6.6943359375,0.5,0.151846564321038
40.5,4.5,6.689453125,0.5,0.146949860512451
40.6,4.5,6.6845703125,0.5,0.142053156703864
40.7,4.5,6.689453125,0.5,0.146922077895277
40.8,4.5,6.69921875,0.5,0.15667381158669
40.9,4.5,6.7041015625,0.5,0.161542732778103
41,4.5,6.69921875,0.5,0.156646028969516
41.1,4.5,6.66015625,0.5,0.117569637660929
41.2,4.5,6.708984375,0.5,0.166383871352342
41.3,4.5,6.69921875,0.5,0.156604355043755
41.4,4.5,6.7236328125,0.5,0.181004526235168
41.5,4.5,6.708984375,0.5,0.166342197426581
41.6,4.5,6.6650390625,0.5,0.122382993617994
41.7,4.5,6.669921875,0.5,0.127251914809407
41.8,4.5,6.669921875,0.5,0.12723802350082
41.9,4.5,6.69921875,0.5,0.156521007192233
42,4.5,6.669921875,0.5,0.127210240883646
42.1,4.5,6.7138671875,0.5,0.171141662075059
42.2,4.5,6.6845703125,0.5,0.141830895766472
42.3,4.5,6.6943359375,0.5,0.151582629457886
42.4,4.5,6.7138671875,0.5,0.171099988149299
42.5,4.5,6.69921875,0.5,0.156437659340712
42.6,4.5,6.708984375,0.5,0.166189393032125
42.7,4.5,6.66015625,0.5,0.117347376723538
42.8,4.5,6.689453125,0.5,0.146630360414951
42.9,4.5,6.708984375,0.5,0.166147719106364
43,4.5,6.7138671875,0.5,0.171016640297777
43.1,4.5,6.6796875,0.5,0.13682306148919
43.2,4.5,6.7041015625,0.5,0.161223232680603
43.3,4.5,6.669921875,0.5,0.127029653872016
43.4,4.5,6.6845703125,0.5,0.141664200063429
43.5,4.5,6.69921875,0.5,0.156298746254842
43.6,4.5,6.69921875,0.5,0.156284854946255
43.7,4.5,6.71875,0.5,0.175802213637668
43.8,4.5,6.6748046875,0.5,0.131843009829081
43.9,4.5,6.6650390625,0.5,0.122063493520495
44,4.5,6.6748046875,0.5,0.131815227211908
44.1,4.5,6.6943359375,0.5,0.151332585903321
44.2,4.5,6.69921875,0.5,0.156201507094734
44.3,4.5,6.6943359375,0.5,0.151304803286147
44.4,4.5,6.66015625,0.5,0.11711122447756
44.5,4.5,6.6650390625,0.5,0.121980145668973
44.6,4.5,6.6943359375,0.5,0.151263129360386
44.7,4.5,6.7138671875,0.5,0.170780488051799
44.8,4.5,6.689453125,0.5,0.146352534243212
44.9,4.5,6.669921875,0.5,0.126807392934625
45,4.5,6.66015625,0.5,0.117027876626038
45.1,4.5,6.6943359375,0.5,0.151193672817451
45.2,4.5,6.6943359375,0.5,0.151179781508864
45.3,4.5,6.708984375,0.5,0.165814327700277
45.4,4.5,6.6845703125,0.5,0.14138637389169
45.5,4.5,6.66015625,0.5,0.116958420083103
45.6,4.5,6.7138671875,0.5,0.170655466274516
45.7,4.5,6.71875,0.5,0.175524387465929
45.8,4.5,6.6650390625,0.5,0.121799558657342
45.9,4.5,6.69921875,0.5,0.155965354848755
46,4.5,6.669921875,0.5,0.126654588540168
46.1,4.5,6.669921875,0.5,0.126640697231581
46.2,4.5,6.6845703125,0.5,0.141275243422994
46.3,4.5,6.689453125,0.5,0.146144164614407
46.4,4.5,6.728515625,0.5,0.18519277330582
46.5,4.5,6.689453125,0.5,0.146116381997233
46.6,4.5,6.6796875,0.5,0.136336865688646
46.7,4.5,6.7041015625,0.5,0.160737036880059
46.8,4.5,6.6943359375,0.5,0.150957520571472
46.9,4.5,6.7236328125,0.5,0.180240504262885
47,4.5,6.708984375,0.5,0.165578175454298
47.1,4.5,6.66015625,0.5,0.116736159145711
47.2,4.5,6.6650390625,0.5,0.121605080337124
47.3,4.5,6.71875,0.5,0.175302126528537
47.4,4.5,6.689453125,0.5,0.14599136021995
47.5,4.5,6.6943359375,0.5,0.150860281411363
47.6,4.5,6.69921875,0.5,0.155729202602776
47.7,4.5,6.669921875,0.5,0.126418436294189
47.8,4.5,6.71875,0.5,0.175232669985602
47.9,4.5,6.71875,0.5,0.175218778677015
48,4.5,6.71875,0.5,0.175204887368428
48.1,4.5,6.71875,0.5,0.175190996059841
48.2,4.5,6.6845703125,0.5,0.140997417251254
48.3,4.5,6.6845703125,0.5,0.140983525942667
48.4,4.5,6.69921875,0.5,0.155618072134081
48.5,4.5,6.6845703125,0.5,0.140955743325494
48.6,4.5,6.71875,0.5,0.175121539516907
48.7,4.5,6.6943359375,0.5,0.15069358570832
48.8,4.5,6.6650390625,0.5,0.121382819399733
48.9,4.5,6.6796875,0.5,0.136017365591146
49,4.5,6.71875,0.5,0.175065974282559
49.1,4.5,6.71875,0.5,0.175052082973972
49.2,4.5,6.6943359375,0.5,0.150624129165385
49.3,4.5,6.689453125,0.5,0.145727425356798
49.4,4.5,6.69921875,0.5,0.155479159048211
49.5,4.5,6.7041015625,0.5,0.160348080239624
49.6,4.5,6.6943359375,0.5,0.150568563931037
49.7,4.5,6.6943359375,0.5,0.15055467262245
49.8,4.5,6.689453125,0.5,0.145657968813863
49.9,4.5,6.669921875,0.5,0.126112827505276
50,4.5,6.7138671875,0.5,0.170044248696689
50.1,4.5,6.708984375,0.5,0.165147544888102
50.2,4.5,6.71875,0.5,0.174899278579515
50.3,4.5,6.7236328125,0.5,0.179768199770928
50.4,4.5,6.6943359375,0.5,0.150457433462341
50.5,4.5,6.728515625,0.5,0.184623229653754
50.6,4.5,6.689453125,0.5,0.145546838345167
50.7,4.5,6.71875,0.5,0.17482982203658
50.8,4.5,6.7236328125,0.5,0.179698743227993
50.9,4.5,6.689453125,0.5,0.145505164419406
51,4.5,6.6943359375,0.5,0.150374085610819
51.1,4.5,6.689453125,0.5,0.145477381802232
