t,r,y,ym,u,theta1,theta2,theta3
87.4,6,6.02179974776515,5.9984314428159,8.86634048578346,1.30888499622571,8.89200511725488,0.165107105143931
87.5,6,6.02173082887825,5.99846418051052,8.86625820837131,1.3088841526849,8.89200511722723,0.165106404278055
87.6,6,6.02166210642012,5.99849623492968,8.86617648064571,1.30888331279713,8.8920051172006,0.165105706457271
87.7,6,6.02159358307463,5.99852762033415,8.86609529222463,1.30888247653134,8.89200511717498,0.165105011655306
87.8,6,6.02152526137838,5.99855835068709,8.86601463298881,1.30888164385685,8.89200511715034,0.165104319846233
87.9,6,6.02145714372556,5.99858843966021,8.8659344930746,1.30888081474339,8.89200511712664,0.165103631004464
88,6,6.0213892323728,5.99861790063991,8.8658548628682,1.30887998916106,8.89200511710387,0.165102945104744
88.1,6,6.02132152944375,5.99864674673315,8.86577573299888,1.30887916708036,8.89200511708198,0.165102262122154
88.2,6,6.02125403693363,5.99867499077338,8.86569709433255,1.30887834847216,8.89200511706097,0.165101582032096
88.3,6,6.0211867567136,5.99870264532616,8.86561893796628,1.3088775333077,8.89200511704081,0.165100904810298
88.4,6,6.02111969053499,5.99872972269481,8.86554125522193,1.3088767215586,8.89200511702146,0.165100230432806
88.5,6,6.02105284003342,5.99875623492588,8.86546403764079,1.30887591319682,8.89200511700292,0.165099558875978
88.6,6,6.02098620673284,5.99878219381446,8.86538727697769,1.3088751081947,8.89200511698515,0.165098890116484
88.7,6,6.02091979204936,5.9988076109095,8.86531096519538,1.30887430652494,8.89200511696813,0.165098224131297
88.8,6,6.02085359729506,5.99883249751887,8.86523509445983,1.30887350816057,8.89200511695185,0.165097560897694
88.9,6,6.02078762368164,5.99885686471446,8.86515965713441,1.30887271307498,8.89200511693628,0.16509690039325
89,6,6.02072187232393,5.99888072333707,8.86508464577516,1.3088719212419,8.8920051169214,0.16509624259583
89.1,6,6.0206563442434,5.99890408400123,8.86501005312568,1.30887113263539,8.89200511690719,0.165095587483592
89.2,6,6.02059104037143,5.99892695709994,8.86493587211244,1.30887034722985,8.89200511689364,0.165094935034978
89.3,6,6.02052596155259,5.99894935280928,8.86486209584015,1.308869565,8.89200511688072,0.165094285228712
89.4,6,6.0204611085478,5.99897128109295,8.8647887175868,1.30886878592089,8.89200511686841,0.165093638043797
89.5,6,6.02039648203731,5.99899275170669,8.86471573079964,1.30886800996789,8.8920051168567,0.165092993459508
89.6,6,6.02033208262374,5.99901377420263,8.8646431290907,1.30886723711668,8.89200511684558,0.165092351455392
89.7,6,6.02026791083487,5.99903435793354,8.86457090623251,1.30886646734326,8.89200511683502,0.165091712011263
89.8,6,6.02020396712648,5.99905451205696,8.86449905615366,1.30886570062393,8.89200511682501,0.165091075107196
89.9,6,6.02014025188503,5.99907424553934,8.86442757293555,1.30886493693529,8.89200511681553,0.165090440723527
90,6,6.02007676543022,5.99909356715996,8.86435645080763,1.30886417625425,8.89200511680656,0.165089808840846
90.1,6,6.02001350801762,5.99911248551488,8.86428568414405,1.308863418558,8.8920051167981,0.165089179439997
90.2,6,6.01995047984104,5.99913100902073,8.8642152674597,1.30886266382403,8.89200511679012,0.165088552502072
90.3,6,6.01988768103497,5.99914914591851,8.86414519540682,1.30886191203011,8.89200511678262,0.165087928008407
90.4,6,6.01982511167683,5.9991669042772,8.86407546277127,1.30886116315431,8.89200511677558,0.165087305940581
90.5,6,6.01976277178927,5.99918429199735,8.864006064469,1.30886041717497,8.89200511676898,0.16508668628041
90.6,6,6.01970066134228,5.99920131681466,8.86393699554285,1.30885967407069,8.89200511676281,0.165086069009947
90.7,6,6.01963878025532,5.99921798630334,8.86386825115906,1.30885893382036,8.89200511675707,0.165085454111473
90.8,6,6.01957712839936,5.99923430787953,8.86379982660452,1.30885819640312,8.89200511675173,0.165084841567501
90.9,6,6.01951570559881,5.9992502888046,8.86373171728297,1.30885746179841,8.89200511674679,0.165084231360767
91,6,6.01945451163348,5.99926593618833,8.8636639187124,1.30885672998588,8.89200511674223,0.16508362347423
91.1,6,6.01939354624039,5.99928125699215,8.86359642652216,1.30885600094547,8.89200511673804,0.165083017891065
91.2,6,6.01933280911556,5.99929625803218,8.86352923644987,1.30885527465738,8.89200511673421,0.165082414594665
91.3,6,6.01927229991578,5.99931094598227,8.86346234433837,1.30885455110203,8.89200511673073,0.165081813568636
91.4,6,6.01921201826025,5.999325327377,8.86339574613358,1.3088538302601,8.89200511672759,0.16508121479679
91.5,6,6.0191519637322,5.99933940861454,8.86332943788129,1.30885311211251,8.89200511672479,0.165080618263148
91.6,6,6.01909213588051,5.99935319595954,8.86326341572482,1.30885239664044,8.8920051167223,0.165080023951935
91.7,6,6.01903253422118,5.99936669554589,8.8631976759023,1.30885168382528,8.89200511672012,0.165079431847573
91.8,6,6.01897315823881,5.99937991337947,8.86313221474443,1.30885097364865,8.89200511671824,0.165078841934685
91.9,6,6.01891400738808,5.99939285534081,8.8630670286719,1.30885026609242,8.89200511671665,0.165078254198087
92,6,6.01885508109504,5.99940552718768,8.86300211419292,1.30884956113868,8.89200511671534,0.165077668622787
92.1,6,6.01879637875851,5.9994179345577,8.86293746790132,1.30884885876973,8.89200511671431,0.16507708519398
92.2,6,6.01873789975134,5.99943008297084,8.86287308647381,1.30884815896809,8.89200511671354,0.165076503897052
92.3,6,6.01867964342168,5.99944197783183,8.8628089666683,1.30884746171652,8.89200511671302,0.165075924717568
92.4,6,6.01862160909415,5.99945362443262,8.86274510532148,1.30884676699798,8.89200511671276,0.165075347641275
92.5,6,6.01856379607104,5.99946502795469,8.86268149934666,1.30884607479562,8.89200511671273,0.1650747726541
92.6,6,6.01850620363344,5.99947619347141,8.86261814573201,1.30884538509282,8.89200511671294,0.165074199742143
92.7,6,6.01844883104227,5.99948712595021,8.86255504153845,1.30884469787316,8.89200511671338,0.165073628891679
92.8,6,6.01839167753941,5.9994978302549,8.86249218389792,1.30884401312042,8.89200511671403,0.165073060089151
92.9,6,6.01833474234869,5.99950831114775,8.86242957001129,1.30884333081859,8.89200511671489,0.165072493321172
93,6,6.01827802467683,5.99951857329162,8.86236719714646,1.30884265095182,8.89200511671596,0.165071928574519
93.1,6,6.01822152371445,5.99952862125208,8.86230506263701,1.30884197350449,8.89200511671723,0.165071365836134
93.2,6,6.01816523863697,5.99953845949939,8.86224316388026,1.30884129846115,8.89200511671868,0.165070805093118
93.3,6,6.01810916860546,5.99954809241053,8.86218149833526,1.30884062580655,8.89200511672032,0.165070246332729
93.4,6,6.01805331276754,5.9995575242711,8.86212006352179,1.30883995552561,8.89200511672214,0.165069689542382
93.5,6,6.01799767025817,5.99956675927728,8.86205885701809,1.30883928760344,8.89200511672414,0.165069134709647
93.6,6,6.01794224020049,5.99957580153766,8.86199787645993,1.30883862202533,8.8920051167263,0.165068581822243
93.7,6,6.01788702170652,5.99958465507508,8.86193711953873,1.30883795877674,8.89200511672862,0.165068030868038
93.8,6,6.01783201387797,5.99959332382841,8.861876584,1.3088372978433,8.8920051167311,0.165067481835048
93.9,6,6.01777721580691,5.99960181165433,8.8618162676423,1.30883663921084,8.89200511673373,0.165066934711433
94,6,6.01772262657648,5.999610122329,8.86175616831556,1.30883598286531,8.89200511673651,0.165066389485494
94.1,6,6.01766824526153,5.99961825954979,8.86169628391967,1.30883532879287,8.89200511673943,0.165065846145675
94.2,6,6.0176140709293,5.9996262269369,8.8616366124032,1.30883467697982,8.89200511674248,0.165065304680556
94.3,6,6.01756010263999,5.99963402803496,8.86157715176246,1.30883402741263,8.89200511674566,0.165064765078853
94.4,6,6.0175063394474,5.99964166631461,8.86151790003963,1.30883338007792,8.89200511674897,0.165064227329417
94.5,6,6.01745278039946,5.99964914517409,8.86145885532193,1.30883273496249,8.8920051167524,0.165063691421231
94.6,6,6.01739942453881,5.99965646794069,8.86140001574033,1.30883209205326,8.89200511675595,0.165063157343406
94.7,6,6.01734627090331,5.99966363787224,8.86134137946853,1.30883145133732,8.89200511675962,0.165062625085185
94.8,6,6.01729331852658,5.99967065815862,8.8612829447216,1.30883081280192,8.89200511676339,0.165062094635933
94.9,6,6.01724056643844,5.99967753192308,8.8612247097548,1.30883017643444,8.89200511676726,0.165061565985141
95,6,6.01718801366545,5.99968426222372,8.86116667286282,1.30882954222242,8.89200511677124,0.165061039122423
95.1,6,6.01713565923129,5.99969085205482,8.86110883237879,1.30882891015352,8.89200511677532,0.165060514037513
95.2,6,6.01708350215727,5.99969730434812,8.86105118667275,1.30882828021556,8.89200511677948,0.165059990720263
95.3,6,6.01703154146269,5.99970362197423,8.86099373415093,1.3088276523965,8.89200511678374,0.165059469160642
95.4,6,6.01697977616526,5.9997098077438,8.86093647325512,1.30882702668443,8.89200511678809,0.165058949348735
95.5,6,6.01692820528151,5.99971586440885,8.86087940246113,1.30882640306758,8.89200511679252,0.165058431274741
95.6,6,6.01687682782713,5.99972179466393,8.86082252027829,1.30882578153429,8.89200511679703,0.165057914928968
95.7,6,6.01682564281735,5.99972760114738,8.86076582524827,1.30882516207307,8.89200511680161,0.165057400301836
95.8,6,6.01677464926727,5.99973328644247,8.8607093159447,1.30882454467253,8.89200511680627,0.165056887383873
95.9,6,6.01672384619216,5.99973885307854,8.86065299097174,1.30882392932142,8.892005116811,0.165056376165714
96,6,6.01667323260785,5.99974430353215,8.86059684896354,1.30882331600861,8.89200511681579,0.165055866638099
96.1,6,6.01662280753094,5.99974964022817,8.86054088858341,1.30882270472308,8.89200511682066,0.16505535879187
96.2,6,6.01657256997915,5.99975486554086,8.86048510852315,1.30882209545396,8.89200511682558,0.165054852617973
96.3,6,6.01652251897157,5.99975998179492,8.86042950750197,1.30882148819048,8.89200511683056,0.165054348107453
96.4,6,6.01647265352894,5.99976499126654,8.86037408426612,1.30882088292199,8.8920051168356,0.165053845251454
96.5,6,6.01642297267387,5.9997698961844,8.86031883758792,1.30882027963796,8.89200511684069,0.165053344041218
96.6,6,6.01637347543112,5.99977469873067,8.86026376626511,1.30881967832797,8.89200511684584,0.165052844468083
96.7,6,6.0163241608278,5.99977940104196,8.86020886912017,1.30881907898172,8.89200511685103,0.165052346523481
96.8,6,6.0162750278936,5.9997840052103,8.86015414499992,1.308818481589,8.89200511685627,0.165051850198936
96.9,6,6.016226075661,5.99978851328405,8.86009959277431,1.30881788613974,8.89200511686155,0.165051355486065
97,6,6.01617730316547,5.99979292726882,8.8600452113362,1.30881729262396,8.89200511686688,0.165050862376576
97.1,6,6.01612870944566,5.99979724912836,8.8599909996009,1.30881670103179,8.89200511687224,0.165050370862263
97.2,6,6.01608029354357,5.99980148078545,8.85993695650485,1.30881611135345,8.89200511687765,0.165049880935009
97.3,6,6.01603205450474,5.99980562412271,8.85988308100595,1.30881552357928,8.89200511688309,0.165049392586785
97.4,6,6.0159839913784,5.99980968098348,8.85982937208222,1.30881493769972,8.89200511688856,0.165048905809643
97.5,6,6.01593610321761,5.99981365317264,8.85977582873193,1.3088143537053,8.89200511689407,0.165048420595723
97.6,6,6.01588838907945,5.99981754245739,8.85972244997241,1.30881377158667,8.89200511689961,0.165047936937243
97.7,6,6.01584084802512,5.99982135056803,8.85966923483992,1.30881319133454,8.89200511690517,0.165047454826506
97.8,6,6.01579347912009,5.99982507919878,8.85961618238918,1.30881261293974,8.89200511691076,0.165046974255892
97.9,6,6.01574628143421,5.99982873000848,8.85956329169261,1.30881203639321,8.89200511691638,0.16504649521786
98,6,6.01569925404185,5.99983230462134,8.85951056184004,1.30881146168593,8.89200511692202,0.165046017704948
98.1,6,6.01565239602199,5.99983580462768,8.8594579919381,1.30881088880904,8.89200511692768,0.16504554170977
98.2,6,6.01560570645832,5.99983923158464,8.85940558111012,1.3088103177537,8.89200511693336,0.165045067225013
98.3,6,6.01555918443936,5.99984258701684,8.8593533284951,1.30880974851121,8.89200511693906,0.165044594243441
98.4,6,6.01551282905855,5.9998458724171,8.85930123324773,1.30880918107294,8.89200511694478,0.165044122757888
98.5,6,6.01546663941432,5.99984908924706,8.85924929453794,1.30880861543034,8.89200511695051,0.165043652761262
98.6,6,6.01542061461016,5.99985223893786,8.85919751155034,1.30880805157494,8.89200511695626,0.165043184246541
98.7,6,6.01537475375474,5.9998553228908,8.85914588348353,1.30880748949838,8.89200511696202,0.165042717206773
98.8,6,6.01532905596193,5.99985834247789,8.85909440955063,1.30880692919235,8.89200511696779,0.165042251635074
98.9,6,6.0152835203509,5.99986129904252,8.85904308897797,1.30880637064864,8.89200511697357,0.165041787524627
99,6,6.01523814604616,5.99986419390006,8.85899192100504,1.30880581385912,8.89200511697936,0.165041324868683
99.1,6,6.01519293217762,5.99986702833841,8.85894090488441,1.30880525881573,8.89200511698516,0.165040863660558
99.2,6,6.01514787788064,5.99986980361858,8.85889003988097,1.30880470551049,8.89200511699097,0.165040403893633
99.3,6,6.0151029822961,5.99987252097528,8.8588393252717,1.30880415393549,8.89200511699678,0.16503994556135
99.4,6,6.01505824457038,5.99987518161744,8.8587887603456,1.30880360408291,8.8920051170026,0.165039488657219
99.5,6,6.01501366385547,5.99987778672877,8.85873834440319,1.308803055945,8.89200511700842,0.165039033174806
99.6,6,6.01496923930897,5.99988033746826,8.85868807675599,1.30880250951406,8.89200511701424,0.165038579107741
99.7,6,6.01492497009412,5.99988283497072,8.85863795672637,1.3088019647825,8.89200511702007,0.165038126449714
99.8,6,6.01488085537981,5.99988528034727,8.85858798364784,1.30880142174276,8.8920051170259,0.165037675194472
99.9,6,6.01483689434066,5.99988767468583,8.85853815686357,1.30880088038739,8.89200511703172,0.165037225335822
100,2,6.01479308615697,5.99989001905164,8.19834136825656,1.30880034070898,8.89200511703755,0.165036776867629
100.1,2,6.00912813797973,5.99989231448769,7.69109089915732,1.3087998027002,8.89200511704337,0.165036329783811
100.2,2,5.99809251555992,5.9598945620152,7.1990842962426,1.30879946928414,8.89200511704699,0.165036052714079
100.3,2,5.98215733962523,5.89989676263407,6.742549271528,1.30879809033528,8.89200511708346,0.165034914435201
100.4,2,5.96172572571184,5.83029891732336,6.31596236203935,1.3087951207697,8.89200511727562,0.165032487790641
100.5,2,5.93718189341131,5.75650102704166,5.91814501441647,1.30879037651202,8.89200511788158,0.165028656502748
100.6,2,5.90888426073486,5.68129909272758,5.5472722860753,1.30878385477641,8.89200511928505,0.165023456054784
100.7,2,5.87716862076766,5.60613311530012,5.20177278132227,1.30877564107521,8.89200512196019,0.165016991157741
100.8,2,5.84234914596467,5.53173713565912,4.88013641428824,1.30876586113374,8.89200512643228,0.165009393852128
100.9,2,5.80471969430029,5.45847781468561,4.58094275973054,1.30875465620388,8.89200513324299,0.165000802732167
101,2,5.76455498578261,5.38653078284227,4.30285096311301,1.30874217052736,8.8920051429229,0.164991352964075
101.1,2,5.72211172347918,5.31597248877374,4.04459622194341,1.30872854510349,8.89200515597076,0.164981171769046
101.2,2,5.67762965057941,5.24682803391106,3.80498545638513,1.30871391471836,8.89200517283864,0.164970376644055
101.3,2,5.63133254847733,5.17909608159198,3.58289335984549,1.30869840665364,8.89200519392188,0.164959074934058
101.4,2,5.58342917868261,5.11276182509333,3.37725863312882,1.30868214025315,8.89200521955289,0.16494736405349
101.5,2,5.53411417161563,5.04780373602808,3.18708042477918,1.30866522692124,8.89200524999788,0.164935332003101
101.6,2,5.48356886516466,4.98419707324452,3.01141496370208,1.3086477703326,8.89200528545603,0.164923058004933
101.7,2,5.43196209575749,4.92191570449247,2.84937237555066,1.30862986674009,8.89200532606053,0.164910613167814
101.8,2,5.37945094456203,4.86093304938399,2.70011367346478,1.30861160532287,8.892005371881,0.164898061141098
101.9,2,5.32618144129598,4.80122256478483,2.56284791418701,1.30859306854554,8.8920054229269,0.164885458737232
102,2,5.27228922799479,4.74275799199141,2.43682951079672,1.30857433251407,8.89200547915183,0.164872856515214
102.1,2,5.21790018496193,4.68551347994685,2.32135569373239,1.30855546732171,8.89200554045823,0.164860299322706
102.2,2,5.16313102100502,4.62946364400466,2.2157641120774,1.308536537382,8.89200560670242,0.164847826797292
102.3,2,5.10808982994634,4.57458359123409,2.11943056743985,1.30851760174789,8.89200567769982,0.164835473828693
102.4,2,5.05287661522295,4.52084892840876,2.03176686734804,1.30849871441687,8.89200575323015,0.164823270984265
102.5,2,4.99758376541495,4.46823576108376,1.95221708828255,1.30847992462255,8.89200583304258,0.164811244900276
102.6,2,4.94229653098444,4.41672068813717,1.88025831126048,1.30846127711371,8.8920059168607,0.164799418641861
102.7,2,4.88709362151295,4.36628079405303,1.81541212195993,1.30844281242048,8.89200600438728,0.16478781203337
102.8,2,4.83204670572218,4.3168936401296,1.75714639567805,1.30842456710301,8.89200609530878,0.164776441958141
102.9,2,4.77722330984949,4.26853725522735,1.70518127529337,1.30840657402058,8.89200618929942,0.164765322653178
103,2,4.72268399604823,4.22119012637493,1.65897686183568,1.30838886250204,8.89200628602538,0.164754465926301
103.1,2,4.66848451045895,4.17483118939644,1.61817793200846,1.30837145861726,8.89200638514808,0.164743881421446
103.2,2,4.61467571158997,4.12943981964345,1.58241647234905,1.30835438537531,8.89200648632747,0.164733576825038
103.3,2,4.56130393752016,4.08499582287299,1.55135118256582,1.30833766292676,8.89200658922494,0.164723558062967
103.4,2,4.50841128631141,4.04147942629133,1.52466012761453,1.30832130875442,8.89200669350591,0.164713829479674
103.5,2,4.45603588875774,3.99887126977176,1.50204041554763,1.3083053378553,8.89200679884211,0.164704394002145
103.6,2,4.40421216434203,3.95715239724907,1.4832070414605,1.30828976291378,8.89200690491358,0.164695253289843
103.7,2,4.35297106242264,3.91630424829,1.46789189176167,1.3082745944662,8.89200701141034,0.164686407871698
103.8,2,4.30234028924496,3.87630864983798,1.45584278264938,1.30825984105736,8.89200711803387,0.164677857271201
103.9,2,4.25234452130124,3.83714780812907,1.44682252711007,1.30824550938901,8.89200722449827,0.164669600120556
104,2,4.20300560475937,3.79880430077623,1.44060795869327,1.30823160446073,8.89200733053128,0.164661634264767
104.1,2,4.15434273647274,3.76126106901853,1.43698853201121,1.30821812970345,8.89200743587499,0.164653956856507
104.2,2,4.10637262510216,3.72450141013191,1.43576476644164,1.30820508710612,8.89200754028647,0.164646564442644
104.3,2,4.05910924259726,3.68850896999842,1.43671149700726,1.30819247733605,8.89200764353812,0.16463945304325
104.4,2,4.01256667525987,3.65326773583035,1.43985722037994,1.30818029986628,8.89200774541779,0.164632618231102
104.5,2,3.96675429458079,3.61876202904633,1.44479485169169,1.30816855300818,8.89200784572957,0.164626055154987
104.6,2,3.92167996399033,3.58497649829602,1.45140047508225,1.30815723410159,8.8920079442929,0.164619758649002
104.7,2,3.87735086532868,3.5518961126304,1.45962277090208,1.30814633959765,8.8920080409426,0.164613723278945
104.8,2,3.83377217895101,3.51950615481463,1.46929043464525,1.30813586511378,8.89200813552901,0.16460794337159
104.9,2,3.79094770113435,3.48779221478044,1.48028525038078,1.30812580553039,8.89200822791743,0.164602413065559
105,2,3.74887983590437,3.4567401832152,1.49248645399611,1.30811615506604,8.89200831798788,0.164597126348834
105.1,2,3.70756968346984,3.42633624528478,1.50577943976386,1.30810690735146,8.89200840563459,0.164592077094451
105.2,2,3.66701719876835,3.39656687448741,1.5200622025032,1.30809805549916,8.8920084907655,0.164587259092838
105.3,2,3.62722126103996,3.36741882663588,1.53523751757767,1.30808959216659,8.89200857330177,0.164582666079774
105.4,2,3.58817976255,3.33887913396524,1.55121476003446,1.30808150961563,8.89200865317719,0.16457829176173
105.5,2,3.54988968785215,3.31093509936357,1.56790916743679,1.30807379976778,8.89200873033761,0.164574129838396
105.6,2,3.51234718879135,3.28357429072307,1.585241559396,1.30806645425554,8.89200880474031,0.164570174022725
105.7,2,3.47554765470837,3.25678453540919,1.60313800296022,1.30805946446999,8.89200887635343,0.164566418058693
105.8,2,3.43948577826058,3.23055391484502,1.62152950906909,1.30805282160487,8.89200894515532,0.164562855736973
105.9,2,3.4041556170899,3.20487075920884,1.64035174410218,1.30804651669731,8.89200901113391,0.164559480908727
106,2,3.36955065158143,3.1797236422423,1.65954475792242,1.30804054066539,8.8920090742861,0.164556287497658
106.1,2,3.33566383893758,3.15510137616695,1.67905272707003,1.30803488434265,8.89200913461715,0.16455326951051
106.2,2,3.30248766378035,3.13099300670684,1.69882371230003,1.30802953850986,8.89200919214009,0.164550421046136
106.3,2,3.27001418548229,3.10738780821512,1.71880942965109,1.30802449392407,8.89200924687508,0.164547736303276
106.4,2,3.23823508241543,3.08427527890219,1.73896503429369,1.3080197413451,8.89200929884889,0.164545209587166
106.5,2,3.20714169329668,3.06164513616358,1.75924891643973,1.30801527155975,8.89200934809431,0.164542835315087
106.6,2,3.17672505579842,3.03948731200525,1.77962250865707,1.30801107540374,8.8920093946496,0.164540608020954
106.7,2,3.14697594258332,3.01779194856445,1.80005010395199,1.30800714378152,8.89200943855802,0.164538522359049
106.8,2,3.1178848949137,2.996549393724,1.82049868402589,1.30800346768419,8.89200947986726,0.164536573106964
106.9,2,3.08944225397721,2.97575019681812,1.84093775714918,1.30800003820557,8.892009518629,0.164534755167852
107,2,3.06163819006276,2.95538510442795,1.86133920512028,1.30799684655651,8.89200955489846,0.164533063572044
107.1,2,3.03446272971314,2.93544505626468,1.88167713881213,1.30799388407766,8.89200958873395,0.164531493478111
107.2,2,3.00790578097359,2.91592118113877,1.90192776183312,1.30799114225068,8.89200962019647,0.164530040173411
107.3,2,2.98195715684896,2.89680479301316,1.92206924185555,1.30798861270814,8.89200964934929,0.164528699074196
107.4,2,2.95660659707597,2.87808738713897,1.9420815891954,1.30798628724205,8.89200967625765,0.164527465725318
107.5,2,2.93184378831066,2.85976063627175,1.96194654223838,1.30798415781125,8.89200970098832,0.164526335799579
107.6,2,2.9076583828261,2.84181638696674,1.98164745934451,1.30798221654764,8.89200972360937,0.164525305096775
107.7,2,2.88404001580959,2.82424665595153,2.00116921687111,1.30798045576141,8.89200974418982,0.164524369542461
107.8,2,2.86097832134384,2.80704362657425,2.02049811297852,1.30797886794532,8.89200976279936,0.164523525186478
107.9,2,2.83846294715182,2.79019964532609,2.03962177690707,1.3079774457781,8.89200977950809,0.164522768201272
108,2,2.81648356818049,2.77370721843628,2.05852908341566,1.30797618212703,8.89200979438632,0.164522094880034
108.1,2,2.79502989909425,2.7575590085381,2.0772100721111,1.30797507004982,8.89200980750427,0.164521501634684
108.2,2,2.77409170574535,2.74174783140466,2.09565587139144,1.30797410279574,8.89200981893195,0.164520984993725
108.3,2,2.75365881568406,2.72626665275255,2.11385862675045,1.30797327380623,8.89200982873891,0.164520541599988
108.4,2,2.73372112776859,2.71110858511245,2.13181143321136,1.30797257671487,8.89200983699409,0.164520168208286
108.5,2,2.71426862093075,2.69626688476488,2.14950827165455,1.30797200534686,8.89200984376569,0.164519861682994
108.6,2,2.69529136215049,2.68173494873996,2.16694394883215,1.30797155371804,8.89200984912099,0.164519618995568
108.7,2,2.67677951368943,2.66750631187986,2.18411404086441,1.30797121603351,8.89200985312626,0.16451943722203
108.8,2,2.65872333963038,2.65357464396241,2.2010148400229,1.30797098668584,8.89200985584661,0.164519313540408
108.9,2,2.64111321176763,2.63993374688488,2.2176433046302,1.30797086025297,8.89200985734593,0.164519245228167
109,2,2.62393961488965,2.6265775519065,2.23399701189135,1.30797083149576,8.8920098576868,0.164519229659621
109.1,2,2.60719315149405,2.61350011694846,2.25007411350712,1.30797089535538,8.89200985693038,0.164519264303352
109.2,2,2.59086454597194,2.60069562395037,2.26587329390865,1.30797104695035,8.89200985513636,0.164519346719627
109.3,2,2.57494464829681,2.58815837628184,2.28139373097058,1.30797128157344,8.89200985236294,0.164519474557834
109.4,2,2.55942443725114,2.57588279620807,2.29663505906854,1.30797159468837,8.89200984866673,0.164519645553938
109.5,2,2.54429502322185,2.56386342240837,2.31159733434552,1.30797198192639,8.89200984410275,0.164519857527957
109.6,2,2.52954765059409,2.55209490754644,2.32628100207221,1.30797243908267,8.8920098387244,0.164520108381471
109.7,2,2.51517369977088,2.54057201589139,2.34068686597732,1.30797296211268,8.89200983258341,0.164520396095169
109.8,2,2.50116468884486,2.5292896209884,2.35481605944443,1.30797354712837,8.89200982572984,0.164520718726425
109.9,2,2.48751227494652,2.51824270337799,2.36867001846927,1.30797419039435,8.89200981821209,0.16452107440692
110,2,2.47420825529206,2.5074263483629,2.38225045627774,1.30797488832403,8.89200981007688,0.164521461340306
110.1,2,2.46124456795268,2.49683574382158,2.39555933951466,1.30797563747569,8.89200980136924,0.164521877799915
110.2,2,2.44861329236559,2.48646617806729,2.40859886591365,1.30797643454852,8.89200979213253,0.164522322126515
110.3,2,2.43630664960607,2.47631303775193,2.42137144336501,1.30797727637868,8.89200978240848,0.164522792726116
110.4,2,2.42431700243868,2.46637180581357,2.4338796703041,1.30797815993534,8.89200977223715,0.164523288067818
110.5,2,2.41263685516444,2.45663805946688,2.44612631734434,1.30797908231678,8.89200976165698,0.164523806681725
110.6,2,2.40125885328018,2.44710746823539,2.4581143100856,1.30798004074642,8.89200975070482,0.164524347156891
110.7,2,2.39017578296479,2.43777579202498,2.4698467130314,1.30798103256897,8.89200973941593,0.164524908139331
110.8,2,2.3793805704067,2.42863887923742,2.4813267145505,1.30798205524657,8.89200972782404,0.16452548833008
110.9,2,2.36886628098565,2.41969266492339,2.49255761282575,1.30798310635501,8.89200971596135,0.1645260864833
111,2,2.35862611832113,2.41093316897401,2.50354280273103,1.30798418357993,8.89200970385856,0.164526701404442
111.1,2,2.34865342319924,2.40235649435008,2.51428576358602,1.3079852847132,8.89200969154494,0.164527331948459
111.2,2,2.3389416723888,2.39395882534837,2.52479004773575,1.30798640764921,8.89200967904834,0.164527977018067
111.3,2,2.32948447735692,2.38573642590402,2.53505926990872,1.30798755038136,8.89200966639521,0.164528635562062
111.4,2,2.3202755828936,2.37768563792836,2.54509709730845,1.30798871099852,8.89200965361067,0.164529306573675
111.5,2,2.31130886565438,2.36980287968149,2.55490724039525,1.30798988768164,8.89200964071851,0.164529989088992
111.6,2,2.30257833262932,2.36208464417877,2.56449344431809,1.30799107870036,8.89200962774128,0.164530682185406
111.7,2,2.29407811954631,2.3545274976306,2.57385948096001,1.30799228240977,8.89200961470028,0.16453138498013
111.8,2,2.28580248921576,2.34712807791472,2.58300914155708,1.30799349724717,8.89200960161561,0.164532096628745
111.9,2,2.27774582982394,2.33988309308048,2.59194622986291,1.30799472172898,8.89200958850625,0.1645328163238
112,2,2.26990265318085,2.33278931988421,2.60067455581962,1.30799595444769,8.89200957539002,0.164533543293459
112.1,2,2.26226759292908,2.32584360235527,2.60919792971106,1.3079971940689,8.8920095622837,0.164534276800181
112.2,2,2.25483540271881,2.31904285039196,2.61752015676567,1.30799843932842,8.89200954920302,0.164535016139455
112.3,2,2.24760093899894,2.31238403838675,2.62564364668909,1.30799968902953,8.8920095361627,0.164535760638568
112.4,2,2.24055920887011,2.30586420388023,2.6335752615587,1.3080009420405,8.89200952317652,0.164536509655592
112.5,2,2.23370531153452,2.2994804462431,2.64131677784037,1.3080021972913,8.89200951025732,0.164537262577844
112.6,2,2.22703446242499,2.29322992538573,2.64887226978365,1.3080034537715,8.89200949741707,0.164538018821025
112.7,2,2.22054198688521,2.28710986049461,2.65624539364005,1.30800471052771,8.89200948466687,0.164538777828108
112.8,2,2.21422331898402,2.2811175287952,2.66343984260885,1.30800596666117,8.89200947201703,0.164539539068308
112.9,2,2.2080739994543,2.27525026434055,2.6704592663035,1.30800722132547,8.89200945947705,0.164540302036081
113,2,2.20208967377867,2.26950545682527,2.67730728128351,1.30800847372427,8.8920094470557,0.164541066250153
113.1,2,2.19626609025146,2.26388055042422,2.68398746640865,1.30800972310914,8.89200943476105,0.164541831252591
113.2,2,2.19059909804929,2.25837304265545,2.69050336106296,1.30801096877747,8.89200942260047,0.164542596607897
113.3,2,2.18508464530736,2.25298048326682,2.6968584631494,1.30801221007045,8.89200941058069,0.164543361902145
