time,setpoint,vstup,vystup
6.6,0.35,0.568292764905138,0.404912253172511
6.7,0.35,0.559384406745423,0.404500990201578
6.8,0.35,0.550856238581081,0.404009845618617
6.9,0.35,0.542704407413043,0.403443867103763
7,0.35,0.534924561106074,0.402807979910962
7.1,0.35,0.527511882311141,0.402106984063476
7.2,0.35,0.520461121495048,0.40134555192708
7.3,0.35,0.513766629062241,0.40052822614589
7.4,0.35,0.507422386556154,0.399659417925871
7.5,0.35,0.501422036929832,0.398743405651228
7.6,0.35,0.495758913877837,0.397784333818996
7.7,0.35,0.490426070223563,0.396786212277337
7.8,0.35,0.485416305358198,0.395752915753249
7.9,0.35,0.480722191729482,0.394688183655545
8,0.35,0.476336100380275,0.393595620139257
8.1,0.35,0.47225022553875,0.392478694417772
8.2,0.35,0.468456608263641,0.391340741309322
8.3,0.35,0.464947159149581,0.390184962004664
8.4,0.35,0.461713680099056,0.389014425043077
8.5,0.35,0.45874788516887,0.387832067484086
8.6,0.35,0.456041420500346,0.386640696262583
8.7,0.35,0.45358588334371,0.385442989715361
8.8,0.35,0.451372840188231,0.384241499267332
8.9,0.35,0.449393844010763,0.38303865126604
9,0.35,0.447640450656325,0.381836748953381
9.1,0.35,0.44610423436523,0.380637974563767
9.2,0.35,0.444776802462144,0.379444391538301
9.3,0.35,0.443649809223192,0.378257946844828
9.4,0.35,0.442714968937923,0.377080473394086
9.5,0.35,0.441964068183572,0.3759136925425
9.6,0.35,0.441388977329627,0.374759216672472
9.7,0.35,0.440981661291178,0.373618551841379
9.8,0.35,0.440734189550005,0.372493100490792
9.9,0.35,0.440638745462681,0.371384164207781
10,0.35,0.440687634875368,0.370292946530472
10.1,0.35,0.44087329406517,0.369220555790363
10.2,0.35,0.441188297028196,0.368168007984219
10.3,0.35,0.441625362134615,0.367136229668678
10.4,0.35,0.442177358171127,0.366126060871028
10.5,0.35,0.442837309791353,0.365138258009903
10.6,0.35,0.443598402394668,0.364173496819973
10.7,0.35,0.444453986454038,0.363232375274983
10.8,0.35,0.445397581313322,0.362315416503806
10.9,0.35,0.446422878474491,0.361423071694459
11,0.35,0.447523744395047,0.360555722981306
11.1,0.35,0.448694222815821,0.35971368631097
11.2,0.35,0.449928536639144,0.358897214282727
11.3,0.35,0.451221089377176,0.358106498959439
11.4,0.35,0.452566466189969,0.35734167464532
11.5,0.35,0.453959434532569,0.356602820627109
11.6,0.35,0.455394944430213,0.355889963875455
11.7,0.35,0.456868128400342,0.355203081703546
11.8,0.35,0.458374301039892,0.354542104380272
11.9,0.35,0.459908958295929,0.353906917695427
12,0.35,0.461467776437397,0.353297365474664
12.1,0.35,0.463046610745359,0.352713252042131
12.2,0.35,0.464641493938729,0.352154344628945
12.3,0.35,0.466248634352127,0.351620375725817
12.4,0.35,0.46786441388206,0.351111045378358
12.5,0.35,0.469485385717244,0.350626023423784
12.6,0.35,0.471108271868455,0.350164951667882
12.7,0.35,0.472729960512878,0.349727446001304
12.8,0.35,0.474347503167476,0.349313098454401
12.9,0.35,0.475958111705499,0.348921479189954
13,0.35,0.47755915522977,0.348552138433326
13.1,0.35,0.479148156815991,0.348204608339695
13.2,0.35,0.480722790138822,0.34787840479815
13.3,0.35,0.482280875993085,0.347573029172578
13.4,0.35,0.483820378721967,0.347287969979378
13.5,0.35,0.485339402563682,0.347022704502162
13.6,0.35,0.486836187927574,0.346776700343703
13.7,0.35,0.488309107610257,0.346549416915506
13.8,0.35,0.48975666296189,0.346340306865455
13.9,0.35,0.491177480012309,0.346148817444109
14,0.35,0.492570305566275,0.345974391810264
14.1,0.35,0.493934003276688,0.345816470276521
14.2,0.35,0.495267549704196,0.345674491495652
14.3,0.35,0.496570030371223,0.345547893588612
14.4,0.35,0.497840635818023,0.345436115215145
14.5,0.35,0.499078657667982,0.345338596587949
14.6,0.35,0.500283484708997,0.345254780431457
14.7,0.35,0.501454598997359,0.345184112886308
14.8,0.35,0.502591571990226,0.345126044360654
14.9,0.35,0.503694060712375,0.345080030329454
15,0.35,0.504761803962575,0.345045532082995
15.1,0.35,0.505794618564574,0.345022017425852
15.2,0.35,0.50679239566735,0.345008961327563
15.3,0.35,0.507755097098939,0.345005846526327
15.4,0.35,0.508682751777843,0.34501216408701
15.5,0.35,0.509575452185691,0.345027413914807
15.6,0.35,0.510433350904534,0.345051105225904
