0,9,0,4.1455,4.7266
0.1,9,0,4.126,4.7119
0.2,9,0,4.1406,4.7266
0.3,9,0,4.1211,4.6973
0.4,9,0,4.1211,4.7266
0.5,9,0,4.1162,4.707
0.6,9,0,4.1162,4.707
0.7,9,0,4.1553,4.707
0.8,9,0,4.1357,4.7363
0.9,9,0,4.1455,4.7168
1,9,0,4.1309,4.707
1.1,9,0,4.1211,4.7266
1.2,9,0,4.1309,4.7266
1.3,9,0,4.126,4.7266
1.4,9,0,4.1309,4.707
1.5,9,0,4.1064,4.7363
1.6,9,0,4.1406,4.707
1.7,9,0,4.1357,4.7314
1.8,9,0,4.1162,4.7266
1.9,9,0,4.1309,4.6973
2,9,0,4.1016,4.7217
2.1,9,0,4.1016,4.7217
2.2,9,0,4.1064,4.7168
2.3,9,0,4.1406,4.6973
2.4,9,0,4.1455,4.6924
2.5,9,0,4.1016,4.7021
2.6,9,0,4.126,4.7119
2.7,9,0,4.1406,4.7266
2.8,9,0,4.1162,4.6973
2.9,9,0,4.1162,4.6875
3,9,0,4.1357,4.7217
3.1,9,0,4.1211,4.7217
3.2,9,0,4.1113,4.6875
3.3,9,0,4.1211,4.7021
3.4,9,0,4.1309,4.7168
3.5,9,0,4.1016,4.6875
3.6,9,0,4.1211,4.6973
3.7,9,0,4.1113,4.7217
3.8,9,0,4.126,4.707
3.9,9,0,4.1211,4.6924
4,9,0,4.0918,4.7119
4.1,9,0,4.1309,4.6875
4.2,9,0,4.1113,4.6924
4.3,9,0,4.0918,4.707
4.4,9,0,4.1016,4.6973
4.5,9,0,4.0918,4.6973
4.6,9,0,4.1162,4.6729
4.7,9,0,4.1113,4.6973
4.8,9,0,4.1064,4.7119
4.9,9,0,4.1211,4.7021
5,9,0,4.0918,4.6777
5.1,9,0,4.1064,4.707
5.2,9,0,4.126,4.6729
5.3,9,0,4.0967,4.7021
5.4,9,0,4.1162,4.6777
5.5,9,0,4.126,4.6973
5.6,9,0,4.126,4.6973
5.7,9,0,4.0967,4.6875
5.8,9,0,4.1113,4.668
5.9,9,0,4.1211,4.6631
6,9,0,4.1162,4.7217
6.1,9,0,4.1016,4.6826
6.2,9,0,4.1113,4.6924
6.3,9,0,4.1113,4.6582
6.4,9,0,4.1016,4.6875
6.5,9,0,4.1113,4.707
6.6,9,0,4.1113,4.707
6.7,9,0,4.1406,4.6777
6.8,9,0,4.0967,4.7168
6.9,9,0,4.1113,4.7021
7,9,0,4.1016,4.6973
7.1,9,0,4.1064,4.7021
7.2,9,0,4.1406,4.6875
7.3,9,0,4.1064,4.7119
7.4,9,0,4.1211,4.668
7.5,9,0,4.126,4.6826
7.6,9,0,4.1016,4.7021
7.7,9,0,4.1064,4.6973
7.8,9,0,4.1455,4.707
7.9,9,0,4.1357,4.6582
8,9,0,4.1211,4.6729
8.1,9,0,4.1064,4.6973
8.2,9,0,4.0967,4.7021
8.3,9,0,4.0967,4.6924
