time,y,sp_all,u_global,u_local,mode_local,sp_global,sp_global_soft,sp_local
4.7,3.1201171875,3.16749999999994,0.498828124999435,0,2,4.4884,3.16749999999994,0
4.80000000000001,3.134765625,3.16999999999994,0.377343749999435,0,2,4.4884,3.16999999999994,0
4.90000000000001,3.1298828125,3.17249999999994,0.451171874999434,0,2,4.4884,3.17249999999994,0
5,3.1201171875,3.17499999999994,0.573828124999434,0,2,4.4884,3.17499999999994,0
5.10000000000001,3.1298828125,3.17749999999994,0.501171874999433,0,2,4.4884,3.17749999999994,0
5.2,3.1591796875,3.17999999999994,0.233203124999433,0,2,4.4884,3.17999999999994,0
5.30000000000001,3.1396484375,3.18249999999994,0.453515624999432,0,2,4.4884,3.18249999999994,0
5.40000000000001,3.1689453125,3.18499999999994,0.185546874999432,0,2,4.4884,3.18499999999994,0
5.5,3.1640625,3.18749999999994,0.259374999999431,0,2,4.4884,3.18749999999994,0
5.60000000000001,3.1689453125,3.18999999999994,0.23554687499943,0,2,4.4884,3.18999999999994,0
5.7,3.1689453125,3.19249999999994,0.26054687499943,0,2,4.4884,3.19249999999994,0
5.80000000000001,3.18359375,3.19499999999994,0.139062499999429,0,2,4.4884,3.19499999999994,0
5.90000000000001,3.1591796875,3.19749999999994,0.408203124999429,0,2,4.4884,3.19749999999994,0
6,3.1591796875,3.19999999999994,0.433203124999428,0,2,4.4884,3.19999999999994,0
6.09999999999999,3.18359375,3.20249999999994,0.214062499999428,0,2,4.4884,3.20249999999994,0
6.20000000000002,3.1884765625,3.20499999999994,0.190234374999427,0,2,4.4884,3.20499999999994,0
6.30000000000001,3.1494140625,3.20749999999994,0.605859374999427,0,2,4.4884,3.20749999999994,0
6.40000000000001,3.18359375,3.20999999999994,0.289062499999426,0,2,4.4884,3.20999999999994,0
6.5,3.203125,3.21249999999994,0.118749999999426,0,2,4.4884,3.21249999999994,0
6.59999999999999,3.1689453125,3.21499999999994,0.485546874999425,0,2,4.4884,3.21499999999994,0
6.70000000000002,3.1640625,3.21749999999994,0.559374999999425,0,2,4.4884,3.21749999999994,0
6.80000000000001,3.173828125,3.21999999999994,0.486718749999424,0,2,4.4884,3.21999999999994,0
6.90000000000001,3.203125,3.22249999999994,0.218749999999424,0,2,4.4884,3.22249999999994,0
7,3.203125,3.22499999999994,0.243749999999423,0,2,4.4884,3.22499999999994,0
7.09999999999999,3.1787109375,3.22749999999994,0.512890624999423,0,2,4.4884,3.22749999999994,0
7.20000000000002,3.22265625,3.22999999999994,0.098437499999422,0,2,4.4884,3.22999999999994,0
7.30000000000001,3.18359375,3.23249999999994,0.514062499999421,0,2,4.4884,3.23249999999994,0
7.40000000000001,3.2080078125,3.23499999999994,0.294921874999421,0,2,4.4884,3.23499999999994,0
7.5,3.1884765625,3.23749999999994,0.51523437499942,0,2,4.4884,3.23749999999994,0
7.59999999999999,3.1982421875,3.23999999999994,0.44257812499942,0,2,4.4884,3.23999999999994,0
7.70000000000002,3.212890625,3.24249999999994,0.321093749999419,0,2,4.4884,3.24249999999994,0
7.80000000000001,3.203125,3.24499999999994,0.443749999999419,0,2,4.4884,3.24499999999994,0
7.90000000000001,3.203125,3.24749999999994,0.468749999999418,0,2,4.4884,3.24749999999994,0
8,3.2177734375,3.24999999999994,0.347265624999418,0,2,4.4884,3.24999999999994,0
8.09999999999999,3.2177734375,3.25249999999994,0.372265624999417,0,2,4.4884,3.25249999999994,0
8.20000000000002,3.2275390625,3.25499999999994,0.299609374999417,0,2,4.4884,3.25499999999994,0
8.30000000000001,3.2177734375,3.25749999999994,0.422265624999416,0,2,4.4884,3.25749999999994,0
8.40000000000001,3.2373046875,3.25999999999994,0.251953124999416,0,2,4.4884,3.25999999999994,0
8.5,3.2421875,3.26249999999994,0.228124999999415,0,2,4.4884,3.26249999999994,0
8.59999999999999,3.232421875,3.26499999999994,0.350781249999415,0,2,4.4884,3.26499999999994,0
8.70000000000002,3.212890625,3.26749999999994,0.571093749999414,0,2,4.4884,3.26749999999994,0
8.80000000000001,3.22265625,3.26999999999994,0.498437499999413,0,2,4.4884,3.26999999999994,0
8.90000000000001,3.2177734375,3.27249999999994,0.572265624999413,0,2,4.4884,3.27249999999994,0
9,3.2177734375,3.27499999999994,0.597265624999412,0,2,4.4884,3.27499999999994,0
9.09999999999999,3.2373046875,3.27749999999994,0.426953124999412,0,2,4.4884,3.27749999999994,0
9.20000000000002,3.2275390625,3.27999999999994,0.549609374999411,0,2,4.4884,3.27999999999994,0
9.30000000000001,3.271484375,3.28249999999994,0.135156249999411,0,2,4.4884,3.28249999999994,0
9.40000000000001,3.2568359375,3.28499999999994,0.30664062499941,0,2,4.4884,3.28499999999994,0
9.5,3.26171875,3.28749999999994,0.28281249999941,0,2,4.4884,3.28749999999994,0
9.59999999999999,3.232421875,3.28999999999994,0.600781249999409,0,2,4.4884,3.28999999999994,0
9.70000000000002,3.26171875,3.29249999999994,0.332812499999409,0,2,4.4884,3.29249999999994,0
9.80000000000001,3.28125,3.29499999999994,0.162499999999408,0,2,4.4884,3.29499999999994,0
9.90000000000001,3.2763671875,3.29749999999994,0.236328124999408,0,2,4.4884,3.29749999999994,0
10,3.2470703125,3.29999999999994,0.554296874999407,0,2,4.4884,3.29999999999994,0
10.1,3.26171875,3.30249999999994,0.432812499999407,0,2,4.4884,3.30249999999994,0
10.2,3.26171875,3.30499999999994,0.457812499999406,0,2,4.4884,3.30499999999994,0
10.3,3.2470703125,3.30749999999994,0.629296874999405,0,2,4.4884,3.30749999999994,0
10.4,3.28125,3.30999999999994,0.312499999999405,0,2,4.4884,3.30999999999994,0
10.5,3.2763671875,3.31249999999994,0.386328124999404,0,2,4.4884,3.31249999999994,0
10.6,3.2568359375,3.31499999999994,0.606640624999404,0,2,4.4884,3.31499999999994,0
10.7,3.28125,3.31749999999994,0.387499999999403,0,2,4.4884,3.31749999999994,0
10.8,3.2666015625,3.31999999999994,0.558984374999403,0,2,4.4884,3.31999999999994,0
10.9,3.271484375,3.32249999999994,0.535156249999402,0,2,4.4884,3.32249999999994,0
11,3.2763671875,3.32499999999994,0.511328124999402,0,2,4.4884,3.32499999999994,0
11.1,3.271484375,3.32749999999994,0.585156249999401,0,2,4.4884,3.32749999999994,0
11.2,3.2861328125,3.32999999999994,0.463671874999401,0,2,4.4884,3.32999999999994,0
11.3,3.291015625,3.33249999999994,0.4398437499994,0,2,4.4884,3.33249999999994,0
11.4,3.26171875,3.33499999999994,0.7578124999994,0,2,4.4884,3.33499999999994,0
11.5,3.2958984375,3.33749999999994,0.441015624999399,0,2,4.4884,3.33749999999994,0
11.6,3.28125,3.33999999999994,0.612499999999399,0,2,4.4884,3.33999999999994,0
11.7,3.3056640625,3.34249999999994,0.393359374999398,0,2,4.4884,3.34249999999994,0
11.8,3.30078125,3.34499999999994,0.467187499999397,0,2,4.4884,3.34499999999994,0
11.9,3.291015625,3.34749999999994,0.589843749999397,0,2,4.4884,3.34749999999994,0
12,3.330078125,3.34999999999994,0.224218749999396,0,2,4.4884,3.34999999999994,0
12.1,3.291015625,3.35249999999994,0.639843749999396,0,2,4.4884,3.35249999999994,0
12.2,3.2861328125,3.35499999999994,0.713671874999395,0,2,4.4884,3.35499999999994,0
12.3,3.2958984375,3.35749999999994,0.641015624999395,0,2,4.4884,3.35749999999994,0
12.4,3.3251953125,3.35999999999994,0.373046874999394,0,2,4.4884,3.35999999999994,0
12.5,3.30078125,3.36249999999994,0.642187499999394,0,2,4.4884,3.36249999999994,0
12.6,3.291015625,3.36499999999994,0.764843749999393,0,2,4.4884,3.36499999999994,0
12.7,3.28125,3.36749999999994,0.887499999999393,0,2,4.4884,3.36749999999994,0
12.8,3.3056640625,3.36999999999994,0.668359374999392,0,2,4.4884,3.36999999999994,0
12.9,3.3251953125,3.37249999999994,0.498046874999392,0,2,4.4884,3.37249999999994,0
13,3.2958984375,3.37499999999994,0.816015624999391,0,2,4.4884,3.37499999999994,0
13.1,3.3203125,3.37749999999994,0.596874999999391,0,2,4.4884,3.37749999999994,0
13.2,3.3203125,3.37999999999994,0.62187499999939,0,2,4.4884,3.37999999999994,0
13.3,3.3203125,3.38249999999994,0.646874999999389,0,2,4.4884,3.38249999999994,0
13.4,3.291015625,3.38499999999994,0.964843749999389,0,2,4.4884,3.38499999999994,0
13.5,3.330078125,3.38749999999994,0.599218749999388,0,2,4.4884,3.38749999999994,0
13.6,3.3251953125,3.38999999999994,0.673046874999388,0,2,4.4884,3.38999999999994,0
13.7,3.3154296875,3.39249999999994,0.795703124999387,0,2,4.4884,3.39249999999994,0
13.8,3.33984375,3.39499999999994,0.576562499999387,0,2,4.4884,3.39499999999994,0
13.9,3.30078125,3.39749999999994,0.992187499999386,0,2,4.4884,3.39749999999994,0
14,3.3251953125,3.39999999999994,0.773046874999386,0,2,4.4884,3.39999999999994,0
14.1,3.359375,3.40249999999994,0.456249999999385,0,2,4.4884,3.40249999999994,0
14.2,3.349609375,3.40499999999994,0.578906249999385,0,2,4.4884,3.40499999999994,0
14.3,3.3447265625,3.40749999999994,0.652734374999384,0,2,4.4884,3.40749999999994,0
14.4,3.3251953125,3.40999999999994,0.873046874999384,0,2,4.4884,3.40999999999994,0
14.5,3.330078125,3.41249999999994,0.849218749999383,0,2,4.4884,3.41249999999994,0
14.6,3.3447265625,3.41499999999994,0.727734374999383,0,2,4.4884,3.41499999999994,0
14.7,3.3642578125,3.41749999999994,0.557421874999382,0,2,4.4884,3.41749999999994,0
14.8,3.37890625,3.41999999999994,0.435937499999381,0,2,4.4884,3.41999999999994,0
14.9,3.3642578125,3.42249999999994,0.607421874999381,0,2,4.4884,3.42249999999994,0
15,3.37890625,3.42499999999994,0.48593749999938,0,2,4.4884,3.42499999999994,0
15.1,3.3642578125,3.42749999999994,0.65742187499938,0,2,4.4884,3.42749999999994,0
15.2,3.369140625,3.42999999999994,0.633593749999379,0,2,4.4884,3.42999999999994,0
15.3,3.408203125,3.43249999999994,0.267968749999379,0,2,4.4884,3.43249999999994,0
15.4,3.3740234375,3.43499999999994,0.634765624999378,0,2,4.4884,3.43499999999994,0
15.5,3.369140625,3.43749999999994,0.708593749999378,0,2,4.4884,3.43749999999994,0
15.6,3.369140625,3.43999999999994,0.733593749999377,0,2,4.4884,3.43999999999994,0
15.7,3.3984375,3.44249999999994,0.465624999999377,0,2,4.4884,3.44249999999994,0
15.8,3.4326171875,3.44499999999994,0.148828124999376,0,2,4.4884,3.44499999999994,0
15.9,3.4130859375,3.44749999999994,0.369140624999376,0,2,4.4884,3.44749999999994,0
16,3.4033203125,3.44999999999994,0.491796874999375,0,2,4.4884,3.44999999999994,0
16.1,3.3837890625,3.45249999999994,0.712109374999375,0,2,4.4884,3.45249999999994,0
16.2,3.4033203125,3.45499999999994,0.541796874999374,0,2,4.4884,3.45499999999994,0
16.3,3.4130859375,3.45749999999994,0.469140624999373,0,2,4.4884,3.45749999999994,0
16.4,3.3837890625,3.45999999999994,0.787109374999373,0,2,4.4884,3.45999999999994,0
16.5,3.408203125,3.46249999999994,0.567968749999372,0,2,4.4884,3.46249999999994,0
16.6,3.427734375,3.46499999999994,0.397656249999372,0,2,4.4884,3.46499999999994,0
16.7,3.427734375,3.46749999999994,0.422656249999371,0,2,4.4884,3.46749999999994,0
16.8,3.3984375,3.46999999999994,0.740624999999371,0,2,4.4884,3.46999999999994,0
16.9,3.4130859375,3.47249999999994,0.61914062499937,0,2,4.4884,3.47249999999994,0
17,3.3935546875,3.47499999999994,0.83945312499937,0,2,4.4884,3.47499999999994,0
17.1,3.408203125,3.47749999999994,0.717968749999369,0,2,4.4884,3.47749999999994,0
17.2,3.4033203125,3.47999999999994,0.791796874999369,0,2,4.4884,3.47999999999994,0
17.3,3.408203125,3.48249999999994,0.767968749999368,0,2,4.4884,3.48249999999994,0
17.4,3.408203125,3.48499999999994,0.792968749999368,0,2,4.4884,3.48499999999994,0
17.5,3.41796875,3.48749999999994,0.720312499999367,0,2,4.4884,3.48749999999994,0
17.6,3.3935546875,3.48999999999994,0.989453124999367,0,2,4.4884,3.48999999999994,0
17.7,3.408203125,3.49249999999994,0.867968749999366,0,2,4.4884,3.49249999999994,0
17.8,3.4228515625,3.49499999999994,0.746484374999365,0,2,4.4884,3.49499999999994,0
17.9,3.4130859375,3.49749999999994,0.869140624999365,0,2,4.4884,3.49749999999994,0
18,3.4716796875,3.49999999999994,0.308203124999364,0,2,4.4884,3.49999999999994,0
18.1,3.4228515625,3.50249999999994,0.821484374999364,0,2,4.4884,3.50249999999994,0
18.2,3.408203125,3.50499999999994,0.992968749999363,0,2,4.4884,3.50499999999994,0
18.3,3.408203125,3.50749999999994,1.01796874999936,0,2,4.4884,3.50749999999994,0
18.4,3.4423828125,3.50999999999994,0.701171874999362,0,2,4.4884,3.50999999999994,0
18.5,3.4375,3.51249999999994,0.774999999999362,0,2,4.4884,3.51249999999994,0
18.6,3.447265625,3.51499999999994,0.702343749999361,0,2,4.4884,3.51499999999994,0
18.7,3.3984375,3.51749999999994,1.21562499999936,0,2,4.4884,3.51749999999994,0
18.8,3.4130859375,3.51999999999994,1.09414062499936,0,2,4.4884,3.51999999999994,0
18.9,3.4326171875,3.52249999999994,0.92382812499936,0,2,4.4884,3.52249999999994,0
19,3.427734375,3.52499999999994,0.997656249999359,0,2,4.4884,3.52499999999994,0
19.1,3.4619140625,3.52749999999994,0.680859374999359,0,2,4.4884,3.52749999999994,0
19.2,3.45703125,3.52999999999994,0.754687499999358,0,2,4.4884,3.52999999999994,0
19.3,3.4619140625,3.53249999999994,0.730859374999357,0,2,4.4884,3.53249999999994,0
19.4,3.447265625,3.53499999999994,0.902343749999357,0,2,4.4884,3.53499999999994,0
19.5,3.4814453125,3.53749999999994,0.585546874999356,0,2,4.4884,3.53749999999994,0
19.6,3.4619140625,3.53999999999994,0.805859374999356,0,2,4.4884,3.53999999999994,0
19.7,3.4716796875,3.54249999999994,0.733203124999355,0,2,4.4884,3.54249999999994,0
19.8,3.447265625,3.54499999999994,1.00234374999935,0,2,4.4884,3.54499999999994,0
19.9,3.4619140625,3.54749999999994,0.880859374999354,0,2,4.4884,3.54749999999994,0
20,3.45703125,3.54999999999994,0.954687499999354,0,2,4.4884,3.54999999999994,0
20.1,3.4912109375,3.55249999999994,0.637890624999353,0,2,4.4884,3.55249999999994,0
20.2,3.49609375,3.55499999999994,0.614062499999353,0,2,4.4884,3.55499999999994,0
20.3,3.486328125,3.55749999999994,0.736718749999352,0,2,4.4884,3.55749999999994,0
20.4,3.4814453125,3.55999999999994,0.810546874999352,0,2,4.4884,3.55999999999994,0
20.5,3.4765625,3.56249999999994,0.884374999999351,0,2,4.4884,3.56249999999994,0
20.6,3.486328125,3.56499999999994,0.811718749999351,0,2,4.4884,3.56499999999994,0
20.7,3.4765625,3.56749999999994,0.93437499999935,0,2,4.4884,3.56749999999994,0
20.8,3.505859375,3.56999999999994,0.666406249999349,0,2,4.4884,3.56999999999994,0
20.9,3.505859375,3.57249999999993,0.691406249999349,0,2,4.4884,3.57249999999993,0
21,3.515625,3.57499999999993,0.618749999999348,0,2,4.4884,3.57499999999993,0
21.1,3.5400390625,3.57749999999993,0.399609374999348,0,2,4.4884,3.57749999999993,0
21.2,3.525390625,3.57999999999993,0.571093749999347,0,2,4.4884,3.57999999999993,0
21.3,3.515625,3.58249999999993,0.693749999999347,0,2,4.4884,3.58249999999993,0
21.4,3.5009765625,3.58499999999993,0.865234374999346,0,2,4.4884,3.58499999999993,0
21.5,3.5302734375,3.58749999999993,0.597265624999346,0,2,4.4884,3.58749999999993,0
21.6,3.5302734375,3.58999999999993,0.622265624999345,0,2,4.4884,3.58999999999993,0
21.7,3.5205078125,3.59249999999993,0.744921874999345,0,2,4.4884,3.59249999999993,0
21.8,3.49609375,3.59499999999993,1.01406249999934,0,2,4.4884,3.59499999999993,0
21.9,3.49609375,3.59749999999993,1.03906249999934,0,2,4.4884,3.59749999999993,0
22,3.5107421875,3.59999999999993,0.917578124999343,0,2,4.4884,3.59999999999993,0
22.1,3.486328125,3.60249999999993,1.18671874999934,0,2,4.4884,3.60249999999993,0
22.2,3.4912109375,3.60499999999993,1.16289062499934,0,2,4.4884,3.60499999999993,0
22.3,3.5009765625,3.60749999999993,1.09023437499934,0,2,4.4884,3.60749999999993,0
22.4,3.5302734375,3.60999999999993,0.822265624999341,0,2,4.4884,3.60999999999993,0
22.5,3.5400390625,3.61249999999993,0.74960937499934,0,2,4.4884,3.61249999999993,0
22.6,3.5107421875,3.61499999999993,1.06757812499934,0,2,4.4884,3.61499999999993,0
22.7,3.525390625,3.61749999999993,0.946093749999339,0,2,4.4884,3.61749999999993,0
22.8,3.515625,3.61999999999993,1.06874999999934,0,2,4.4884,3.61999999999993,0
22.9,3.5009765625,3.62249999999993,1.24023437499934,0,2,4.4884,3.62249999999993,0
23,3.5400390625,3.62499999999993,0.874609374999338,0,2,4.4884,3.62499999999993,0
23.1,3.5498046875,3.62749999999993,0.801953124999337,0,2,4.4884,3.62749999999993,0
23.2,3.5205078125,3.62999999999993,1.11992187499934,0,2,4.4884,3.62999999999993,0
23.3,3.5107421875,3.63249999999993,1.24257812499934,0,2,4.4884,3.63249999999993,0
23.4,3.544921875,3.63499999999993,0.925781249999336,0,2,4.4884,3.63499999999993,0
23.5,3.5546875,3.63749999999993,0.853124999999335,0,2,4.4884,3.63749999999993,0
23.6,3.5400390625,3.63999999999993,1.02460937499933,0,2,4.4884,3.63999999999993,0
23.7,3.525390625,3.64249999999993,1.19609374999933,0,2,4.4884,3.64249999999993,0
23.8,3.53515625,3.64499999999993,1.12343749999933,0,2,4.4884,3.64499999999993,0
23.9,3.57421875,3.64749999999993,0.757812499999333,0,2,4.4884,3.64749999999993,0
24,3.5693359375,3.64999999999993,0.831640624999332,0,2,4.4884,3.64999999999993,0
24.1,3.57421875,3.65249999999993,0.807812499999332,0,2,4.4884,3.65249999999993,0
24.2,3.564453125,3.65499999999993,0.930468749999331,0,2,4.4884,3.65499999999993,0
24.3,3.583984375,3.65749999999993,0.760156249999331,0,2,4.4884,3.65749999999993,0
24.4,3.564453125,3.65999999999993,0.98046874999933,0,2,4.4884,3.65999999999993,0
24.5,3.5546875,3.66249999999993,1.10312499999933,0,2,4.4884,3.66249999999993,0
24.6,3.603515625,3.66499999999993,0.639843749999329,0,2,4.4884,3.66499999999993,0
24.7,3.57421875,3.66749999999993,0.957812499999329,0,2,4.4884,3.66749999999993,0
24.8,3.5791015625,3.66999999999993,0.933984374999328,0,2,4.4884,3.66999999999993,0
24.9,3.5693359375,3.67249999999993,1.05664062499933,0,2,4.4884,3.67249999999993,0
25,3.5595703125,3.67499999999993,1.17929687499933,0,2,4.4884,3.67499999999993,0
25.1,3.5888671875,3.67749999999993,0.911328124999327,0,2,4.4884,3.67749999999993,0
25.2,3.59375,3.67999999999993,0.887499999999326,0,2,4.4884,3.67999999999993,0
25.3,3.5791015625,3.68249999999993,1.05898437499933,0,2,4.4884,3.68249999999993,0
25.4,3.583984375,3.68499999999993,1.03515624999932,0,2,4.4884,3.68499999999993,0
25.5,3.583984375,3.68749999999993,1.06015624999932,0,2,4.4884,3.68749999999993,0
25.6,3.5986328125,3.68999999999993,0.938671874999324,0,2,4.4884,3.68999999999993,0
25.7,3.642578125,3.69249999999993,0.524218749999323,0,2,4.4884,3.69249999999993,0
25.8,3.5791015625,3.69499999999993,1.18398437499932,0,2,4.4884,3.69499999999993,0
25.9,3.6083984375,3.69749999999993,0.916015624999322,0,2,4.4884,3.69749999999993,0
26,3.603515625,3.69999999999993,0.989843749999322,0,2,4.4884,3.69999999999993,0
26.1,3.61328125,3.70249999999993,0.917187499999321,0,2,4.4884,3.70249999999993,0
26.2,3.59375,3.70499999999993,1.13749999999932,0,2,4.4884,3.70499999999993,0
26.3,3.603515625,3.70749999999993,1.06484374999932,0,2,4.4884,3.70749999999993,0
26.4,3.583984375,3.70999999999993,1.28515624999932,0,2,4.4884,3.70999999999993,0
26.5,3.61328125,3.71249999999993,1.01718749999932,0,2,4.4884,3.71249999999993,0
26.6,3.6328125,3.71499999999993,0.846874999999319,0,2,4.4884,3.71499999999993,0
26.7,3.61328125,3.71749999999993,1.06718749999932,0,2,4.4884,3.71749999999993,0
26.8,3.603515625,3.71999999999993,1.18984374999932,0,2,4.4884,3.71999999999993,0
26.9,3.6279296875,3.72249999999993,0.970703124999317,0,2,4.4884,3.72249999999993,0
27,3.6279296875,3.72499999999993,0.995703124999316,0,2,4.4884,3.72499999999993,0
27.1,3.6279296875,3.72749999999993,1.02070312499932,0,2,4.4884,3.72749999999993,0
27.2,3.6181640625,3.72999999999993,1.14335937499932,0,2,4.4884,3.72999999999993,0
27.3,3.7744140625,3.73249999999993,0,0,2,4.4884,3.73249999999993,0
27.4,3.681640625,3.73499999999993,0.558593749999314,0,2,4.4884,3.73499999999993,0
27.5,3.623046875,3.73749999999993,1.16953124999931,0,2,4.4884,3.73749999999993,0
27.6,3.6279296875,3.73999999999993,1.14570312499931,0,2,4.4884,3.73999999999993,0
27.7,3.6474609375,3.74249999999993,0.975390624999313,0,2,4.4884,3.74249999999993,0
27.8,3.642578125,3.74499999999993,1.04921874999931,0,2,4.4884,3.74499999999993,0
27.9,3.662109375,3.74749999999993,0.878906249999312,0,2,4.4884,3.74749999999993,0
28,3.65234375,3.74999999999993,1.00156249999931,0,2,4.4884,3.74999999999993,0
28.1,3.65234375,3.75249999999993,1.02656249999931,0,2,4.4884,3.75249999999993,0
28.2,3.6572265625,3.75499999999993,1.00273437499931,0,2,4.4884,3.75499999999993,0
28.3,3.65234375,3.75749999999993,1.07656249999931,0,2,4.4884,3.75749999999993,0
28.4,3.681640625,3.75999999999993,0.808593749999309,0,2,4.4884,3.75999999999993,0
28.5,3.65234375,3.76249999999993,1.12656249999931,0,2,4.4884,3.76249999999993,0
28.6,3.671875,3.76499999999993,0.956249999999308,0,2,4.4884,3.76499999999993,0
28.7,3.671875,3.76749999999993,0.981249999999307,0,2,4.4884,3.76749999999993,0
28.8,3.6474609375,3.76999999999993,1.25039062499931,0,2,4.4884,3.76999999999993,0
28.9,3.6328125,3.77249999999993,1.42187499999931,0,2,4.4884,3.77249999999993,0
29,3.6962890625,3.77499999999993,0.812109374999306,0,2,4.4884,3.77499999999993,0
29.1,3.681640625,3.77749999999993,0.983593749999305,0,2,4.4884,3.77749999999993,0
29.2,3.6767578125,3.77999999999993,1.0574218749993,0,2,4.4884,3.77999999999993,0
29.3,3.662109375,3.78249999999993,1.2289062499993,0,2,4.4884,3.78249999999993,0
29.4,3.6767578125,3.78499999999993,1.1074218749993,0,2,4.4884,3.78499999999993,0
29.5,3.6767578125,3.78749999999993,1.1324218749993,0,2,4.4884,3.78749999999993,0
29.6,3.69140625,3.78999999999993,1.0109374999993,0,2,4.4884,3.78999999999993,0
29.7,3.69140625,3.79249999999993,1.0359374999993,0,2,4.4884,3.79249999999993,0
29.8,3.65234375,3.79499999999993,1.4515624999993,0,2,4.4884,3.79499999999993,0
29.9,3.6865234375,3.79749999999993,1.1347656249993,0,2,4.4884,3.79749999999993,0
30,3.6669921875,3.79999999999993,1.3550781249993,0,2,4.4884,3.79999999999993,0
30.1,3.720703125,3.80249999999993,0.8429687499993,0,2,4.4884,3.80249999999993,0
30.2,3.671875,3.80499999999993,1.3562499999993,0,2,4.4884,3.80499999999993,0
30.3,3.6962890625,3.80749999999993,1.1371093749993,0,2,4.4884,3.80749999999993,0
30.4,3.69140625,3.80999999999993,1.2109374999993,0,2,4.4884,3.80999999999993,0
