time,setpoint,vstup,vystup
28.5,0.35,0.501303832069578,0.350000277531697
28.6,0.35,0.501303900951552,0.350000258164425
28.7,0.35,0.501303982190351,0.350000239313839
28.8,0.35,0.501304074187738,0.350000221027857
28.9,0.35,0.501304175442513,0.350000203346913
29,0.35,0.501304284548987,0.350000186304463
29.1,0.35,0.501304400195115,0.350000169927475
29.2,0.35,0.501304521160342,0.350000154236913
29.3,0.35,0.501304646313146,0.350000139248197
29.4,0.35,0.501304774608395,0.35000012497166
29.5,0.35,0.501304905084483,0.350000111412972
29.6,0.35,0.50130503686033,0.35000009857356
29.7,0.35,0.501305169132227,0.350000086451006
29.8,0.35,0.501305301170606,0.350000075039424
29.9,0.35,0.50130543231673,0.350000064329825
