time,spir_n,snimac1_n,snimac1_s_ls,snimac1_s_fmin
462,0,0.00224195321679321,7.52492894158411e-16,8.99372606881724e-08
462.1,0,-0.0173031880917938,7.41135822236987e-16,8.93242502939775e-08
462.2,0,-0.00266864190038074,7.29950158024035e-16,8.87154181651702e-08
462.3,0,-0.0140757623756344,7.18933314532103e-16,8.81107358227853e-08
462.4,0,0.000558783815778637,7.08082743818103e-16,8.75101749819699e-08
462.5,0,-0.0189863574928083,6.97395936394021e-16,8.69137075506595e-08
462.6,0,-0.00923462380139532,6.86870420646535e-16,8.6321305628265e-08
462.7,0,-0.00273809844331563,6.76503762265388e-16,8.57329415043668e-08
462.8,0,-0.0108900105852359,6.66293563680384e-16,8.5148587657419e-08
462.9,0,-0.0141591102271562,6.56237463506889e-16,8.45682167534619e-08
463,0,0.00698585263092344,6.46333135999697e-16,8.39918016448437e-08
463.1,0,-0.0093040803443302,6.36578290515132e-16,8.34193153689501e-08
463.2,0,-0.00606276331958385,6.26970670981286e-16,8.28507311469435e-08
463.3,0,-0.00282144629483749,6.17508055376229e-16,8.22860223825103e-08
463.4,0,-0.0174837751034245,6.08188255214116e-16,8.17251626606167e-08
463.5,0,-0.0126148539120114,5.99009115039036e-16,8.11681257462734e-08
463.6,0,0.000392088112734908,5.89968511926504e-16,8.06148855833081e-08
463.7,0,0.0133990301374813,5.8106435499248e-16,8.00654162931465e-08
463.8,0,-0.00289090283777238,5.72294584909792e-16,7.95196921736027e-08
463.9,0,0.00523322668697398,5.63657173431866e-16,7.89776876976757e-08
464,0,0.005219335378387,5.55150122923633e-16,7.84393775123565e-08
464.1,0,0.0149710690698003,5.46771465899526e-16,7.79047364374413e-08
464.2,0,0.0133295735945464,5.38519264568445e-16,7.73737394643542e-08
464.3,0,-0.0013327552140406,5.30391610385589e-16,7.68463617549771e-08
464.4,0,0.00190856181070605,5.22386623611055e-16,7.6322578640488e-08
464.5,0,-0.0143813711645476,5.14502452875097e-16,7.58023656202072e-08
464.6,0,0.0132740083601988,5.06737274749945e-16,7.52856983604509e-08
464.7,0,-0.00138832044838821,4.9908929332809e-16,7.47725526933931e-08
464.8,0,-0.00302981592364186,4.91556739806931e-16,7.42629046159354e-08
464.9,0,-0.0046713113988955,4.84137872079693e-16,7.37567302885839e-08
465,0,0.00508042229251752,4.76830974332515e-16,7.32540060343341e-08
465.1,0,0.00669413515059751,4.69634356647621e-16,7.27547083375635e-08
465.2,0,0.00179743134201053,4.62546354612488e-16,7.22588138429315e-08
465.3,0,-0.00309927246657645,4.55565328934894e-16,7.17662993542871e-08
465.4,0,0.00828006539150324,4.486896650638e-16,7.12771418335837e-08
465.5,0,-0.0128926800837504,4.41917772815929e-16,7.07913183998015e-08
