time,y13_data,y23_data,y16_data,y26_data,y19_data,y29_data,y3n_model,y3f_model,y6n_model,y6f_model,y9n_model,y9f_model
223.1,0.858561197916667,0.619303385416667,0.704752604166667,0.537109375,0.72021484375,0.52978515625,0.826807589990246,0.570630193241185,0.687254281607176,0.486151731341505,0.684340683316784,0.48923716698084
223.2,0.839029947916667,0.625,0.701497395833333,0.511881510416667,0.696614583333333,0.519205729166667,0.826807589990589,0.570630193244419,0.687254281607176,0.486151731341505,0.684340683316784,0.489237166980843
223.3,0.855305989583333,0.604654947916667,0.718587239583333,0.546875,0.6982421875,0.531412760416667,0.826807589990929,0.570630193247623,0.687254281607176,0.486151731341505,0.684340683316784,0.489237166980847
223.4,0.852864583333333,0.618489583333333,0.713704427083333,0.542805989583333,0.721028645833333,0.535481770833333,0.826807589991265,0.570630193250796,0.687254281607176,0.486151731341505,0.684340683316784,0.48923716698085
223.5,0.865885416666667,0.635579427083333,0.71533203125,0.536295572916667,0.714518229166667,0.53955078125,0.826807589991597,0.570630193253939,0.687254281607176,0.486151731341505,0.684340683316784,0.489237166980853
223.6,0.8544921875,0.628255208333333,0.703938802083333,0.524088541666667,0.703938802083333,0.5322265625,0.826807589991926,0.570630193257053,0.687254281607176,0.486151731341505,0.684340683316784,0.489237166980856
223.7,0.861002604166667,0.60546875,0.70556640625,0.533854166666667,0.706380208333333,0.517578125,0.826807589992252,0.570630193260137,0.687254281607176,0.486151731341505,0.684340683316784,0.48923716698086
223.8,0.845540364583333,0.609537760416667,0.693359375,0.523274739583333,0.709635416666667,0.528157552083333,0.826807589992574,0.570630193263191,0.687254281607176,0.486151731341505,0.684340683316784,0.489237166980863
223.9,0.85205078125,0.606282552083333,0.714518229166667,0.533854166666667,0.719401041666667,0.543619791666667,0.826807589992892,0.570630193266217,0.687254281607176,0.486151731341506,0.684340683316784,0.489237166980866
224,0.850423177083333,0.63720703125,0.726725260416667,0.5322265625,0.731608072916667,0.533854166666667,0.826807589993207,0.570630193269214,0.687254281607176,0.486151731341506,0.684340683316784,0.489237166980869
224.1,0.865071614583333,0.628255208333333,0.718587239583333,0.530598958333333,0.712890625,0.536295572916667,0.826807589993519,0.570630193272183,0.687254281607176,0.486151731341506,0.684340683316784,0.489237166980872
224.2,0.85693359375,0.604654947916667,0.712076822916667,0.52001953125,0.706380208333333,0.526529947916667,0.826807589993827,0.570630193275123,0.687254281607176,0.486151731341506,0.684340683316784,0.489237166980875
224.3,0.835774739583333,0.62255859375,0.687662760416667,0.508626302083333,0.709635416666667,0.52734375,0.826807589994132,0.570630193278036,0.687254281607176,0.486151731341506,0.684340683316784,0.489237166980878
224.4,0.83251953125,0.6201171875,0.716145833333333,0.526529947916667,0.71044921875,0.542805989583333,0.826807589994434,0.570630193280921,0.687254281607176,0.486151731341506,0.684340683316784,0.489237166980881
224.5,0.848795572916667,0.628255208333333,0.724283854166667,0.533854166666667,0.72021484375,0.546875,0.826807589994733,0.570630193283779,0.687254281607176,0.486151731341506,0.684340683316784,0.489237166980884
224.6,0.862630208333333,0.630696614583333,0.7177734375,0.53466796875,0.72021484375,0.535481770833333,0.826807589995028,0.570630193286609,0.687254281607176,0.486151731341506,0.684340683316784,0.489237166980886
